store_number,promotion_id,sku_number,department,adjacent_confidence_raw,adjacent_confidence_calibrated,adjacent_path_use_policy,adjacent_path_use_reason,new_line_flag,weak_history_flag,model_expected_units_total_promo,adjacent_expected_units,actual_units_sold_promo
772,772|27160|2026-03-05|2026-03-18|772-27160-20260305|Allocation Report - OP21 FEMALE FOUNDERS,27160,SKINCARE,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.933,2.9394,0.0
772,772|74324|2026-01-22|2026-02-04|772-74324-20260122|Allocation Report - WK30&31 HAIRCARE GOODY BAG,74324,HAIRCARE,0.9343,0.3205,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,NO,YES,1.506,1.2083,4.0
772,772|186538|2025-12-25|2026-01-14|772-186538-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,186538,SKINCARE,0.941,0.3086,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,NO,NO,2.622,2.622,13.0
772,772|94569|2026-01-22|2026-02-04|772-94569-20260122|Allocation Report - WK30&31 HAIRCARE GOODY BAG,94569,COLOUR COSMETICS,0.9236,0.3601,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,NO,YES,1.4,0.6143,1.0
772,772|198812|2026-03-19|2026-03-25|772-198812-20260319|Allocation Report - SE08 MAKE UP CATEGORY SALES EVENT,198812,COLOUR COSMETICS,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.053,0.3387,0.0
772,772|197634|2025-12-11|2025-12-24|772-197634-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,197634,VITAMIN SUPPLEMENT,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.037,1.1429,0.0
772,772|67356|2026-03-05|2026-03-18|772-67356-20260305|Allocation Report - OP21 FEMALE FOUNDERS,67356,VITAMIN SUPPLEMENT,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.053,1.0,0.0
772,772|93996|2025-12-11|2025-12-24|772-93996-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,93996,COLOUR COSMETICS,0.9236,0.3601,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,NO,YES,0.933,0.6143,1.0
772,772|367540|2025-11-25|2025-12-01|772-367540-20251125|Allocation Report - SE4 BLACK (PINK) FRIDAY,367540,BATH TOILETRIES,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.05,0.9091,0.0
772,772|196844|2026-04-09|2026-04-22|772-196844-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,196844,VITAMIN SUPPLEMENT,0.9236,0.3027,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,NO,YES,1.4,0.2,1.0
772,772|97292|2026-04-23|2026-05-06|772-97292-20260423|Allocation Report - WK43&44 HEALTH & BEAUTY OFFERS,97292,VITAMIN SUPPLEMENT,0.9236,0.3027,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,NO,YES,0.933,0.2,1.0
772,772|195770|2026-03-19|2026-03-25|772-195770-20260319|Allocation Report - SE08 MAKE UP CATEGORY SALES EVENT,195770,COLOUR COSMETICS,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.037,0.2174,0.0
772,772|417592|2026-03-19|2026-03-25|772-417592-20260319|Allocation Report - SE08 MAKE UP CATEGORY SALES EVENT,417592,COLOUR COSMETICS,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.053,0.2821,0.0
772,772|94463|2025-11-25|2025-12-01|772-94463-20251125|Allocation Report - SE4 BLACK (PINK) FRIDAY,94463,FRAGRANCE,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.029,0.2791,0.0
772,772|88087|2025-12-25|2026-01-14|772-88087-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,88087,HAIRCARE,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.053,0.2258,0.0
772,772|188391|2026-03-05|2026-03-18|772-188391-20260305|Allocation Report - OP21 FEMALE FOUNDERS,188391,COLOUR COSMETICS,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.053,0.3043,0.0
772,772|87419|2026-02-05|2026-02-18|772-87419-20260205|Allocation Report - WK32&33 BEAUTY BOX,87419,SKINCARE,0.9271,0.3718,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,NO,YES,1.4,1.3784,2.0
772,772|73377|2025-11-13|2025-11-26|772-73377-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,73377,ORAL HEALTH,0.9307,0.3329,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,NO,YES,0.933,1.2,3.0
772,772|38709|2026-01-22|2026-02-04|772-38709-20260122|Allocation Report - WK30&31 HAIRCARE GOODY BAG,38709,COLOUR COSMETICS,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.053,0.3387,0.0
772,772|199948|2025-11-25|2025-12-01|772-199948-20251125|Allocation Report - SE4 BLACK (PINK) FRIDAY,199948,SKINCARE,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.001,1.3966,0.0
772,772|91951|2025-12-25|2026-01-14|772-91951-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,91951,COLOUR COSMETICS,0.9224,0.3278,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,NO,YES,1.368,0.3846,1.0
772,772|17952|2026-01-15|2026-01-21|772-17952-20260115|Allocation Report - SE6 SKINCARE CATEGORY SALES EVENT,17952,TANNING,0.9271,0.3753,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,NO,YES,0.001,1.2857,1.0
772,772|195987|2025-12-01|2025-12-13|772-195987-20251201|Allocation Report - OP15 12 DAYS OF CHRISTMAS,195987,COLOUR COSMETICS,0.9238,0.3601,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,NO,YES,1.3,0.6143,1.0
772,772|116646|2026-04-09|2026-04-22|772-116646-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,116646,COLOUR COSMETICS,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.053,0.3067,0.0
772,772|642797|2026-03-19|2026-03-25|772-642797-20260319|Allocation Report - SE08 MAKE UP CATEGORY SALES EVENT,642797,COLOUR COSMETICS,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.053,0.3067,0.0
772,772|611038|2026-02-19|2026-03-04|772-611038-20260219|Allocation Report - WK34&35 AUTUMN PART 1,611038,HAIRCARE,0.9271,0.3058,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,NO,YES,1.4,0.4286,2.0
772,772|54390|2025-11-25|2025-12-01|772-54390-20251125|Allocation Report - SE4 BLACK (PINK) FRIDAY,54390,COLOUR COSMETICS,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.001,0.3333,0.0
772,772|62578|2026-04-23|2026-05-06|772-62578-20260423|Allocation Report - WK43&44 HEALTH & BEAUTY OFFERS,62578,VITAMIN SUPPLEMENT,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.018,0.625,0.0
772,772|22656|2026-03-05|2026-03-18|772-22656-20260305|Allocation Report - OP21 FEMALE FOUNDERS,22656,ORAL HEALTH,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.002,1.0,0.0
772,772|192008|2026-02-05|2026-02-18|772-192008-20260205|Allocation Report - WK32&33 BEAUTY BOX,192008,SKINCARE,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.053,0.8684,0.0
772,772|64543|2025-12-11|2025-12-24|772-64543-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,64543,HAIRCARE,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.034,0.2258,0.0
772,772|68444|2025-11-25|2025-12-01|772-68444-20251125|Allocation Report - SE4 BLACK (PINK) FRIDAY,68444,SKINCARE,0.9271,0.276,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,NO,YES,0.467,2.9394,1.0
