promotion_row_key,source_training_slice,store_number,sku_number,promotion_name,department,category,inferred_supplier_number,realized_sales_units,target_actual_units_sold,sufficient_stock_demand_units_target,target_quality_label,target_weight,target_repair_basis,target_warning,stock_integrity_issue_flag
772|11896|2026-03-05|2026-03-18|772-11896-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,11896,Allocation Report - OP21 FEMALE FOUNDERS,SKINCARE,DERMA COS,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|12042|2026-03-05|2026-03-18|772-12042-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,12042,Allocation Report - OP21 FEMALE FOUNDERS,ORAL HEALTH,TOOTHBRUSHES,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,NO_EVIDENCE_NO_SALES|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|1228|2026-03-05|2026-03-18|772-1228-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,1228,Allocation Report - OP21 FEMALE FOUNDERS,COLOUR COSMETICS,MAYBELLINE,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|1229|2026-03-05|2026-03-18|772-1229-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,1229,Allocation Report - OP21 FEMALE FOUNDERS,COLOUR COSMETICS,MAYBELLINE,3707,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|1236|2026-03-05|2026-03-18|772-1236-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,1236,Allocation Report - OP21 FEMALE FOUNDERS,COLOUR COSMETICS,MAYBELLINE,3707,3.0,3.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|12510|2026-03-05|2026-03-18|772-12510-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,12510,Allocation Report - OP21 FEMALE FOUNDERS,COUGH COLD,SINUS,99999,4.0,4.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|12677|2026-03-05|2026-03-18|772-12677-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,12677,Allocation Report - OP21 FEMALE FOUNDERS,BEAUTY ACCESSORIES,BEAUTY TOOLS,1610,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|13440|2026-03-05|2026-03-18|772-13440-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,13440,Allocation Report - OP21 FEMALE FOUNDERS,HAIR REMOVAL,REMOVAL WAX CREAM,99999,3.0,3.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|1379|2026-03-05|2026-03-18|772-1379-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,1379,Allocation Report - OP21 FEMALE FOUNDERS,ACHE PAIN SUPPORT,BRACE AND SUPPORT,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|14737|2026-03-05|2026-03-18|772-14737-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,14737,Allocation Report - OP21 FEMALE FOUNDERS,FIRSTAID WOUNDCARE,WOUNDCARE,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|14739|2026-03-05|2026-03-18|772-14739-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,14739,Allocation Report - OP21 FEMALE FOUNDERS,BATH TOILETRIES,PERSONAL WASH,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|1485|2026-03-05|2026-03-18|772-1485-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,1485,Allocation Report - OP21 FEMALE FOUNDERS,SKINCARE,EVERYDAY SKIN,99999,2.0,2.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|14945|2026-03-05|2026-03-18|772-14945-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,14945,Allocation Report - OP21 FEMALE FOUNDERS,COLOUR COSMETICS,SALLY HANSEN,11813,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|16306|2026-03-05|2026-03-18|772-16306-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,16306,Allocation Report - OP21 FEMALE FOUNDERS,SUNCARE,SUN PROTECTION,99999,2.0,2.0,,INVENTORY_INTEGRITY_CONTAMINATED,0.0,NO_REPAIR_INTEGRITY,INVENTORY_INTEGRITY_ISSUE|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,1
772|16316|2026-03-05|2026-03-18|772-16316-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,16316,Allocation Report - OP21 FEMALE FOUNDERS,SKINCARE,EVERYDAY SKIN,99999,5.0,5.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|16491|2026-03-05|2026-03-18|772-16491-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,16491,Allocation Report - OP21 FEMALE FOUNDERS,COLOUR COSMETICS,SALLY HANSEN,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|16525|2026-03-05|2026-03-18|772-16525-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,16525,Allocation Report - OP21 FEMALE FOUNDERS,SKINCARE,COSMECEUTICAL,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|16527|2026-03-05|2026-03-18|772-16527-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,16527,Allocation Report - OP21 FEMALE FOUNDERS,SKINCARE,COSMECEUTICAL,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|16529|2026-03-05|2026-03-18|772-16529-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,16529,Allocation Report - OP21 FEMALE FOUNDERS,SKINCARE,COSMECEUTICAL,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|16565|2026-03-05|2026-03-18|772-16565-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,16565,Allocation Report - OP21 FEMALE FOUNDERS,SKINCARE,EVERYDAY SKIN,99999,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|16566|2026-03-05|2026-03-18|772-16566-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,16566,Allocation Report - OP21 FEMALE FOUNDERS,SKINCARE,EVERYDAY SKIN,99999,2.0,2.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|16828|2026-03-05|2026-03-18|772-16828-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,16828,Allocation Report - OP21 FEMALE FOUNDERS,SKINCARE,DERMA COS,1345,2.0,2.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|16857|2026-03-05|2026-03-18|772-16857-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,16857,Allocation Report - OP21 FEMALE FOUNDERS,SUNCARE,SUN PROTECTION,1345,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|16859|2026-03-05|2026-03-18|772-16859-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,16859,Allocation Report - OP21 FEMALE FOUNDERS,SUNCARE,SUN PROTECTION,1345,4.0,4.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|17096|2026-03-05|2026-03-18|772-17096-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,17096,Allocation Report - OP21 FEMALE FOUNDERS,SUNCARE,SUN PROTECTION,99999,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|17280|2026-03-05|2026-03-18|772-17280-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,17280,Allocation Report - OP21 FEMALE FOUNDERS,VITAMIN SUPPLEMENT,DAILY WELLBEING SU,99999,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|17549|2026-03-05|2026-03-18|772-17549-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,17549,Allocation Report - OP21 FEMALE FOUNDERS,SKINCARE,COSMECEUTICAL,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|17553|2026-03-05|2026-03-18|772-17553-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,17553,Allocation Report - OP21 FEMALE FOUNDERS,SKINCARE,COSMECEUTICAL,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|17952|2026-03-05|2026-03-18|772-17952-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,17952,Allocation Report - OP21 FEMALE FOUNDERS,TANNING,TANNING SKIN,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|18046|2026-03-05|2026-03-18|772-18046-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,18046,Allocation Report - OP21 FEMALE FOUNDERS,FIRSTAID WOUNDCARE,WOUNDCARE,99999,4.0,4.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|18251|2026-03-05|2026-03-18|772-18251-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,18251,Allocation Report - OP21 FEMALE FOUNDERS,TANNING,TANNING SKIN,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|18253|2026-03-05|2026-03-18|772-18253-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,18253,Allocation Report - OP21 FEMALE FOUNDERS,TANNING,TANNING SKIN,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|18340|2026-03-05|2026-03-18|772-18340-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,18340,Allocation Report - OP21 FEMALE FOUNDERS,FRAGRANCE,SINGLES MALE,99999,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|18394|2026-03-05|2026-03-18|772-18394-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,18394,Allocation Report - OP21 FEMALE FOUNDERS,BEAUTY ELECTRICAL,HAIR ELECTRICAL,99999,3.0,3.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184677|2026-03-05|2026-03-18|772-184677-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,184677,Allocation Report - OP21 FEMALE FOUNDERS,SKINCARE,THERAPEUTIC,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184704|2026-03-05|2026-03-18|772-184704-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,184704,Allocation Report - OP21 FEMALE FOUNDERS,SKINCARE,DERMA COS,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184705|2026-03-05|2026-03-18|772-184705-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,184705,Allocation Report - OP21 FEMALE FOUNDERS,SKINCARE,DERMA COS,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184707|2026-03-05|2026-03-18|772-184707-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,184707,Allocation Report - OP21 FEMALE FOUNDERS,SUNCARE,SUN PROTECTION,1345,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184733|2026-03-05|2026-03-18|772-184733-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,184733,Allocation Report - OP21 FEMALE FOUNDERS,HAIRCARE,DRY SHAMPOO,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184777|2026-03-05|2026-03-18|772-184777-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,184777,Allocation Report - OP21 FEMALE FOUNDERS,TANNING,TANNING SKIN,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,NO_EVIDENCE_NO_SALES|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184778|2026-03-05|2026-03-18|772-184778-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,184778,Allocation Report - OP21 FEMALE FOUNDERS,TANNING,TANNING SKIN,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,NO_EVIDENCE_NO_SALES|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184780|2026-03-05|2026-03-18|772-184780-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,184780,Allocation Report - OP21 FEMALE FOUNDERS,TANNING,TANNING SKIN,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184785|2026-03-05|2026-03-18|772-184785-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,184785,Allocation Report - OP21 FEMALE FOUNDERS,TANNING,TANNING SKIN,99999,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184787|2026-03-05|2026-03-18|772-184787-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,184787,Allocation Report - OP21 FEMALE FOUNDERS,TANNING,TANNING SKIN,99999,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184788|2026-03-05|2026-03-18|772-184788-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,184788,Allocation Report - OP21 FEMALE FOUNDERS,TANNING,TANNING SKIN,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,NO_EVIDENCE_NO_SALES|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184791|2026-03-05|2026-03-18|772-184791-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,184791,Allocation Report - OP21 FEMALE FOUNDERS,TANNING,TAN APPLICATOR,99999,4.0,4.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184794|2026-03-05|2026-03-18|772-184794-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,184794,Allocation Report - OP21 FEMALE FOUNDERS,TANNING,TANNING SKIN,99999,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184831|2026-03-05|2026-03-18|772-184831-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,184831,Allocation Report - OP21 FEMALE FOUNDERS,SKINCARE,NATURAL,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184833|2026-03-05|2026-03-18|772-184833-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,184833,Allocation Report - OP21 FEMALE FOUNDERS,SKINCARE,NATURAL,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184834|2026-03-05|2026-03-18|772-184834-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,184834,Allocation Report - OP21 FEMALE FOUNDERS,SKINCARE,NATURAL,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184835|2026-03-05|2026-03-18|772-184835-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,184835,Allocation Report - OP21 FEMALE FOUNDERS,SKINCARE,NATURAL,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184836|2026-03-05|2026-03-18|772-184836-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,184836,Allocation Report - OP21 FEMALE FOUNDERS,SKINCARE,NATURAL,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184837|2026-03-05|2026-03-18|772-184837-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,184837,Allocation Report - OP21 FEMALE FOUNDERS,SKINCARE,NATURAL,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184838|2026-03-05|2026-03-18|772-184838-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,184838,Allocation Report - OP21 FEMALE FOUNDERS,SKINCARE,NATURAL,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,NO_EVIDENCE_NO_SALES|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184839|2026-03-05|2026-03-18|772-184839-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,184839,Allocation Report - OP21 FEMALE FOUNDERS,SKINCARE,NATURAL,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,NO_EVIDENCE_NO_SALES|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184851|2026-03-05|2026-03-18|772-184851-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,184851,Allocation Report - OP21 FEMALE FOUNDERS,BATH TOILETRIES,PERSONAL WASH,99999,4.0,4.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184852|2026-03-05|2026-03-18|772-184852-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,184852,Allocation Report - OP21 FEMALE FOUNDERS,BATH TOILETRIES,PERSONAL WASH,99999,5.0,5.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184853|2026-03-05|2026-03-18|772-184853-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,184853,Allocation Report - OP21 FEMALE FOUNDERS,BATH TOILETRIES,PERSONAL WASH,99999,8.0,8.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184854|2026-03-05|2026-03-18|772-184854-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,184854,Allocation Report - OP21 FEMALE FOUNDERS,BATH TOILETRIES,PERSONAL WASH,99999,8.0,8.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184|2026-03-05|2026-03-18|772-184-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,184,Allocation Report - OP21 FEMALE FOUNDERS,BATH TOILETRIES,PERSONAL WASH,99999,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|185061|2026-03-05|2026-03-18|772-185061-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,185061,Allocation Report - OP21 FEMALE FOUNDERS,EYES EARS,EYEWEAR,67454,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|185063|2026-03-05|2026-03-18|772-185063-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,185063,Allocation Report - OP21 FEMALE FOUNDERS,EYES EARS,EYEWEAR,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|185068|2026-03-05|2026-03-18|772-185068-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,185068,Allocation Report - OP21 FEMALE FOUNDERS,EYES EARS,EYEWEAR,67454,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,NO_EVIDENCE_NO_SALES|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|185069|2026-03-05|2026-03-18|772-185069-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,185069,Allocation Report - OP21 FEMALE FOUNDERS,EYES EARS,EYEWEAR,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|18512|2026-03-05|2026-03-18|772-18512-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,18512,Allocation Report - OP21 FEMALE FOUNDERS,SUNCARE,SUN PROTECTION,1345,2.0,2.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|185154|2026-03-05|2026-03-18|772-185154-20260305|Allocation Report - OP21 FEMALE FOUNDERS,policy-measurement-envfix-recent5k-20260522,772,185154,Allocation Report - OP21 FEMALE FOUNDERS,ORAL HEALTH,ORAL ELECTRICAL,99999,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
