sku_number,raw_predicted_units_sold,feature_probability_expected_units_consensus,feature_expected_total_units_first_7_days,feature_historical_units_same_discount_avg,feature_signal_max,raw_prediction,feature_exceeds_raw_by,flat_cohort_flag
66820,0.0527796386427607,1.0,0.0021,1.0357142857142858,1.0357142857142858,0.0527796386427607,0.9829346470715251,True
654921,26.044782407567308,27.0,0.1448533333333333,27.0,27.0,26.044782407567308,0.9552175924326924,False
677469,0.0527796386427607,1.00000025,0.0,1.0,1.00000025,0.0527796386427607,0.9472206113572393,True
199853,0.0527796386427607,1.00000025,0.1079365079365079,1.0,1.00000025,0.0527796386427607,0.9472206113572393,True
72663,0.0527796386427607,1.00000025,0.0031733333333333,1.0,1.00000025,0.0527796386427607,0.9472206113572393,True
90901,0.0527796386427607,1.00000025,0.0666666666666666,1.0,1.00000025,0.0527796386427607,0.9472206113572393,True
89752,0.0527796386427607,1.00000025,0.0021,1.0,1.00000025,0.0527796386427607,0.9472206113572393,True
609900,0.0527796386427607,1.00000025,0.0021,1.0,1.00000025,0.0527796386427607,0.9472206113572393,True
89071,0.0527796386427607,1.00000025,0.0021,1.0,1.00000025,0.0527796386427607,0.9472206113572393,True
89074,0.0527796386427607,1.00000025,0.0666666666666666,1.0,1.00000025,0.0527796386427607,0.9472206113572393,True
199720,0.0527796386427607,1.00000025,0.0010733333333333,1.0,1.00000025,0.0527796386427607,0.9472206113572393,True
90849,0.0527796386427607,1.00000025,0.0010733333333333,1.0,1.00000025,0.0527796386427607,0.9472206113572393,True
94892,0.0527796386427607,1.00000025,0.0021,0.0,1.00000025,0.0527796386427607,0.9472206113572393,True
94905,0.0527796386427607,1.00000025,0.0021,1.0,1.00000025,0.0527796386427607,0.9472206113572393,True
94629,0.0527796386427607,1.00000025,0.0,1.0,1.00000025,0.0527796386427607,0.9472206113572393,True
87469,0.0527796386427607,1.00000025,0.0031733333333333,1.0,1.00000025,0.0527796386427607,0.9472206113572393,True
48200,0.0527796386427607,1.00000025,0.0,1.0,1.00000025,0.0527796386427607,0.9472206113572393,True
90775,0.0527796386427607,1.00000025,0.0441176470588235,1.0,1.00000025,0.0527796386427607,0.9472206113572393,True
55532,0.0527796386427607,1.0000001111111112,0.0041533333333333,1.0,1.0000001111111112,0.0527796386427607,0.9472204724683505,True
188744,0.0527796386427607,1.0000001111111112,0.0010733333333333,1.0,1.0000001111111112,0.0527796386427607,0.9472204724683505,True
192126,0.0527796386427607,1.0000001111111112,0.0,1.0,1.0000001111111112,0.0527796386427607,0.9472204724683505,True
195090,0.0527796386427607,1.0000001111111112,0.0031733333333333,1.0,1.0000001111111112,0.0527796386427607,0.9472204724683505,True
59858,0.0527796386427607,1.0000001111111112,0.0041533333333333,1.0,1.0000001111111112,0.0527796386427607,0.9472204724683505,True
59860,0.0527796386427607,1.0000001111111112,0.0041533333333333,1.0,1.0000001111111112,0.0527796386427607,0.9472204724683505,True
96465,0.0527796386427607,1.0000000833333331,0.0021,1.0,1.0000000833333331,0.0527796386427607,0.9472204446905724,True
96447,0.0527796386427607,1.0000000833333331,0.0021,1.0,1.0000000833333331,0.0527796386427607,0.9472204446905724,True
67026,0.0527796386427607,1.0000000666666666,0.0010733333333333,1.0,1.0000000666666666,0.0527796386427607,0.9472204280239059,True
192009,0.0527796386427607,1.0000000666666666,0.0041533333333333,1.0,1.0000000666666666,0.0527796386427607,0.9472204280239059,True
192168,0.0527796386427607,1.0,0.0062533333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
189899,0.0527796386427607,1.0,0.0010733333333333,0.5,1.0,0.0527796386427607,0.9472203613572393,True
198292,0.0527796386427607,0.6153846153846154,0.0031733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
490805,0.0527796386427607,1.0,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
90769,0.0527796386427607,0.50000025,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
194089,0.0527796386427607,0.75,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
291245,0.0527796386427607,1.0,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
372102,0.0527796386427607,0.8,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
19985,0.0527796386427607,1.0,0.0,0.0,1.0,0.0527796386427607,0.9472203613572393,True
668004,0.0527796386427607,1.0,0.0041533333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
32159,0.0527796386427607,1.0,0.0062533333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
97988,0.0527796386427607,0.51575,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
97993,0.0527796386427607,0.53115,0.0041533333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
62471,0.0527796386427607,1.0,0.0,1.0,1.0,0.0527796386427607,0.9472203613572393,True
90773,0.0527796386427607,1.0,0.0334833333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
90113,0.0527796386427607,1.0,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
93913,0.0527796386427607,1.0,0.0010733333333333,0.5,1.0,0.0527796386427607,0.9472203613572393,True
194043,0.0527796386427607,1.0,0.0,1.0,1.0,0.0527796386427607,0.9472203613572393,True
386421,0.0527796386427607,1.0,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
192860,0.0527796386427607,1.0,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
43396,0.0527796386427607,1.0,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
818895,0.0527796386427607,1.0,0.0,1.0,1.0,0.0527796386427607,0.9472203613572393,True
269875,0.0527796386427607,1.0,0.0031733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
94475,0.0527796386427607,1.0,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
10431,0.0527796386427607,0.8333333333333334,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
87769,0.0527796386427607,0.250000125,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
92435,0.0527796386427607,1.0,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
199379,0.0527796386427607,1.0,0.0031733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
73699,0.0527796386427607,1.0,0.0052266666666666,0.0,1.0,0.0527796386427607,0.9472203613572393,True
189275,0.0527796386427607,1.0,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
93984,0.0527796386427607,1.0,0.0062533333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
195116,0.0527796386427607,1.0,0.0031733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
199840,0.0527796386427607,1.0,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
97992,0.0527796386427607,0.5238,0.0031733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
5908,0.0527796386427607,1.0,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
88083,0.0527796386427607,1.0,0.0031733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
194029,0.0527796386427607,1.0,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
198561,0.0527796386427607,1.0,0.0041533333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
56387,0.0527796386427607,0.8181818181818182,0.0147,1.0,1.0,0.0527796386427607,0.9472203613572393,True
90464,0.0527796386427607,1.0,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
472581,0.0527796386427607,1.0,0.0041533333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
90902,0.0527796386427607,1.0,0.0,1.0,1.0,0.0527796386427607,0.9472203613572393,True
196550,0.0527796386427607,0.8181818181818182,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
92466,0.0527796386427607,1.0,0.0052266666666666,1.0,1.0,0.0527796386427607,0.9472203613572393,True
190119,0.0527796386427607,1.0,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
90774,0.0527796386427607,1.0,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
198941,0.0527796386427607,0.9090909090909092,0.0031733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
94648,0.0527796386427607,1.0,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
50658,0.0527796386427607,1.0,0.0010733333333333,0.75,1.0,0.0527796386427607,0.9472203613572393,True
94282,0.0527796386427607,1.0,0.0031733333333333,0.6666666666666666,1.0,0.0527796386427607,0.9472203613572393,True
90015,0.0527796386427607,1.0,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
67859,0.0527796386427607,1.0,0.0021,0.75,1.0,0.0527796386427607,0.9472203613572393,True
73263,0.0527796386427607,1.0,0.0,1.0,1.0,0.0527796386427607,0.9472203613572393,True
94040,0.0527796386427607,1.0,0.0,0.3333333333333333,1.0,0.0527796386427607,0.9472203613572393,True
55499,0.0527796386427607,1.0,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
191889,0.0527796386427607,0.50805,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
198942,0.0527796386427607,0.9090909090909092,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
194046,0.0527796386427607,1.0,0.03341,1.0,1.0,0.0527796386427607,0.9472203613572393,True
198293,0.0527796386427607,0.7692307692307693,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
50661,0.0527796386427607,1.0,0.0,0.875,1.0,0.0527796386427607,0.9472203613572393,True
92434,0.0527796386427607,1.0,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
95023,0.0527796386427607,1.0,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
67897,0.0527796386427607,1.0,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
102088,0.0527796386427607,1.0,0.0031733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
769665,0.0527796386427607,0.50805,0.0666666666666666,1.0,1.0,0.0527796386427607,0.9472203613572393,True
87952,0.0527796386427607,1.0,0.0010733333333333,0.0,1.0,0.0527796386427607,0.9472203613572393,True
194039,0.0527796386427607,1.0,0.0,1.0,1.0,0.0527796386427607,0.9472203613572393,True
94467,0.0527796386427607,1.0,0.0021,0.0,1.0,0.0527796386427607,0.9472203613572393,True
90435,0.0527796386427607,1.0,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
194013,0.0527796386427607,1.0,0.0010733333333333,0.0,1.0,0.0527796386427607,0.9472203613572393,True
30527,0.0527796386427607,1.0,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
31821,0.0527796386427607,1.0,0.0041533333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
781207,0.0527796386427607,1.0,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
20841,0.0527796386427607,1.0,0.0052266666666666,1.0,1.0,0.0527796386427607,0.9472203613572393,True
30554,0.0527796386427607,0.9473684210526316,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
60996,0.0527796386427607,1.0,0.0,0.0,1.0,0.0527796386427607,0.9472203613572393,True
95497,0.0527796386427607,1.0,0.0657004830917874,1.0,1.0,0.0527796386427607,0.9472203613572393,True
94524,0.0527796386427607,1.0,0.0021,0.0,1.0,0.0527796386427607,0.9472203613572393,True
185198,0.0527796386427607,1.0,0.0,1.0,1.0,0.0527796386427607,0.9472203613572393,True
97990,0.0527796386427607,0.50805,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
90851,0.0527796386427607,1.0,0.0,1.0,1.0,0.0527796386427607,0.9472203613572393,True
195603,0.0527796386427607,1.0,0.0031733333333333,0.3333333333333333,1.0,0.0527796386427607,0.9472203613572393,True
87431,0.0527796386427607,1.0,0.0041533333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
21184,0.0527796386427607,1.0,0.0010733333333333,0.0,1.0,0.0527796386427607,0.9472203613572393,True
194044,0.0527796386427607,1.0,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
98022,0.0527796386427607,0.50805,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
16728,0.0527796386427607,0.375,0.0,1.0,1.0,0.0527796386427607,0.9472203613572393,True
90438,0.0527796386427607,1.0,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
98034,0.0527796386427607,0.51575,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
98033,0.0527796386427607,0.51575,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
56179,0.0527796386427607,0.51575,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
296780,0.0527796386427607,1.0,0.0,1.0,1.0,0.0527796386427607,0.9472203613572393,True
92929,0.0527796386427607,0.5000005,0.0,1.0,1.0,0.0527796386427607,0.9472203613572393,True
44001,0.0527796386427607,1.0,0.0,1.0,1.0,0.0527796386427607,0.9472203613572393,True
90114,0.0527796386427607,1.0,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
92518,0.0527796386427607,0.5000005,0.0,1.0,1.0,0.0527796386427607,0.9472203613572393,True
93986,0.0527796386427607,1.0,0.0031733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
96601,0.0527796386427607,1.0,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
30160,0.0527796386427607,1.0,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
87463,0.0527796386427607,1.0,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
93296,0.0527796386427607,0.50000025,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
198636,0.0527796386427607,1.0,0.0,1.0,1.0,0.0527796386427607,0.9472203613572393,True
69244,0.0527796386427607,1.0,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
94054,0.0527796386427607,1.0,0.0052266666666666,1.0,1.0,0.0527796386427607,0.9472203613572393,True
13652,0.0527796386427607,0.5000005,0.0,1.0,1.0,0.0527796386427607,0.9472203613572393,True
89772,0.0527796386427607,1.0,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
27191,0.0527796386427607,1.0,0.0031733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
90171,0.0527796386427607,1.0,0.0031733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
96460,0.0527796386427607,1.0,0.0031733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
189356,0.0527796386427607,1.0,0.0010733333333333,0.6,1.0,0.0527796386427607,0.9472203613572393,True
67988,0.0527796386427607,1.0,0.0021,0.4444444444444444,1.0,0.0527796386427607,0.9472203613572393,True
581747,0.0527796386427607,0.5238,0.0031733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
271527,0.0527796386427607,1.0,0.0,0.6666666666666666,1.0,0.0527796386427607,0.9472203613572393,True
94284,0.0527796386427607,1.0,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
193612,0.0527796386427607,1.0,0.0,1.0,1.0,0.0527796386427607,0.9472203613572393,True
94456,0.0527796386427607,1.0,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
56032,0.0527796386427607,1.0,0.0,1.0,1.0,0.0527796386427607,0.9472203613572393,True
22226,0.0527796386427607,1.0,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
61297,0.0527796386427607,1.0,0.0,0.8571428571428571,1.0,0.0527796386427607,0.9472203613572393,True
94477,0.0527796386427607,1.0,0.0,1.0,1.0,0.0527796386427607,0.9472203613572393,True
87747,0.0527796386427607,1.0,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
94568,0.0527796386427607,1.0,0.0031733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
96635,0.0527796386427607,1.0,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
27192,0.0527796386427607,0.5000005,0.0301,1.0,1.0,0.0527796386427607,0.9472203613572393,True
345008,0.0527796386427607,1.0,0.0031733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
94669,0.0527796386427607,0.50805,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
91481,0.0527796386427607,1.0,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
44022,0.0527796386427607,1.0,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
94576,0.0527796386427607,1.0,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
198630,0.0527796386427607,1.0,0.0,1.0,1.0,0.0527796386427607,0.9472203613572393,True
89070,0.0527796386427607,1.0,0.0,1.0,1.0,0.0527796386427607,0.9472203613572393,True
98003,0.0527796386427607,0.51575,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
20312,0.0527796386427607,1.0,0.0,0.75,1.0,0.0527796386427607,0.9472203613572393,True
97129,0.0527796386427607,1.0,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
192620,0.0527796386427607,1.0,0.0147,1.0,1.0,0.0527796386427607,0.9472203613572393,True
195117,0.0527796386427607,1.0,0.0031733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
90068,0.0527796386427607,1.0,0.0052266666666666,1.0,1.0,0.0527796386427607,0.9472203613572393,True
98002,0.0527796386427607,0.5238,0.0031733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
94068,0.0527796386427607,1.0,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
63080,0.0527796386427607,1.0,0.0041533333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
490755,0.0527796386427607,1.0,0.0,1.0,1.0,0.0527796386427607,0.9472203613572393,True
67693,0.0527796386427607,1.0,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
195990,0.0527796386427607,1.0,0.0147,1.0,1.0,0.0527796386427607,0.9472203613572393,True
89069,0.0527796386427607,1.0,0.0,1.0,1.0,0.0527796386427607,0.9472203613572393,True
490763,0.0527796386427607,1.0,0.0,1.0,1.0,0.0527796386427607,0.9472203613572393,True
92517,0.0527796386427607,0.5000005,0.0,1.0,1.0,0.0527796386427607,0.9472203613572393,True
69352,0.0527796386427607,0.50805,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
92516,0.0527796386427607,0.5000005,0.0,1.0,1.0,0.0527796386427607,0.9472203613572393,True
96459,0.0527796386427607,1.0,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
188847,0.0527796386427607,1.0,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
15839,0.0527796386427607,1.0,0.0010733333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
96449,0.0527796386427607,1.0,0.0041533333333333,1.0,1.0,0.0527796386427607,0.9472203613572393,True
98004,0.0527796386427607,0.51575,0.0021,1.0,1.0,0.0527796386427607,0.9472203613572393,True
93334,0.0614523822549523,1.00000025,0.0083533333333333,1.0,1.00000025,0.0614523822549523,0.9385478677450477,False
94491,0.0614523822549523,0.57805,0.0104066666666666,1.0,1.0,0.0614523822549523,0.9385476177450477,False
87419,0.0614523822549523,0.56265,0.0083533333333333,1.0,1.0,0.0614523822549523,0.9385476177450477,False
798177,0.0614523822549523,1.0,0.01358,1.0,1.0,0.0614523822549523,0.9385476177450477,False
95477,0.0614523822549523,1.0,0.0125066666666666,1.0,1.0,0.0614523822549523,0.9385476177450477,False
67328,0.0616250444880151,1.0,0.0031733333333333,1.0,1.0,0.0616250444880151,0.9383749555119849,False
186524,0.0616250444880151,1.0,0.0052266666666666,1.0,1.0,0.0616250444880151,0.9383749555119849,False
191174,0.0527796386427607,0.9565217391304348,0.0021,0.9565217391304348,0.9565217391304348,0.0527796386427607,0.9037421004876741,True
189262,0.0527796386427607,0.9565217391304348,0.0031733333333333,0.9565217391304348,0.9565217391304348,0.0527796386427607,0.9037421004876741,True
188990,0.0527796386427607,0.9565217391304348,0.0021,0.9565217391304348,0.9565217391304348,0.0527796386427607,0.9037421004876741,True
192923,0.0527796386427607,0.9523809523809524,0.0021,0.9523809523809524,0.9523809523809524,0.0527796386427607,0.8996013137381917,True
192930,0.0527796386427607,0.9444444444444444,0.0031733333333333,0.9444444444444444,0.9444444444444444,0.0527796386427607,0.8916648058016837,True
299936,0.0527796386427607,0.8947368421052632,0.0031733333333333,0.9444444444444444,0.9444444444444444,0.0527796386427607,0.8916648058016837,True
15826,0.0527796386427607,0.9411764705882352,0.0010733333333333,0.9411764705882352,0.9411764705882352,0.0527796386427607,0.8883968319454745,True
54896,0.0527796386427607,0.9411764705882352,0.0021,0.0,0.9411764705882352,0.0527796386427607,0.8883968319454745,True
188805,0.0527796386427607,0.9375,0.0010733333333333,0.0,0.9375,0.0527796386427607,0.8847203613572393,True
47677,0.0527796386427607,0.9375,0.0010733333333333,0.9375,0.9375,0.0527796386427607,0.8847203613572393,True
267575,0.0527796386427607,0.9375,0.0,0.0,0.9375,0.0527796386427607,0.8847203613572393,True
199051,0.0527796386427607,0.9375,0.0010733333333333,0.9375,0.9375,0.0527796386427607,0.8847203613572393,True
679010,0.0527796386427607,0.9333333333333332,0.0010733333333333,0.9333333333333332,0.9333333333333332,0.0527796386427607,0.8805536946905725,True
87600,0.0527796386427607,0.9285714285714284,0.0021,0.9285714285714286,0.9285714285714286,0.0527796386427607,0.8757917899286679,True
380600,0.0527796386427607,0.9230769230769232,0.0010733333333333,0.9230769230769232,0.9230769230769232,0.0527796386427607,0.8702972844341625,True
198294,0.0527796386427607,0.9230769230769232,0.0031733333333333,0.0,0.9230769230769232,0.0527796386427607,0.8702972844341625,True
74931,0.0527796386427607,0.9230769230769232,0.0062533333333333,0.9,0.9230769230769232,0.0527796386427607,0.8702972844341625,True
195096,0.0527796386427607,0.8846153846153846,0.0021,0.92,0.92,0.0527796386427607,0.8672203613572393,True
28286,0.0527796386427607,0.9166666666666666,0.0041533333333333,0.9,0.9166666666666666,0.0527796386427607,0.8638870280239059,True
885541,0.0527796386427607,0.8571428571428571,0.0031733333333333,0.9166666666666666,0.9166666666666666,0.0527796386427607,0.8638870280239059,True
769878,0.0527796386427607,0.9166666666666666,0.0021,0.9166666666666666,0.9166666666666666,0.0527796386427607,0.8638870280239059,True
62913,0.0527796386427607,0.9166666666666666,0.0031733333333333,0.9166666666666666,0.9166666666666666,0.0527796386427607,0.8638870280239059,True
298522,0.0527796386427607,0.9166666666666666,0.0021,0.9166666666666666,0.9166666666666666,0.0527796386427607,0.8638870280239059,True
196029,0.0527796386427607,0.9166666666666666,0.0,0.9166666666666666,0.9166666666666666,0.0527796386427607,0.8638870280239059,True
339989,0.0527796386427607,0.9166666666666666,0.0010733333333333,0.0,0.9166666666666666,0.0527796386427607,0.8638870280239059,True
30626,0.0527796386427607,0.9130434782608696,0.0147,0.9130434782608696,0.9130434782608696,0.0527796386427607,0.8602638396181089,True
36121,0.0527796386427607,0.9130434782608696,0.0010733333333333,0.9130434782608696,0.9130434782608696,0.0527796386427607,0.8602638396181089,True
71410,0.0527796386427607,0.9130434782608696,0.0041533333333333,0.9130434782608696,0.9130434782608696,0.0527796386427607,0.8602638396181089,True
36122,0.0527796386427607,0.9130434782608696,0.0021,0.9130434782608696,0.9130434782608696,0.0527796386427607,0.8602638396181089,True
191175,0.0527796386427607,0.9130434782608696,0.0052266666666666,0.9130434782608696,0.9130434782608696,0.0527796386427607,0.8602638396181089,True
189243,0.0527796386427607,0.9130434782608696,0.0010733333333333,0.9130434782608696,0.9130434782608696,0.0527796386427607,0.8602638396181089,True
94008,0.0527796386427607,0.9090909090909092,0.0010733333333333,0.9090909090909092,0.9090909090909092,0.0527796386427607,0.8563112704481485,True
57934,0.0527796386427607,0.9090909090909092,0.0010733333333333,0.9090909090909092,0.9090909090909092,0.0527796386427607,0.8563112704481485,True
40079,0.0527796386427607,0.9090909090909092,0.0021,0.9090909090909092,0.9090909090909092,0.0527796386427607,0.8563112704481485,True
32738,0.0527796386427607,0.9090909090909092,0.0021,0.7777777777777778,0.9090909090909092,0.0527796386427607,0.8563112704481485,True
65583,0.0527796386427607,0.8461538461538461,0.0041533333333333,0.9,0.9,0.0527796386427607,0.8472203613572393,True
74330,0.0527796386427607,0.9,0.0,0.875,0.9,0.0527796386427607,0.8472203613572393,True
74328,0.0527796386427607,0.9,0.0010733333333333,0.875,0.9,0.0527796386427607,0.8472203613572393,True
70983,0.0527796386427607,0.7692307692307693,0.0,0.9,0.9,0.0527796386427607,0.8472203613572393,True
192801,0.0527796386427607,0.8947368421052632,0.0010733333333333,0.8333333333333334,0.8947368421052632,0.0527796386427607,0.8419572034625025,True
908142,0.0527796386427607,0.8888888888888888,0.0010733333333333,0.8888888888888888,0.8888888888888888,0.0527796386427607,0.8361092502461281,True
908150,0.0527796386427607,0.8888888888888888,0.0021,0.8888888888888888,0.8888888888888888,0.0527796386427607,0.8361092502461281,True
190069,0.0527796386427607,0.8888888888888888,0.0062533333333333,0.0,0.8888888888888888,0.0527796386427607,0.8361092502461281,True
20865,0.0527796386427607,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,0.0527796386427607,0.8361092502461281,True
90436,0.0527796386427607,0.8888888888888888,0.0021,0.8888888888888888,0.8888888888888888,0.0527796386427607,0.8361092502461281,True
676195,0.0527796386427607,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,0.0527796386427607,0.8361092502461281,True
298077,0.0527796386427607,0.7272727272727272,0.0,0.8888888888888888,0.8888888888888888,0.0527796386427607,0.8361092502461281,True
190124,0.0527796386427607,0.8888888888888888,0.0021,0.8888888888888888,0.8888888888888888,0.0527796386427607,0.8361092502461281,True
39545,0.0527796386427607,0.8846153846153846,0.0,0.2,0.8846153846153846,0.0527796386427607,0.8318357459726239,True
188806,0.0527796386427607,0.8823529411764706,0.0010733333333333,0.0,0.8823529411764706,0.0527796386427607,0.8295733025337099,True
195434,0.0527796386427607,0.8823529411764706,0.0021,0.8823529411764706,0.8823529411764706,0.0527796386427607,0.8295733025337099,True
287334,0.0527796386427607,0.88,0.0021,0.88,0.88,0.0527796386427607,0.8272203613572393,True
90346,0.0527796386427607,0.875,0.0,0.875,0.875,0.0527796386427607,0.8222203613572393,True
645753,0.0527796386427607,0.875,0.0041533333333333,0.875,0.875,0.0527796386427607,0.8222203613572393,True
668178,0.0527796386427607,0.875,0.0,0.875,0.875,0.0527796386427607,0.8222203613572393,True
53929,0.0527796386427607,0.875,0.0010733333333333,0.875,0.875,0.0527796386427607,0.8222203613572393,True
300160,0.0527796386427607,0.875,0.0,0.875,0.875,0.0527796386427607,0.8222203613572393,True
195945,0.0527796386427607,0.875,0.0,0.875,0.875,0.0527796386427607,0.8222203613572393,True
65624,0.0527796386427607,0.6153846153846154,0.0,0.875,0.875,0.0527796386427607,0.8222203613572393,True
90143,0.0527796386427607,0.875,0.0021,0.875,0.875,0.0527796386427607,0.8222203613572393,True
50654,0.0527796386427607,0.875,0.0021,0.6666666666666666,0.875,0.0527796386427607,0.8222203613572393,True
537886,0.0527796386427607,0.8666666666666667,0.0041533333333333,0.8666666666666667,0.8666666666666667,0.0527796386427607,0.813887028023906,True
198290,0.0527796386427607,0.8666666666666667,0.0010733333333333,0.0,0.8666666666666667,0.0527796386427607,0.813887028023906,True
94067,0.0527796386427607,0.8571428571428571,0.0010733333333333,0.8571428571428571,0.8571428571428571,0.0527796386427607,0.8043632185000964,True
190142,0.0527796386427607,0.8571428571428571,0.0010733333333333,0.8571428571428571,0.8571428571428571,0.0527796386427607,0.8043632185000964,True
