store_number,promotion_id,promotion_name,promotion_start_date,promotion_end_date,sku_number,sku_description,department,decision,recommended_order_units,brain_validated_action_label,final_governed_action_label,final_governed_order_units,shadow_candidate_class,shadow_candidate_rank,lesson_learned_label,human_review_status,model_status,production_ordering_approved,customer_report_release_approved,advisory_label
772,772|190268|2026-02-19|2026-03-04|772-190268-20260219|Allocation Report - WK34&35 AUTUMN PART 1,unknown,2026-02-19,2026-03-04,190268,0.0,HAIR ACC BRUSHES,REVIEW,3.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,3.0,SHADOW_TOP_50_CANDIDATE,43,GOVERNANCE_TOO_CONSERVATIVE,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
772,772|318051|2026-03-05|2026-03-18|772-318051-20260305|Allocation Report - OP21 FEMALE FOUNDERS,unknown,2026-03-05,2026-03-18,318051,0.0,FAMILY PLANNING,REVIEW,3.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,3.0,SHADOW_TOP_50_CANDIDATE,44,BRAIN_WRONG_HUMAN_RIGHT,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
772,772|190135|2025-12-25|2026-01-14|772-190135-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,unknown,2025-12-25,2026-01-14,190135,0.0,BEAUTY ACCESSORIES,REVIEW,3.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,3.0,SHADOW_TOP_50_CANDIDATE,45,BRAIN_RIGHT_HUMAN_RIGHT,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
772,772|199044|2025-12-25|2026-01-14|772-199044-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,unknown,2025-12-25,2026-01-14,199044,0.0,SUNCARE,REVIEW,3.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,3.0,SHADOW_TOP_50_CANDIDATE,46,BRAIN_RIGHT_HUMAN_RIGHT,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
772,772|295000|2025-12-25|2026-01-14|772-295000-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,unknown,2025-12-25,2026-01-14,295000,0.0,HAIR REMOVAL,REVIEW,3.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,3.0,SHADOW_TOP_50_CANDIDATE,47,BRAIN_WRONG_HUMAN_RIGHT,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
772,772|36995|2025-12-25|2026-01-14|772-36995-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,unknown,2025-12-25,2026-01-14,36995,0.0,SUNCARE,REVIEW,3.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,3.0,SHADOW_TOP_50_CANDIDATE,48,GOVERNANCE_TOO_CONSERVATIVE,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
772,772|415278|2025-12-25|2026-01-14|772-415278-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,unknown,2025-12-25,2026-01-14,415278,0.0,HAIRCARE,REVIEW,3.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,3.0,SHADOW_TOP_50_CANDIDATE,49,BRAIN_RIGHT_HUMAN_RIGHT,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
772,772|88789|2025-12-25|2026-01-14|772-88789-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,unknown,2025-12-25,2026-01-14,88789,0.0,NUTRITION WELLBEIN,REVIEW,3.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,3.0,SHADOW_TOP_50_CANDIDATE,50,BRAIN_WRONG_HUMAN_RIGHT,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
772,772|90103|2025-12-25|2026-01-14|772-90103-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,unknown,2025-12-25,2026-01-14,90103,0.0,COLOUR COSMETICS,REVIEW,3.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,3.0,SHADOW_TOP_100_CANDIDATE,51,GOVERNANCE_TOO_CONSERVATIVE,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
772,772|191317|2026-02-19|2026-03-04|772-191317-20260219|Allocation Report - WK34&35 AUTUMN PART 1,unknown,2026-02-19,2026-03-04,191317,0.0,HAIRCARE,REVIEW,3.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,3.0,SHADOW_TOP_100_CANDIDATE,52,BRAIN_RIGHT_HUMAN_RIGHT,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
772,772|190129|2026-03-05|2026-03-18|772-190129-20260305|Allocation Report - OP21 FEMALE FOUNDERS,unknown,2026-03-05,2026-03-18,190129,0.0,BEAUTY ACCESSORIES,REVIEW,3.0,HOLD_FOR_REPLENISHMENT,TOP_UP_TO_OPTIMAL,3.0,SHADOW_TOP_100_CANDIDATE,53,GOVERNANCE_TOO_CONSERVATIVE,PENDING,SHADOW_NOT_PRODUCTION,NO,NO_RELEASE,INTERNAL_SHADOW_ADVISORY_ONLY
