sku_number,sku_description,department,promotion_name,decision_triage_class,buyer_review_priority_score,buyer_review_queue_rank,brain_action_label,final_governed_action_label,final_governed_order_units,optimal_stock_position_order_units,regime_adjusted_decision_value,expected_promo_uplift_units,leftover_units_above_optimal,missed_demand_penalty,calibrated_regime_conviction_score,conviction_downgrade_reason,decision_triage_reason,human_interpretation_summary
47723,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,29.6,144,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,13.155,1.132,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, promo, cash; constraints: none"
55990,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,29.6,145,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,-0.614,1.552,1.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: promo, demand, cash; constraints: none"
67859,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,29.6,146,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,-0.812,1.652,1.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: promo, demand, cash; constraints: none"
655791,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,29.6,147,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,0.609,1.652,1.0,0.0,22.0,model_bias_dangerously_negative_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: promo, demand, cash; constraints: none"
65914,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,29.6,148,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,13.234,1.976,0.0,0.0,5.0,small_sample_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: demand, promo, cash; constraints: none"
87764,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,29.6,149,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,-1.361,2.49,1.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: promo, demand, cash; constraints: none"
94005,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,29.5,150,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,-1.952,1.174,0.0,-0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: promo, demand, cash; constraints: none"
606650,0.0,VITAMIN SUPPLEMENT,unknown,STANDARD_BUY_REVIEW,29.5,151,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1.0,1.0,38.941,1.229,0.0,0.0,35.0,small_sample_regime_cap,standard_buy_review,"Brain proposes TOP_UP_TO_OPTIMAL for 1 units; top drivers: promo, demand, cash; constraints: none"
94659,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,29.3,152,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,5.0,5.0,-1.817,2.689,2.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 5 units; top drivers: promo, demand, cash; constraints: none"
21964,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,29.3,153,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,2.925,1.052,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, promo, cash; constraints: none"
192181,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,29.3,154,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,17.088,2.237,1.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: promo, demand, cash; constraints: none"
95893,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,29.3,155,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,1.488,1.255,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, promo, cash; constraints: none"
197263,0.0,BEAUTY ACCESSORIES,unknown,HIGH_PRIORITY_BUY_REVIEW,29.2,156,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,-1.153,1.597,1.0,0.0,22.0,model_bias_dangerously_negative_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: demand, promo, cash; constraints: none"
90439,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,29.2,157,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,16.167,1.227,0.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: promo, demand, cash; constraints: none"
195049,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,29.2,158,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,57.194,1.969,0.0,0.0,5.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: demand, promo, cash; constraints: none"
61294,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,29.2,159,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,8.833,1.352,0.0,0.0,22.0,model_bias_dangerously_negative_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, promo, cash; constraints: none"
95870,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,29.2,160,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,0.731,1.255,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, promo, cash; constraints: none"
195117,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,29.1,161,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,15.742,1.201,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, cash, promo; constraints: none"
190065,0.0,BEAUTY ACCESSORIES,unknown,HIGH_PRIORITY_BUY_REVIEW,29.1,162,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,8.444,1.131,0.0,0.0,22.0,model_bias_dangerously_negative_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, promo, cash; constraints: none"
88315,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,29.1,163,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,-3.132,1.83,1.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: promo, demand, cash; constraints: none"
93466,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,29.1,164,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,6.79,1.359,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, promo, cash; constraints: none"
190073,0.0,BEAUTY ACCESSORIES,unknown,STANDARD_RUN_DOWN_REVIEW,29.0,165,NO_BUY_RUN_DOWN,NO_BUY_RUN_DOWN,0.0,0.0,29.361,1.979,1.0,0.0,5.0,high_wape_regime_cap,standard_run_down_review,"Brain proposes NO_BUY_RUN_DOWN for 0 units; top drivers: promo, demand, cash; constraints: overstock_run_down_no_buy"
65583,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,29.0,166,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,35.115,1.429,0.0,0.0,5.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: demand, cash, promo; constraints: none"
61297,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,28.9,167,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,5.242,1.455,0.0,0.0,22.0,model_bias_dangerously_negative_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, promo, cash; constraints: none"
186457,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,28.8,168,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,15.067,1.727,1.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: promo, demand, cash; constraints: none"
67686,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,28.8,169,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,5.388,0.973,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, promo, cash; constraints: none"
349332,0.0,VITAMIN SUPPLEMENT,unknown,HIGH_PRIORITY_BUY_REVIEW,28.7,170,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,34.537,1.279,0.0,30.69,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, promo, cash; constraints: none"
96483,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,28.7,171,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,13.669,1.285,0.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: promo, demand, cash; constraints: none"
198717,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,28.6,172,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,4.214,1.023,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, promo, cash; constraints: none"
797588,0.0,SUNCARE,unknown,STANDARD_BUY_REVIEW,28.6,173,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,6.094,1.629,0.0,0.0,35.0,small_sample_regime_cap,standard_buy_review,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: cash, demand, stock; constraints: none"
90155,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,28.5,174,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,-5.895,1.509,1.0,-0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: promo, demand, cash; constraints: none"
194047,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,28.5,175,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,12.648,1.101,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, cash, promo; constraints: none"
198880,0.0,SKINCARE,unknown,STANDARD_RUN_DOWN_REVIEW,28.5,176,NO_BUY_RUN_DOWN,NO_BUY_RUN_DOWN,0.0,0.0,54.463,3.128,1.786,0.0,5.0,small_sample_regime_cap,standard_run_down_review,"Brain proposes NO_BUY_RUN_DOWN for 0 units; top drivers: promo, demand, cash; constraints: overstock_run_down_no_buy"
38297,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,28.5,177,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,12.764,2.265,1.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: promo, demand, cash; constraints: none"
46883,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,28.5,178,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,4.24,1.056,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, promo, cash; constraints: none"
199068,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,28.4,179,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,13.246,0.956,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, cash, promo; constraints: none"
42899,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,28.4,180,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,42.351,1.402,0.0,12.43,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, promo, cash; constraints: none"
195046,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,28.4,181,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,11.423,1.788,0.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: promo, demand, cash; constraints: none"
198650,0.0,SUNCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,28.4,182,AGGRESSIVE_BUY,AGGRESSIVE_BUY,6.0,6.0,14.483,3.447,2.321,0.0,5.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes AGGRESSIVE_BUY for 6 units; top drivers: promo, demand, cash; constraints: none"
73371,0.0,ORAL HEALTH,unknown,HIGH_PRIORITY_BUY_REVIEW,28.4,183,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,5.0,5.0,-5.74,3.167,2.0,0.0,22.0,model_bias_dangerously_negative_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 5 units; top drivers: promo, demand, cash; constraints: none"
96503,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,28.4,184,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,13.311,0.956,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, cash, promo; constraints: none"
42830,0.0,SKINCARE,unknown,STANDARD_RUN_DOWN_REVIEW,28.3,185,NO_BUY_RUN_DOWN,NO_BUY_RUN_DOWN,0.0,0.0,3.499,2.091,1.619,0.0,5.0,small_sample_regime_cap,standard_run_down_review,"Brain proposes NO_BUY_RUN_DOWN for 0 units; top drivers: demand, promo, cash; constraints: overstock_run_down_no_buy"
194040,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,28.3,186,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,22.479,1.54,1.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: demand, promo, cash; constraints: none"
87752,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,28.3,187,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,5.0,5.0,60.638,1.178,0.0,0.0,9.0,model_bias_dangerously_negative_cap,standard_buy_review,"Brain proposes TOP_UP_TO_OPTIMAL for 5 units; top drivers: cash, demand, supplier; constraints: none"
93984,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,28.3,188,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,7.402,1.416,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, cash, promo; constraints: none"
90155,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,28.2,189,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,12.5,0.956,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, cash, promo; constraints: none"
199845,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,28.2,190,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,68.176,1.667,0.0,15.29,5.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: demand, promo, cash; constraints: none"
65591,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,28.1,191,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,48.189,1.159,0.0,0.0,32.0,high_wape_regime_cap,standard_buy_review,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: cash, demand, stock; constraints: none"
90063,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,28.1,192,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,6.018,0.998,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, promo, cash; constraints: none"
94565,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,28.1,193,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,7.574,1.16,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, cash, promo; constraints: none"
91884,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,28.1,194,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,2.106,1.023,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, promo, cash; constraints: none"
193144,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,28.0,195,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,-1.018,0.962,0.0,-0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, promo, cash; constraints: none"
24925,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,28.0,196,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,10.769,1.702,1.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: promo, demand, cash; constraints: none"
229342,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,28.0,197,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,9.93,1.259,0.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: promo, demand, cash; constraints: none"
90111,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,28.0,198,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,10.073,1.543,0.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: promo, demand, cash; constraints: none"
198934,0.0,BEAUTY ACCESSORIES,unknown,HIGH_PRIORITY_BUY_REVIEW,27.9,199,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,11.202,1.037,0.0,0.0,22.0,model_bias_dangerously_negative_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, cash, promo; constraints: none"
195090,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,27.9,200,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,10.308,1.914,1.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: promo, demand, cash; constraints: none"
94922,0.0,ORAL HEALTH,unknown,HIGH_PRIORITY_BUY_REVIEW,27.9,201,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,5.0,5.0,55.914,2.75,2.0,0.0,5.0,small_sample_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 5 units; top drivers: promo, demand, cash; constraints: none"
93986,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,27.8,202,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,-1.007,1.159,0.0,-0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, promo, cash; constraints: none"
96446,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,27.8,203,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,8.999,1.29,0.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: promo, demand, cash; constraints: none"
184856,0.0,ORAL HEALTH,unknown,HIGH_PRIORITY_BUY_REVIEW,27.7,204,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,38.092,2.054,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: promo, demand, cash; constraints: none"
195098,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,27.7,205,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1.0,1.0,28.52,1.502,0.0,0.0,5.0,small_sample_regime_cap,standard_buy_review,"Brain proposes TOP_UP_TO_OPTIMAL for 1 units; top drivers: cash, demand, stock; constraints: none"
89873,0.0,FRAGRANCE,unknown,STANDARD_BUY_REVIEW,27.6,206,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,47.199,1.119,0.0,0.0,32.0,high_wape_regime_cap,standard_buy_review,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: cash, demand, stock; constraints: none"
63386,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,27.6,207,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,20.165,0.982,0.0,0.0,35.0,high_wape_regime_cap,standard_buy_review,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: cash, demand, stock; constraints: none"
193696,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,27.6,208,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,7.836,1.373,0.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: promo, demand, cash; constraints: none"
198731,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,27.6,209,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,8.09,1.373,0.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: promo, demand, cash; constraints: none"
32641,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,27.6,210,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,8.783,1.773,1.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: promo, demand, cash; constraints: none"
22488,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,27.5,211,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,5.0,5.0,47.862,1.333,0.0,0.0,9.0,model_bias_dangerously_negative_cap,standard_buy_review,"Brain proposes TOP_UP_TO_OPTIMAL for 5 units; top drivers: cash, demand, supplier; constraints: none"
191181,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,27.5,212,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,8.095,0.998,0.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: promo, demand, cash; constraints: none"
322083,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,27.5,213,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,8.504,1.843,1.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: promo, demand, cash; constraints: none"
198717,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,27.4,214,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,-1.789,0.951,0.0,-0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, promo, cash; constraints: none"
94905,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,27.4,215,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,86.86,1.516,0.0,19.74,5.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: demand, cash, promo; constraints: none"
