sku_number,sku_description,final_governed_action_label,brain_learned_action_label,brain_value_gap_vs_current,economic_net_value_score,brain_expected_economic_value,brain_expected_stock_exit_distance,long_tail_protection_value,basket_trust_convexity_value,stock_exit_gap,missed_demand_risk_gap,basket_trust_gap
41516,0.0,AGGRESSIVE_BUY,HOLD_FOR_REPLENISHMENT,0.785,-9.417,-8.632,0.999,0.0,0.0,0.999,0.0,0.0
188700,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.783,-45.774,-44.991,2.178,0.0,0.0,2.178,0.0,0.0
274526,0.0,NO_BUY_RUN_DOWN,BUYER_REVIEW_REQUIRED,0.783,29.209,29.992,1.993,13.43,6.596,1.993,0.0,20.026
189236,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.782,-44.588,-43.806,1.843,0.0,0.0,1.843,0.0,0.0
88892,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.782,-37.705,-36.923,0.147,0.0,0.0,0.147,0.0,0.0
93587,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.781,-34.348,-33.567,0.05,0.0,0.0,0.05,0.0,0.0
184706,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.78,-34.347,-33.567,2.941,0.0,0.0,2.941,0.0,0.0
46824,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.779,-44.585,-43.806,0.014,0.0,0.0,0.014,0.0,0.0
67060,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.779,-44.585,-43.806,0.014,0.0,0.0,0.014,0.0,0.0
388823,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.777,-12.077,-11.3,0.013,0.0,0.0,0.013,0.0,0.0
190576,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.775,-9.65,-8.875,0.999,0.0,0.0,0.999,0.0,0.0
797588,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.775,-1.301,-0.526,6.294,0.0,0.0,6.294,0.0,0.0
199249,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.774,-47.499,-46.725,0.014,0.0,0.0,0.014,0.0,0.0
36748,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.774,-45.765,-44.991,0.014,0.0,0.0,0.014,0.0,0.0
91134,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.774,-34.419,-33.645,0.013,0.0,0.0,0.013,0.0,0.0
525922,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.774,-8.995,-8.221,4.371,0.145,0.0,4.371,0.0,0.145
193413,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.773,-1.143,-0.37,6.294,0.0,0.0,6.294,0.0,0.0
195391,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.771,-45.762,-44.991,0.014,0.0,0.0,0.014,0.0,0.0
93342,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.769,-9.022,-8.253,0.999,0.0,0.0,0.999,0.0,0.0
11862,0.0,HOLD_FOR_REPLENISHMENT,HOLD_FOR_REPLENISHMENT,0.768,-47.389,-46.621,2.399,0.0,0.0,2.399,0.0,0.0
194021,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.768,-7.279,-6.511,4.676,0.0,0.0,4.676,0.0,0.0
641553,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.768,-49.931,-49.163,0.999,0.0,0.0,0.999,0.0,0.0
93915,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.768,-3.014,-2.246,0.994,0.0,0.0,0.994,0.0,0.0
917958,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.766,-49.929,-49.163,0.795,0.0,0.0,0.795,0.0,0.0
188380,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.764,-45.755,-44.991,4.669,0.0,0.0,4.669,0.0,0.0
188380,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.764,-45.755,-44.991,3.823,0.0,0.0,3.823,0.0,0.0
88789,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.763,-37.686,-36.923,0.999,0.0,0.0,0.999,0.0,0.0
87419,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.763,-34.408,-33.645,0.013,0.0,0.0,0.013,0.0,0.0
286575,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.762,-45.753,-44.991,0.014,0.0,0.0,0.014,0.0,0.0
43840,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.762,-8.968,-8.206,7.131,0.0,0.0,7.131,0.0,0.0
199396,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.758,-12.203,-11.445,0.147,0.0,0.0,0.147,0.0,0.0
26141,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.757,-9.488,-8.731,2.392,0.0,0.0,2.392,0.0,0.0
3898,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.755,-44.561,-43.806,0.014,0.0,0.0,0.014,0.0,0.0
90123,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.754,-36.094,-35.34,0.013,0.0,0.0,0.013,0.0,0.0
92236,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.754,-36.094,-35.34,0.29,0.0,0.0,0.29,0.0,0.0
90865,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.753,-24.376,-23.623,1.993,0.944,1.575,1.993,0.0,2.519
42900,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.749,-9.624,-8.875,0.013,0.0,0.0,0.013,0.0,0.0
795151,0.0,HOLD_FOR_REPLENISHMENT,HOLD_FOR_REPLENISHMENT,0.749,-12.194,-11.445,5.147,0.059,0.0,5.147,0.0,0.059
93601,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.747,-14.284,-13.537,3.248,0.136,0.0,3.248,0.0,0.136
859478,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.747,-37.67,-36.923,8.814,0.0,0.0,8.814,0.0,0.0
93942,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.747,-44.553,-43.806,0.148,0.0,0.0,0.148,0.0,0.0
198787,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.747,-45.738,-44.991,0.014,0.0,0.0,0.014,0.0,0.0
196489,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.747,-37.67,-36.923,1.244,0.0,0.0,1.244,0.0,0.0
495891,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.746,-34.313,-33.567,3.45,0.0,0.0,3.45,0.0,0.0
89662,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.745,-3.676,-2.931,0.999,0.0,0.0,0.999,0.0,0.0
193713,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.744,-50.21,-49.466,6.1,0.0,0.0,6.1,0.0,0.0
94039,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.744,-9.475,-8.731,5.159,0.0,0.0,5.159,0.0,0.0
57452,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.743,-8.111,-7.368,3.337,0.0,0.0,3.337,0.0,0.0
87930,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.737,-13.674,-12.937,1.993,0.45,0.0,1.993,0.0,0.45
196529,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.736,-44.083,-43.347,4.288,0.0,0.0,4.288,0.0,0.0
198980,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.736,-44.542,-43.806,3.383,0.0,0.0,3.383,0.0,0.0
887455,0.0,NO_BUY_RUN_DOWN,HOLD_FOR_REPLENISHMENT,0.735,-16.161,-15.426,1.993,0.488,0.814,1.993,0.0,1.302
727873,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.734,-37.657,-36.923,8.814,0.013,0.0,8.814,0.0,0.013
193216,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.734,-45.725,-44.991,4.669,0.0,0.0,4.669,0.0,0.0
727873,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.733,-37.656,-36.923,6.294,0.014,0.0,6.294,0.0,0.014
773158,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.732,-37.655,-36.923,8.814,0.015,0.0,8.814,0.0,0.015
773158,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.731,-37.654,-36.923,8.814,0.016,0.0,8.814,0.0,0.016
67283,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.73,-36.07,-35.34,0.013,0.0,0.0,0.013,0.0,0.0
576131,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.73,-37.653,-36.923,7.131,0.017,0.0,7.131,0.0,0.017
196550,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.728,-9.459,-8.731,1.993,0.0,0.0,1.993,0.0,0.0
199904,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.727,4.952,5.679,3.248,0.0,0.0,3.248,0.0,0.0
90298,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.725,-47.45,-46.725,0.014,0.0,0.0,0.014,0.0,0.0
73699,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.725,6.879,7.604,0.013,0.0,0.0,0.013,0.0,0.0
186769,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.725,-47.45,-46.725,0.014,0.0,0.0,0.014,0.0,0.0
680052,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.723,-37.568,-36.845,2.959,0.0,0.0,2.959,0.0,0.0
90321,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.721,-37.566,-36.845,2.84,0.0,0.0,2.84,0.0,0.0
12042,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.721,-37.566,-36.845,2.84,0.0,0.0,2.84,0.0,0.0
298557,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.721,-37.566,-36.845,2.84,0.0,0.0,2.84,0.0,0.0
184854,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.721,-1.483,-0.762,6.294,0.0,0.0,6.294,0.0,0.0
518548,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.721,-37.566,-36.845,2.84,0.0,0.0,2.84,0.0,0.0
193713,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.721,-37.566,-36.845,2.374,0.0,0.0,2.374,0.0,0.0
613614,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.721,-37.566,-36.845,2.84,0.0,0.0,2.84,0.0,0.0
58227,0.0,NO_BUY_RUN_DOWN,BLOCKED_UNSAFE,0.719,-12.187,-11.468,1.993,0.464,0.774,1.993,0.0,1.238
92331,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.719,-7.23,-6.511,1.604,0.0,0.0,1.604,0.0,0.0
88519,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.719,-26.636,-25.917,0.999,0.0,0.0,0.999,0.0,0.0
93491,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.719,6.885,7.604,0.013,0.0,0.0,0.013,0.0,0.0
7048,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.718,-37.563,-36.845,0.049,0.0,0.0,0.049,0.0,0.0
91153,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.717,12.058,12.775,0.999,0.0,0.0,0.999,0.0,0.0
606952,0.0,NO_BUY_RUN_DOWN,HOLD_FOR_REPLENISHMENT,0.716,-34.361,-33.645,0.999,0.0,0.0,0.999,0.0,0.0
57009,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.716,-47.441,-46.725,1.141,0.0,0.0,1.141,0.0,0.0
24553,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.715,-47.44,-46.725,1.357,0.0,0.0,1.357,0.0,0.0
948829,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.715,-42.751,-42.036,9.514,0.0,0.0,9.514,0.0,0.0
611053,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.715,-36.055,-35.34,0.431,0.0,0.0,0.431,0.0,0.0
93586,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.715,-34.282,-33.567,0.05,0.0,0.0,0.05,0.0,0.0
94120,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.714,-22.096,-21.382,0.999,0.0,0.0,0.999,0.0,0.0
15792,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.714,-47.561,-46.847,18.274,0.0,0.0,18.274,0.0,0.0
93336,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.711,-12.156,-11.445,2.126,0.0,0.0,2.126,0.0,0.0
94906,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.71,-7.221,-6.511,0.05,0.0,0.0,0.05,0.0,0.0
94909,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.71,-7.221,-6.511,0.05,0.0,0.0,0.05,0.0,0.0
20687,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.709,-45.7,-44.991,0.014,0.0,0.0,0.014,0.0,0.0
89770,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.709,6.895,7.604,0.013,0.0,0.0,0.013,0.0,0.0
188700,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.707,-44.513,-43.806,1.141,0.0,0.0,1.141,0.0,0.0
69749,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.706,-9.338,-8.632,0.999,0.0,0.0,0.999,0.0,0.0
38417,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.706,-12.006,-11.3,1.842,0.0,0.0,1.842,0.0,0.0
491852,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.705,-34.272,-33.567,8.834,0.0,0.0,8.834,0.0,0.0
68266,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.703,12.072,12.775,0.999,0.0,0.0,0.999,0.0,0.0
88910,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.703,-36.043,-35.34,0.013,0.0,0.0,0.013,0.0,0.0
65617,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.702,-7.213,-6.511,0.498,0.0,0.0,0.498,0.0,0.0
65617,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.702,-7.213,-6.511,0.437,0.0,0.0,0.437,0.0,0.0
65617,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.702,-7.213,-6.511,0.402,0.0,0.0,0.402,0.0,0.0
65617,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.702,-7.213,-6.511,0.362,0.0,0.0,0.362,0.0,0.0
75618,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.699,-37.622,-36.923,6.211,0.003,0.0,6.211,0.0,0.003
94463,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.698,-34.265,-33.567,0.035,0.0,0.0,0.035,0.0,0.0
89605,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.696,-34.263,-33.567,0.05,0.0,0.0,0.05,0.0,0.0
195753,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.693,-37.616,-36.923,1.14,0.0,0.0,1.14,0.0,0.0
11859,0.0,AGGRESSIVE_BUY,HOLD_FOR_REPLENISHMENT,0.692,-47.417,-46.725,0.311,0.0,0.0,0.311,0.0,0.0
188996,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.692,-37.615,-36.923,3.97,0.014,0.0,3.97,0.0,0.014
194227,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.692,-45.683,-44.991,1.994,0.0,0.0,1.994,0.0,0.0
92229,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.692,-37.615,-36.923,6.294,0.011,0.0,6.294,0.0,0.011
189297,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.692,-37.615,-36.923,0.013,0.0,0.0,0.013,0.0,0.0
22904,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.69,-35.951,-35.261,0.539,0.0,0.0,0.539,0.0,0.0
73683,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.69,-37.613,-36.923,4.676,0.012,0.0,4.676,0.0,0.012
608351,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.69,-37.617,-36.927,7.034,0.008,0.0,7.034,0.0,0.008
88956,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.689,-37.612,-36.923,0.999,0.0,0.0,0.999,0.0,0.0
194422,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.689,-17.83,-17.141,4.602,0.0,0.0,4.602,0.0,0.0
67327,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.688,-31.212,-30.524,7.138,0.0,0.0,7.138,0.0,0.0
20485,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.688,-12.133,-11.445,0.999,0.0,0.0,0.999,0.0,0.0
189900,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.687,-44.384,-43.697,4.227,0.0,0.0,4.227,0.0,0.0
15792,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.687,-45.682,-44.995,6.929,0.0,0.0,6.929,0.0,0.0
88078,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.685,-15.851,-15.166,1.986,0.0,0.0,1.986,0.0,0.0
184799,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.684,-37.607,-36.923,4.676,0.018,0.0,4.676,0.0,0.018
89304,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.681,-43.492,-42.811,1.994,0.0,0.0,1.994,0.0,0.0
199257,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.68,-45.671,-44.991,0.014,0.0,0.0,0.014,0.0,0.0
193415,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.679,-44.485,-43.806,1.994,0.0,0.0,1.994,0.0,0.0
63416,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.679,-35.94,-35.261,0.855,0.0,0.0,0.855,0.0,0.0
186739,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.679,-47.404,-46.725,0.999,0.0,0.0,0.999,0.0,0.0
51690,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.678,-44.484,-43.806,5.663,0.0,0.0,5.663,0.0,0.0
96228,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.678,-44.484,-43.806,4.659,0.0,0.0,4.659,0.0,0.0
94933,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.677,-37.522,-36.845,2.959,0.0,0.0,2.959,0.0,0.0
184705,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.676,-47.401,-46.725,1.779,0.0,0.0,1.779,0.0,0.0
271748,0.0,NO_BUY_RUN_DOWN,HOLD_FOR_REPLENISHMENT,0.676,-42.788,-42.112,0.999,0.0,0.0,0.999,0.0,0.0
69751,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.675,14.011,14.686,1.387,0.0,0.0,1.387,0.0,0.0
11895,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.674,-35.935,-35.261,2.374,0.0,0.0,2.374,0.0,0.0
195932,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.674,-36.014,-35.34,0.855,0.0,0.0,0.855,0.0,0.0
60885,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.672,-34.239,-33.567,1.934,0.0,0.0,1.934,0.0,0.0
65465,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.672,-44.478,-43.806,0.961,0.0,0.0,0.961,0.0,0.0
42296,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.671,-43.697,-43.026,0.999,0.0,0.0,0.999,0.0,0.0
193714,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.671,-35.932,-35.261,2.545,0.0,0.0,2.545,0.0,0.0
192212,0.0,HOLD_FOR_REPLENISHMENT,HOLD_FOR_REPLENISHMENT,0.67,-43.7,-43.03,0.579,0.0,0.0,0.579,0.0,0.0
96545,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.669,-34.236,-33.567,0.035,0.0,0.0,0.035,0.0,0.0
65837,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.667,-9.299,-8.632,0.999,0.0,0.0,0.999,0.0,0.0
11831,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.665,-44.471,-43.806,0.715,0.0,0.0,0.715,0.0,0.0
188160,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.665,-37.588,-36.923,0.013,0.0,0.0,0.013,0.0,0.0
199263,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.663,-43.689,-43.026,0.014,0.0,0.0,0.014,0.0,0.0
194016,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.661,-7.172,-6.511,1.842,0.0,0.0,1.842,0.0,0.0
184706,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.661,-37.789,-37.128,2.107,0.0,0.0,2.107,0.0,0.0
94904,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.66,-34.227,-33.567,2.255,0.0,0.0,2.255,0.0,0.0
93582,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.659,-35.92,-35.261,0.013,0.0,0.0,0.013,0.0,0.0
69211,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.658,6.439,7.097,0.714,0.0,0.0,0.714,0.0,0.0
304956,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.657,-35.997,-35.34,5.147,0.0,0.0,5.147,0.0,0.0
280385,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.657,-35.997,-35.34,4.676,0.008,0.0,4.676,0.0,0.008
958859,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.657,-35.997,-35.34,4.676,0.008,0.0,4.676,0.0,0.008
186808,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.656,-44.263,-43.607,4.047,0.0,0.0,4.047,0.0,0.0
190840,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.656,-47.381,-46.725,0.715,0.0,0.0,0.715,0.0,0.0
564834,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.656,-45.647,-44.991,0.999,0.0,0.0,0.999,0.0,0.0
198028,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.655,-37.5,-36.845,2.959,0.0,0.0,2.959,0.0,0.0
87762,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.655,-5.345,-4.69,2.78,0.014,0.0,2.78,0.0,0.014
194029,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.654,-9.385,-8.731,1.387,0.0,0.0,1.387,0.0,0.0
197452,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.653,-44.459,-43.806,1.702,0.0,0.0,1.702,0.0,0.0
188713,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.652,-34.223,-33.571,3.017,0.0,0.0,3.017,0.0,0.0
89256,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.652,-43.678,-43.026,4.677,0.0,0.0,4.677,0.0,0.0
92831,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.648,-34.215,-33.567,1.934,0.0,0.0,1.934,0.0,0.0
197206,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.648,-43.674,-43.026,0.529,0.0,0.0,0.529,0.0,0.0
835692,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.648,-37.571,-36.923,0.147,0.0,0.0,0.147,0.0,0.0
190132,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.646,-44.452,-43.806,0.014,0.0,0.0,0.014,0.0,0.0
190071,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.645,12.13,12.775,1.993,0.0,0.0,1.993,0.0,0.0
677396,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.645,-47.37,-46.725,1.994,0.0,0.0,1.994,0.0,0.0
190074,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.642,-34.287,-33.645,2.392,0.0,0.0,2.392,0.0,0.0
200956,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.642,-43.668,-43.026,4.689,0.0,0.0,4.689,0.0,0.0
360759,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.641,-47.366,-46.725,0.715,0.0,0.0,0.715,0.0,0.0
192050,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.64,-34.207,-33.567,1.767,0.0,0.0,1.767,0.0,0.0
94284,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.64,-7.151,-6.511,1.993,0.0,0.0,1.993,0.0,0.0
655159,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.639,-45.63,-44.991,2.119,0.0,0.0,2.119,0.0,0.0
94473,0.0,AGGRESSIVE_BUY,HOLD_FOR_REPLENISHMENT,0.637,-47.362,-46.725,2.186,0.0,0.0,2.186,0.0,0.0
196312,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.636,-37.481,-36.845,2.959,0.0,0.0,2.959,0.0,0.0
192493,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.636,-49.799,-49.163,0.57,0.0,0.0,0.57,0.0,0.0
66879,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.634,-43.66,-43.026,0.82,0.0,0.0,0.82,0.0,0.0
195079,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.634,-37.557,-36.923,0.648,0.02,0.0,0.648,0.0,0.02
103652,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.634,-44.44,-43.806,3.971,0.0,0.0,3.971,0.0,0.0
