shadow_run_id,shadow_created_at,store_number,promotion_id,promotion_name,promotion_start_date,promotion_end_date,sku_number,sku_description,department,category,brain_validated_action_label,brain_validated_expected_value,brain_learned_action_label,brain_expected_economic_value,brain_expected_uplift_units,brain_expected_stock_exit_distance,brain_top_feature_1,brain_top_feature_2,brain_top_feature_3,validated_alpha_pattern_label,final_governed_action_label,final_governed_order_units,decision_triage_class,economic_net_value_score,buyer_review_priority_score,shadow_candidate_class,shadow_candidate_score,shadow_candidate_rank,human_buyer_decision,human_order_units,human_decision_reason,human_override_flag,human_override_reason,human_confidence_score,human_reviewed_at,human_reviewer,current_soh,expected_soh_at_promo_start_before_order,optimal_base_soh_units,target_day_one_promo_soh,target_end_promo_soh,expected_promo_uplift_units,mission_sku_score,long_tail_sku_flag,basket_attachment_source_quality,segment_historical_bias_pct,segment_historical_wape,expected_shadow_learning_question,shadow_observation_plan,shadow_expected_learning_value,actual_units_sold_promo,actual_gp_promo,actual_start_soh,actual_end_soh,actual_stockout_flag,actual_lost_sales_proxy,actual_basket_gp_when_present,actual_basket_attachment_observed,actual_end_distance_to_optimal_soh,actual_cash_tied_above_optimal,actual_overstock_reduction_units,promo_exit_success_flag_actual,brain_would_have_been_better_flag,brain_vs_human_value_delta,brain_vs_governed_value_delta,brain_prediction_error,brain_action_correctness_label,human_action_correctness_label,lesson_learned_label,lesson_learned_note,human_review_status,human_decision_valid_flag,human_decision_validation_error,human_decision_merge_status,actual_outcome_merge_status,actual_outcome_quality,actual_outcome_proxy_flag,actual_outcome_missing_reason,brain_value_realised_proxy,human_value_realised_proxy,governed_value_realised_proxy,human_vs_governed_value_delta,governed_action_correctness_label,brain_update_recommendation,governance_update_recommendation,data_quality_update_recommendation,stockout_suspected_flag,leftover_units_estimate,promo_start_soh_resolved,distance_to_optimal_end_soh,promo_exit_success_flag,simulated_missed_demand_units,feature_basket_3plus_attach_rate,feature_avg_basket_gp_when_present,missed_units_risk,cash_tied_above_optimal_cost,lesson_weight,brain_positive_reinforcement_weight,brain_negative_reinforcement_weight,governance_relaxation_candidate_flag,governance_tightening_candidate_flag,long_tail_reinforcement_flag,human_review_reinforcement_flag,data_quality_repair_priority_flag,long_tail_update_recommendation,human_review_policy_recommendation,next_learning_action,human_notes,human_review_valid_flag,human_review_validation_error,human_review_merge_status,human_feedback_signal,human_feedback_weight,human_disagrees_with_brain_flag,human_disagrees_with_governed_flag,human_accepts_brain_flag,human_accepts_governed_flag,human_override_direction,human_feedback_learning_note
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|190099|2025-12-25|2026-01-14|772-190099-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,unknown,2025-12-25,2026-01-14,190099,0.0,BEAUTY ACCESSORIES,TRAVEL ACCESSORIES,HOLD_FOR_REPLENISHMENT,-24.314,HOLD_FOR_REPLENISHMENT,-35.34,0.665,0.999,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,3.0,STANDARD_BUY_REVIEW,-34.792,14.6,SHADOW_TOP_100_CANDIDATE,25.7,78,,,,,,,,,0.0,0.0,2.0,3.131,2.0,1.131,9.6,NO,MEDIUM,10.23,0.4521,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,32.4,2.0,,,,0,,,,,,,,NO,-24.314,10.478,-1.335,INCORRECT,PENDING,BOTH_WRONG,Neither brain nor human path clearly best ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,-2.231,0.157,0.35,-0.193,RIGHT,REVIEW_UNDERSTOCK_SEGMENTS,REVIEW_GOVERNANCE_THRESHOLDS,NONE,0,0.0,0.0,1.0,YES,0.0,0.0,3.133,0.0,0.0,1.1,0.05,0.1,YES,NO,NO,YES,NO,NO_CHANGE,REVIEW_GOVERNANCE_WITH_HUMAN,REVIEW_GOVERNANCE_THRESHOLDS,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|192177|2025-12-25|2026-01-14|772-192177-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,unknown,2025-12-25,2026-01-14,192177,0.0,HAIRCARE,TREATMENT,HOLD_FOR_REPLENISHMENT,-2.25,HOLD_FOR_REPLENISHMENT,-13.776,0.665,0.999,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,3.0,STANDARD_BUY_REVIEW,-14.065,24.4,SHADOW_TOP_100_CANDIDATE,25.7,79,,,,,,,,,0.0,0.0,2.0,2.794,2.0,0.794,11.3,NO,LOW,15.84,0.4767,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,32.8,2.0,,,,0,,,,,,,,NO,-2.25,11.815,-1.335,INCORRECT,PENDING,BOTH_WRONG,Neither brain nor human path clearly best ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,-0.025,0.234,0.35,-0.116,RIGHT,MONITOR,MONITOR,NONE,0,0.0,0.0,1.0,YES,0.0,0.0,4.673,0.0,0.0,1.0,0.05,0.0,NO,NO,NO,NO,NO,NO_CHANGE,MAINTAIN_REVIEW,MONITOR,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|193865|2026-02-05|2026-02-18|772-193865-20260205|Allocation Report - WK32&33 BEAUTY BOX,unknown,2026-02-05,2026-02-18,193865,0.0,COLOUR COSMETICS,SALLY HANSEN,HOLD_FOR_REPLENISHMENT,-36.87,HOLD_FOR_REPLENISHMENT,-39.916,0.598,0.013,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,3.0,STANDARD_BUY_REVIEW,-39.932,15.2,SHADOW_TOP_100_CANDIDATE,25.7,80,,,,,,,,,0.0,0.0,2.0,2.79,2.0,0.79,10.3,NO,MEDIUM,1.54,0.4575,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,32.6,1.0,,,,0,,,,,,,,NO,-36.87,3.062,-0.402,INCORRECT,PENDING,BOTH_WRONG,Neither brain nor human path clearly best ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,-3.337,0.178,-0.35,0.528,PARTIAL,REVIEW_BRAIN_ACTION_CLASSIFIER,MAINTAIN_HUMAN_REVIEW,NONE,0,0.0,0.0,0.0,YES,0.0,0.0,3.567,0.0,0.0,1.15,0.0,0.25,NO,NO,NO,YES,NO,NO_CHANGE,MAINTAIN_HUMAN_REVIEW,PENALISE_BRAIN_ACTION_PATTERN,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|22926|2026-02-19|2026-03-04|772-22926-20260219|Allocation Report - WK34&35 AUTUMN PART 1,unknown,2026-02-19,2026-03-04,22926,0.0,COLOUR COSMETICS,RIMMEL,BLOCKED_UNSAFE,-6.6,BLOCKED_UNSAFE,-15.033,0.598,0.013,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,3.0,STANDARD_BUY_REVIEW,-15.314,25.2,SHADOW_TOP_100_CANDIDATE,25.7,81,,,,,,,,,0.0,0.0,2.0,2.661,2.0,0.661,9.9,NO,MEDIUM,1.54,0.4575,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,32.5,1.0,,,,0,,,,,,,,NO,-6.6,8.714,-0.402,INCORRECT,PENDING,BOTH_WRONG,Neither brain nor human path clearly best ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,-0.31,0.126,-0.35,0.476,RIGHT,MONITOR,MONITOR,NONE,0,0.0,0.0,0.0,YES,0.0,0.0,2.529,0.0,0.0,1.0,0.05,0.0,NO,NO,NO,NO,NO,NO_CHANGE,MAINTAIN_REVIEW,MONITOR,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|369403|2026-02-19|2026-03-04|772-369403-20260219|Allocation Report - WK34&35 AUTUMN PART 1,unknown,2026-02-19,2026-03-04,369403,0.0,INCONTINENCE,INCONTINENCE MEN,HOLD_FOR_REPLENISHMENT,-3.954,HOLD_FOR_REPLENISHMENT,-18.435,3.127,1.993,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,4.0,HIGH_PRIORITY_BUY_REVIEW,-18.041,32.5,SHADOW_TOP_100_CANDIDATE,25.7,82,,,,,,,,,0.0,0.0,2.0,4.233,2.0,2.233,11.1,NO,LOW,15.84,0.4767,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,32.8,4.0,,,,0,,,,,,,,YES,-3.954,14.087,-0.873,CORRECT,PENDING,BRAIN_RIGHT_HUMAN_WRONG,Brain advisory outperformed human/governed path ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,0.005,0.244,1.4,-1.156,RIGHT,REVIEW_UNDERSTOCK_SEGMENTS,REVIEW_GOVERNANCE_THRESHOLDS,NONE,0,0.0,0.0,2.0,YES,0.0,0.0,4.872,0.0,0.0,1.1,0.05,0.1,YES,NO,NO,YES,NO,NO_CHANGE,REVIEW_GOVERNANCE_WITH_HUMAN,REVIEW_GOVERNANCE_THRESHOLDS,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|196029|2026-03-05|2026-03-18|772-196029-20260305|Allocation Report - OP21 FEMALE FOUNDERS,unknown,2026-03-05,2026-03-18,196029,0.0,HAIRCARE,SHAMPOO CONDITIONE,HOLD_FOR_REPLENISHMENT,-4.752,HOLD_FOR_REPLENISHMENT,-20.471,0.823,0.013,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,3.0,HIGH_PRIORITY_BUY_REVIEW,-20.489,26.2,SHADOW_TOP_100_CANDIDATE,25.7,83,,,,,,,,,0.0,0.0,2.0,3.252,2.0,1.252,11.7,NO,MEDIUM,15.84,0.4767,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,32.9,1.0,,,,0,,,,,,,,YES,-4.752,15.737,-0.177,CORRECT,PENDING,BRAIN_RIGHT_HUMAN_WRONG,Brain advisory outperformed human/governed path ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,-0.125,0.187,-0.35,0.537,PARTIAL,MONITOR,MONITOR,NONE,0,0.0,0.0,0.0,YES,0.0,0.0,3.732,0.0,0.0,1.0,0.05,0.0,NO,NO,NO,NO,NO,NO_CHANGE,MAINTAIN_REVIEW,MONITOR,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|42952|2026-03-26|2026-04-08|772-42952-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,unknown,2026-03-26,2026-04-08,42952,0.0,BATH TOILETRIES,PERSONAL WASH,HOLD_FOR_REPLENISHMENT,-2.618,HOLD_FOR_REPLENISHMENT,-21.392,0.598,0.013,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,3.0,HIGH_PRIORITY_BUY_REVIEW,-21.678,26.0,SHADOW_TOP_100_CANDIDATE,25.7,84,,,,,,,,,0.0,0.0,2.0,2.926,2.0,0.926,11.7,NO,MEDIUM,15.84,0.4767,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,32.9,1.0,,,,0,,,,,,,,NO,-2.618,19.06,-0.402,INCORRECT,PENDING,BOTH_WRONG,Neither brain nor human path clearly best ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,0.088,0.153,-0.35,0.503,PARTIAL,MONITOR,MONITOR,NONE,0,0.0,0.0,0.0,YES,0.0,0.0,3.051,0.0,0.0,1.0,0.05,0.0,NO,NO,NO,NO,NO,NO_CHANGE,MAINTAIN_REVIEW,MONITOR,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|28286|2026-04-23|2026-05-06|772-28286-20260423|Allocation Report - WK43&44 HEALTH & BEAUTY OFFERS,unknown,2026-04-23,2026-05-06,28286,0.0,INCONTINENCE,INCONTINENCE WOMAN,HOLD_FOR_REPLENISHMENT,-4.33,HOLD_FOR_REPLENISHMENT,-19.177,2.982,1.993,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,4.0,HIGH_PRIORITY_BUY_REVIEW,-19.465,32.0,SHADOW_TOP_100_CANDIDATE,25.7,85,,,,,,,,,0.0,0.0,2.0,4.113,2.0,2.113,11.6,NO,LOW,15.84,0.4767,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,32.9,4.0,,,,0,,,,,,,,YES,-4.33,15.135,-1.018,CORRECT,PENDING,BRAIN_RIGHT_HUMAN_WRONG,Brain advisory outperformed human/governed path ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,-0.033,0.286,1.4,-1.114,RIGHT,REVIEW_UNDERSTOCK_SEGMENTS,REVIEW_GOVERNANCE_THRESHOLDS,NONE,0,0.0,0.0,2.0,YES,0.0,0.0,5.721,0.0,0.0,1.1,0.05,0.1,YES,NO,NO,YES,NO,NO_CHANGE,REVIEW_GOVERNANCE_WITH_HUMAN,REVIEW_GOVERNANCE_THRESHOLDS,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|61289|2025-12-25|2026-01-14|772-61289-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,unknown,2025-12-25,2026-01-14,61289,0.0,HAIRCARE,SHAMPOO CONDITIONE,HOLD_FOR_REPLENISHMENT,-2.846,HOLD_FOR_REPLENISHMENT,-22.175,0.598,0.013,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,3.0,HIGH_PRIORITY_BUY_REVIEW,-22.042,25.8,SHADOW_TOP_100_CANDIDATE,25.6,86,,,,,,,,,0.0,0.0,2.0,2.919,2.0,0.919,10.6,NO,LOW,15.84,0.4767,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,32.6,1.0,,,,0,,,,,,,,NO,-2.846,19.196,-0.402,INCORRECT,PENDING,BOTH_WRONG,Neither brain nor human path clearly best ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,0.065,0.162,-0.35,0.512,PARTIAL,MONITOR,MONITOR,NONE,0,0.0,0.0,0.0,YES,0.0,0.0,3.247,0.0,0.0,1.0,0.05,0.0,NO,NO,NO,NO,NO,NO_CHANGE,MAINTAIN_REVIEW,MONITOR,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|711578|2025-12-25|2026-01-14|772-711578-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,unknown,2025-12-25,2026-01-14,711578,0.0,DIGESTIVE CARE,ANTACIDS,HOLD_FOR_REPLENISHMENT,-25.933,HOLD_FOR_REPLENISHMENT,-39.916,0.598,0.013,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,3.0,STANDARD_BUY_REVIEW,-39.833,12.2,SHADOW_TOP_100_CANDIDATE,25.6,87,,,,,,,,,0.0,0.0,2.0,2.74,2.0,0.74,8.5,NO,LOW,10.23,0.4521,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,32.1,1.0,,,,0,,,,,,,,NO,-25.933,13.9,-0.402,INCORRECT,PENDING,BOTH_WRONG,Neither brain nor human path clearly best ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,-2.243,0.118,-0.35,0.468,RIGHT,REVIEW_BRAIN_ACTION_CLASSIFIER,MAINTAIN_HUMAN_REVIEW,NONE,0,0.0,0.0,0.0,YES,0.0,0.0,2.367,0.0,0.0,1.15,0.0,0.25,NO,NO,NO,YES,NO,NO_CHANGE,MAINTAIN_HUMAN_REVIEW,PENALISE_BRAIN_ACTION_PATTERN,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|90095|2025-12-25|2026-01-14|772-90095-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,unknown,2025-12-25,2026-01-14,90095,0.0,COLOUR COSMETICS,LOREAL,HOLD_FOR_REPLENISHMENT,-40.63,HOLD_FOR_REPLENISHMENT,-39.275,0.665,0.999,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,3.0,STANDARD_BUY_REVIEW,-39.247,16.2,SHADOW_TOP_100_CANDIDATE,25.6,88,,,,,,,,,0.0,0.0,2.0,2.929,2.0,0.929,9.1,NO,LOW,1.54,0.4575,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,32.3,2.0,,,,0,,,,,,,,NO,-40.63,-1.383,-1.335,INCORRECT,CORRECT,BRAIN_WRONG_HUMAN_RIGHT,Human buyer outperformed brain advisory ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,-3.863,0.207,0.35,-0.143,RIGHT,REVIEW_UNDERSTOCK_SEGMENTS,REVIEW_GOVERNANCE_THRESHOLDS,NONE,0,0.0,0.0,1.0,YES,0.0,0.0,4.133,0.0,0.0,1.1,0.05,0.1,YES,NO,NO,YES,NO,NO_CHANGE,REVIEW_GOVERNANCE_WITH_HUMAN,REVIEW_GOVERNANCE_THRESHOLDS,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|655791|2026-02-05|2026-02-18|772-655791-20260205|Allocation Report - WK32&33 BEAUTY BOX,unknown,2026-02-05,2026-02-18,655791,0.0,HAIRCARE,HAIR STYLING,HOLD_FOR_REPLENISHMENT,-7.238,HOLD_FOR_REPLENISHMENT,-22.298,1.052,0.999,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,4.0,HIGH_PRIORITY_BUY_REVIEW,-22.337,29.6,SHADOW_TOP_100_CANDIDATE,25.6,89,,,,,,,,,0.0,0.0,2.0,3.652,2.0,1.652,11.0,NO,LOW,15.84,0.4767,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,32.8,1.0,,,,0,,,,,,,,YES,-7.238,15.099,0.052,CORRECT,PENDING,BRAIN_RIGHT_HUMAN_WRONG,Brain advisory outperformed human/governed path ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,-0.922,0.199,-0.7,0.899,PARTIAL,REVIEW_BRAIN_ACTION_CLASSIFIER,MAINTAIN_HUMAN_REVIEW,NONE,0,0.0,0.0,1.0,NO,0.0,0.0,3.977,0.0,4.82,1.15,0.0,0.25,NO,NO,NO,YES,NO,NO_CHANGE,MAINTAIN_HUMAN_REVIEW,PENALISE_BRAIN_ACTION_PATTERN,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|668178|2026-02-05|2026-02-18|772-668178-20260205|Allocation Report - WK32&33 BEAUTY BOX,unknown,2026-02-05,2026-02-18,668178,0.0,COLOUR COSMETICS,ESSIE,HOLD_FOR_REPLENISHMENT,-13.466,HOLD_FOR_REPLENISHMENT,-15.033,0.598,0.013,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,3.0,STANDARD_BUY_REVIEW,-15.207,24.7,SHADOW_TOP_100_CANDIDATE,25.6,90,,,,,,,,,0.0,0.0,2.0,2.766,2.0,0.766,9.5,NO,MEDIUM,1.54,0.4575,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,32.4,1.0,,,,0,,,,,,,,NO,-13.466,1.741,-0.402,INCORRECT,PENDING,BOTH_WRONG,Neither brain nor human path clearly best ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,-0.997,0.131,-0.35,0.481,RIGHT,REVIEW_BRAIN_ACTION_CLASSIFIER,MAINTAIN_HUMAN_REVIEW,NONE,0,0.0,0.0,0.0,YES,0.0,0.0,2.625,0.0,0.0,1.15,0.0,0.25,NO,NO,NO,YES,NO,NO_CHANGE,MAINTAIN_HUMAN_REVIEW,PENALISE_BRAIN_ACTION_PATTERN,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|93985|2026-02-05|2026-02-18|772-93985-20260205|Allocation Report - WK32&33 BEAUTY BOX,unknown,2026-02-05,2026-02-18,93985,0.0,COLOUR COSMETICS,MAYBELLINE,HOLD_FOR_REPLENISHMENT,-13.466,HOLD_FOR_REPLENISHMENT,-15.033,2.415,1.993,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,3.0,STANDARD_BUY_REVIEW,-15.113,26.0,SHADOW_TOP_100_CANDIDATE,25.6,91,,,,,,,,,0.0,0.0,2.0,2.766,2.0,0.766,9.5,NO,MEDIUM,1.54,0.4575,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,32.4,3.0,,,,0,,,,,,,,YES,-13.466,1.647,-0.585,CORRECT,PENDING,BRAIN_RIGHT_HUMAN_WRONG,Brain advisory outperformed human/governed path ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,-1.297,0.151,1.05,-0.899,RIGHT,REVIEW_UNDERSTOCK_SEGMENTS,REVIEW_GOVERNANCE_THRESHOLDS,NONE,0,0.0,0.0,2.0,YES,0.0,0.0,3.02,0.0,0.0,1.1,0.05,0.1,YES,NO,NO,YES,NO,NO_CHANGE,REVIEW_GOVERNANCE_WITH_HUMAN,REVIEW_GOVERNANCE_THRESHOLDS,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|190092|2026-03-26|2026-04-08|772-190092-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,unknown,2026-03-26,2026-04-08,190092,0.0,BEAUTY ACCESSORIES,BEAUTY TOOLS,HOLD_FOR_REPLENISHMENT,-5.181,HOLD_FOR_REPLENISHMENT,-11.3,0.598,0.013,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,3.0,STANDARD_BUY_REVIEW,-11.675,25.1,SHADOW_TOP_100_CANDIDATE,25.6,92,,,,,,,,,0.0,0.0,2.0,2.897,2.0,0.897,9.9,NO,MEDIUM,15.84,0.4767,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,32.5,1.0,,,,0,,,,,,,,NO,-5.181,6.494,-0.402,INCORRECT,PENDING,BOTH_WRONG,Neither brain nor human path clearly best ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,-0.168,0.133,-0.35,0.483,RIGHT,MONITOR,MONITOR,NONE,0,0.0,0.0,0.0,YES,0.0,0.0,2.669,0.0,0.0,1.0,0.05,0.0,NO,NO,NO,NO,NO,NO_CHANGE,MAINTAIN_REVIEW,MONITOR,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|67700|2026-03-26|2026-04-08|772-67700-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,unknown,2026-03-26,2026-04-08,67700,0.0,COLOUR COSMETICS,RIMMEL,HOLD_FOR_REPLENISHMENT,-13.466,HOLD_FOR_REPLENISHMENT,-15.033,0.598,0.013,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,3.0,STANDARD_BUY_REVIEW,-15.153,24.5,SHADOW_TOP_100_CANDIDATE,25.6,93,,,,,,,,,0.0,0.0,2.0,2.748,2.0,0.748,8.9,NO,MEDIUM,1.54,0.4575,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,32.2,1.0,,,,0,,,,,,,,NO,-13.466,1.687,-0.402,INCORRECT,PENDING,BOTH_WRONG,Neither brain nor human path clearly best ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,-0.997,0.117,-0.35,0.467,RIGHT,REVIEW_BRAIN_ACTION_CLASSIFIER,MAINTAIN_HUMAN_REVIEW,NONE,0,0.0,0.0,0.0,YES,0.0,0.0,2.342,0.0,0.0,1.15,0.0,0.25,NO,NO,NO,YES,NO,NO_CHANGE,MAINTAIN_HUMAN_REVIEW,PENALISE_BRAIN_ACTION_PATTERN,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|61294|2026-04-09|2026-04-22|772-61294-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,unknown,2026-04-09,2026-04-22,61294,0.0,HAIRCARE,SHAMPOO CONDITIONE,HOLD_FOR_REPLENISHMENT,-4.752,HOLD_FOR_REPLENISHMENT,-19.887,0.889,0.999,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,3.0,HIGH_PRIORITY_BUY_REVIEW,-19.713,29.2,SHADOW_TOP_100_CANDIDATE,25.6,94,,,,,,,,,0.0,0.0,2.0,3.352,2.0,1.352,10.8,NO,MEDIUM,15.84,0.4767,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,32.7,2.0,,,,0,,,,,,,,NO,-4.752,14.961,-1.111,INCORRECT,PENDING,BOTH_WRONG,Neither brain nor human path clearly best ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,-0.275,0.168,0.35,-0.182,RIGHT,MONITOR,MONITOR,NONE,0,0.0,0.0,1.0,YES,0.0,0.0,3.351,0.0,0.0,1.0,0.05,0.0,NO,NO,NO,NO,NO,NO_CHANGE,MAINTAIN_REVIEW,MONITOR,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
