sku_number,report_expected_promo_demand,order_units,projected_stock_gap_units,expected_promo_demand,expected_units_total_promo,feature_expected_total_units_first_7_days,feature_probability_expected_units_consensus,historical_units_same_discount_avg,feature_pre_promo_rolling_demand_units,demand_evidence_label,demand_evidence_class,feature_signal_max,final_minus_feature,feature_exceeds_final_by
95615,1,0,0,1,1,0.4666666666666667,0.7272727272727272,0.2,14.0,NO_DEMAND,low_nonzero_demand,0.7272727272727272,0.2727272727272728,0.0
192106,1,0,1,1,1,0.4666666666666667,0.4,0.3333,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
631000,1,0,1,1,1,0.0,5e-07,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,5e-07,0.9999995,0.0
43996,1,0,0,1,1,0.7000000000000001,0.6666666666666666,0.6667,14.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
90843,1,0,0,1,1,0.4666666666666667,1.0,0.0,14.0,NO_DEMAND,low_nonzero_demand,1.0,0.0,0.0
96567,1,0,0,1,1,0.4666666666666667,0.3333334999999999,0.0,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
93866,1,0,1,1,1,0.00098,0.0833333333333333,0.1667,0.0294,NO_DEMAND,low_nonzero_demand,0.1667,0.8333,0.0
193062,1,0,1,1,1,0.0,0.1363636363636363,0.1818,0.0,NO_DEMAND,low_nonzero_demand,0.1818,0.8182,0.0
38296,1,0,0,1,1,0.7000000000000001,0.3333334999999999,0.3333,14.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
193068,1,0,1,1,1,0.0,0.0909090909090909,0.1818,0.0,NO_DEMAND,low_nonzero_demand,0.1818,0.8182,0.0
56032,1,0,1,1,1,0.0,1.0,1.0,0.0,NO_DEMAND,low_nonzero_demand,1.0,0.0,0.0
35948,1,0,1,1,1,0.0,0.3333333333333333,0.0909,0.0,NO_DEMAND,low_nonzero_demand,0.3333333333333333,0.6666666666666667,0.0
54488,1,0,0,1,1,0.4666666666666667,0.3181818181818182,0.2727,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
274321,1,0,0,1,1,0.7000000000000001,0.7,0.7,14.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
192615,1,0,1,1,1,0.00098,0.5,0.5,0.0294,NO_DEMAND,low_nonzero_demand,0.5,0.5,0.0
17783,1,0,1,1,1,0.9333333333333332,0.2307692307692307,0.0,28.0,NO_DEMAND,low_nonzero_demand,0.9333333333333332,0.06666666666666676,0.0
193060,1,0,1,1,1,0.0107333333333333,0.1538461538461538,0.1667,0.0,NO_DEMAND,low_nonzero_demand,0.1667,0.8333,0.0
90517,1,0,1,1,1,0.0147,0.5,0.5,0.0,NO_DEMAND,low_nonzero_demand,0.5,0.5,0.0
102640,1,0,0,1,1,0.4666666666666667,0.2272727272727272,0.3636,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
195433,1,0,1,1,1,0.00098,0.8846153846153846,0.8889,0.0294,NO_DEMAND,low_nonzero_demand,0.8889,0.11109999999999998,0.0
192799,1,0,0,1,1,0.7000000000000001,0.5652173913043478,0.25,14.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
66919,1,0,1,1,1,0.4666666666666667,0.5555555555555556,0.5,14.0,NO_DEMAND,low_nonzero_demand,0.5555555555555556,0.4444444444444444,0.0
96474,1,0,1,1,1,0.4666666666666667,0.250000125,0.25,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
918776,1,0,0,1,1,0.4666666666666667,0.1666666666666666,0.0909,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
193835,1,0,0,1,1,0.7000000000000001,0.2307692307692307,0.1111,14.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
34993,1,0,1,1,1,0.7000000000000001,0.4117647058823529,0.3333,14.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
5815,1,0,1,1,1,0.0053666666666666,0.4166666666666667,0.0,0.0,NO_DEMAND,low_nonzero_demand,0.4166666666666667,0.5833333333333333,0.0
96634,1,0,1,1,1,0.4666666666666667,1.0,0.0,7.0,NO_DEMAND,low_nonzero_demand,1.0,0.0,0.0
190012,1,0,1,1,1,0.0,2.5e-07,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,2.5e-07,0.99999975,0.0
189687,1,0,1,1,1,0.0,0.0909090909090909,0.0,0.0,NO_DEMAND,low_nonzero_demand,0.0909090909090909,0.9090909090909091,0.0
22655,1,0,1,1,1,0.4666666666666667,0.2222222222222222,0.1333,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
67686,1,0,1,1,1,0.0020066666666666,0.4642857142857143,0.2222,0.0602,NO_DEMAND,low_nonzero_demand,0.4642857142857143,0.5357142857142857,0.0
198714,1,0,1,1,1,0.0020066666666666,0.7777777777777778,0.7778,0.0602,NO_DEMAND,low_nonzero_demand,0.7778,0.22219999999999995,0.0
44226,1,0,0,1,1,0.7000000000000001,1.0,1.0,14.0,NO_DEMAND,low_nonzero_demand,1.0,0.0,0.0
90432,1,0,1,1,1,0.4666666666666667,0.4,0.3333,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
44227,1,0,0,1,1,0.7000000000000001,0.75,0.7143,14.0,NO_DEMAND,low_nonzero_demand,0.75,0.25,0.0
193314,1,0,1,1,1,0.0,8.333333333333334e-08,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,8.333333333333334e-08,0.9999999166666667,0.0
69704,1,0,0,1,1,0.0020066666666666,0.5,0.5,0.0602,NO_DEMAND,low_nonzero_demand,0.5,0.5,0.0
713325,1,0,0,1,1,0.9333333333333332,0.1666666666666666,0.25,14.0,NO_DEMAND,low_nonzero_demand,0.9333333333333332,0.06666666666666676,0.0
90068,1,0,1,1,1,0.9333333333333332,1.0,1.0,28.0,NO_DEMAND,low_nonzero_demand,1.0,0.0,0.0
96460,1,0,1,1,1,0.4666666666666667,1.0,1.0,14.0,NO_DEMAND,low_nonzero_demand,1.0,0.0,0.0
96154,1,0,0,1,1,0.4666666666666667,0.4,1.0,14.0,NO_DEMAND,low_nonzero_demand,1.0,0.0,0.0
22925,1,0,1,1,1,0.7000000000000001,0.3888888888888889,0.4286,14.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
196933,1,0,1,1,1,0.0,0.0769230769230769,0.0,0.0,NO_DEMAND,low_nonzero_demand,0.0769230769230769,0.9230769230769231,0.0
195635,1,0,1,1,1,0.7000000000000001,0.50000025,0.5,14.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
43398,1,0,1,1,1,0.0,0.5,0.5,0.0,NO_DEMAND,low_nonzero_demand,0.5,0.5,0.0
90457,1,0,0,1,1,0.4666666666666667,0.0833333749999999,0.3333,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
194461,1,0,0,1,1,0.4666666666666667,0.4285714285714285,0.6,14.0,NO_DEMAND,low_nonzero_demand,0.6,0.4,0.0
53928,1,0,1,1,1,0.9333333333333332,0.24,0.1111,28.0,NO_DEMAND,low_nonzero_demand,0.9333333333333332,0.06666666666666676,0.0
63580,1,0,1,1,1,0.0,1.25e-07,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,1.25e-07,0.999999875,0.0
199745,1,0,0,1,1,0.4666666666666667,0.391304347826087,0.1667,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
24420,1,0,1,1,1,0.00098,0.4347826086956521,0.4348,0.0294,NO_DEMAND,low_nonzero_demand,0.4348,0.5651999999999999,0.0
16566,1,0,1,1,1,0.7000000000000001,0.7,0.6667,21.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
745561,1,0,1,1,1,0.311111111111111,1.0,1.0,9.333333333333332,NO_DEMAND,low_nonzero_demand,1.0,0.0,0.0
33268,1,0,0,1,1,0.0049933333333333,0.1498,0.0,0.1498,NEVER_SOLD_IN_PROMO,low_nonzero_demand,0.1498,0.8502000000000001,0.0
24417,1,0,1,1,1,0.00098,0.0526315789473684,0.0526,0.0294,NO_DEMAND,low_nonzero_demand,0.0526315789473684,0.9473684210526316,0.0
64529,1,0,1,1,1,0.7000000000000001,0.9166666666666666,1.0,14.0,NO_DEMAND,low_nonzero_demand,1.0,0.0,0.0
22400,1,0,1,1,1,0.01575,0.7142857142857143,0.4444,0.0,NO_DEMAND,low_nonzero_demand,0.7142857142857143,0.2857142857142857,0.0
91549,1,0,1,1,1,0.0,1e-06,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,1e-06,0.999999,0.0
191178,1,0,1,1,1,0.7000000000000001,0.6818181818181818,0.6818,14.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
22589,1,0,1,1,1,0.9333333333333332,1.0,1.0,14.0,NO_DEMAND,low_nonzero_demand,1.0,0.0,0.0
31560,1,0,1,1,1,0.0020066666666666,0.3,0.0,0.0602,NO_DEMAND,low_nonzero_demand,0.3,0.7,0.0
88444,1,0,1,1,1,0.004025,0.0526315789473684,0.1,0.0,NO_DEMAND,low_nonzero_demand,0.1,0.9,0.0
753033,1,0,1,1,1,0.0,0.2222222222222222,0.2222,0.0,NO_DEMAND,low_nonzero_demand,0.2222222222222222,0.7777777777777778,0.0
195430,1,0,1,1,1,0.4666666666666667,0.9629629629629628,0.8,14.0,NO_DEMAND,low_nonzero_demand,0.9629629629629628,0.0370370370370372,0.0
248916,1,0,1,1,1,0.0,1e-06,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,1e-06,0.999999,0.0
96464,1,0,1,1,1,0.7000000000000001,0.5000000833333333,0.5,14.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
93552,1,0,1,1,1,0.0,5e-07,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,5e-07,0.9999995,0.0
94569,1,0,1,1,1,0.7000000000000001,0.4444444444444444,0.4444,21.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
307351,1,0,1,1,1,0.4666666666666667,0.7142857142857143,0.2857,14.0,NO_DEMAND,low_nonzero_demand,0.7142857142857143,0.2857142857142857,0.0
193143,1,0,1,1,1,0.0020066666666666,0.1739130434782608,0.1111,0.0602,NO_DEMAND,low_nonzero_demand,0.1739130434782608,0.8260869565217392,0.0
31528,1,0,0,1,1,0.4666666666666667,0.5,0.3,14.0,NO_DEMAND,low_nonzero_demand,0.5,0.5,0.0
75415,1,0,0,1,1,0.7000000000000001,0.1428571428571428,0.1429,14.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
97988,1,0,0,1,1,0.7000000000000001,0.50000025,0.0,14.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
194820,1,0,1,1,1,0.0053666666666666,0.1052631578947368,0.0714,0.0,NO_DEMAND,low_nonzero_demand,0.1052631578947368,0.8947368421052632,0.0
192802,1,0,1,1,1,0.4666666666666667,0.4782608695652174,0.25,14.0,NO_DEMAND,low_nonzero_demand,0.4782608695652174,0.5217391304347826,0.0
186519,1,0,1,1,1,0.4666666666666667,0.6,0.6,14.0,NO_DEMAND,low_nonzero_demand,0.6,0.4,0.0
11319,1,0,1,1,1,0.0,0.2,0.0,0.0,NO_DEMAND,low_nonzero_demand,0.2,0.8,0.0
32641,1,0,1,1,1,0.4666666666666667,0.7391304347826088,0.7727,14.0,NO_DEMAND,low_nonzero_demand,0.7727,0.22729999999999995,0.0
382167,1,0,1,1,1,0.9333333333333332,0.3333333333333333,0.25,14.0,NO_DEMAND,low_nonzero_demand,0.9333333333333332,0.06666666666666676,0.0
66788,1,0,0,1,1,0.4666666666666667,0.3125,0.25,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
89624,1,0,1,1,1,0.0107333333333333,0.3333333333333333,0.25,0.0,NO_DEMAND,low_nonzero_demand,0.3333333333333333,0.6666666666666667,0.0
199054,1,0,0,1,1,0.4666666666666667,0.25,0.5,14.0,NO_DEMAND,low_nonzero_demand,0.5,0.5,0.0
24918,1,0,1,1,1,0.7000000000000001,0.7931034482758621,0.8519,14.0,NO_DEMAND,low_nonzero_demand,0.8519,0.1481,0.0
259519,1,0,1,1,1,0.4666666666666667,0.88,0.88,14.0,NO_DEMAND,low_nonzero_demand,0.88,0.12,0.0
190140,1,0,1,1,1,0.7000000000000001,0.3333333333333333,0.3333,14.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
96487,1,0,1,1,1,0.4666666666666667,1.25e-07,0.0,14.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
196552,1,0,0,1,1,0.0020066666666666,0.7142857142857143,0.6,0.0602,NO_DEMAND,low_nonzero_demand,0.7142857142857143,0.2857142857142857,0.0
34996,1,0,0,1,1,0.4666666666666667,0.2941176470588235,0.0,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
28103,1,0,1,1,1,0.0,2.5e-07,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,2.5e-07,0.99999975,0.0
94702,1,0,1,1,1,0.00098,0.0769230769230769,0.0,0.0294,NO_DEMAND,low_nonzero_demand,0.0769230769230769,0.9230769230769231,0.0
193318,1,0,1,1,1,0.4666666666666667,0.2,0.3333,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
96116,1,0,1,1,1,0.0,1e-06,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,1e-06,0.999999,0.0
98065,1,0,1,1,1,0.0,1e-06,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,1e-06,0.999999,0.0
97962,1,0,1,1,1,0.0,1e-06,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,1e-06,0.999999,0.0
189251,1,0,1,1,1,0.4666666666666667,0.7727272727272727,0.7727,14.0,NO_DEMAND,low_nonzero_demand,0.7727272727272727,0.2272727272727273,0.0
91567,1,0,1,1,1,0.7000000000000001,0.4000000666666667,0.4,14.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
69246,1,0,1,1,1,0.4666666666666667,0.391304347826087,0.25,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
47677,1,0,1,1,1,0.4666666666666667,0.64,0.1111,14.0,NO_DEMAND,low_nonzero_demand,0.64,0.36,0.0
190678,1,0,0,1,1,0.4666666666666667,0.8,0.8,14.0,NO_DEMAND,low_nonzero_demand,0.8,0.19999999999999996,0.0
54485,1,0,0,1,1,0.4666666666666667,0.3636363636363636,0.4545,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
94213,1,0,1,1,1,0.9333333333333332,0.6,0.6,28.0,NO_DEMAND,low_nonzero_demand,0.9333333333333332,0.06666666666666676,0.0
91565,1,0,1,1,1,0.0020066666666666,1.0,1.0,0.0602,NO_DEMAND,low_nonzero_demand,1.0,0.0,0.0
92661,1,0,0,1,1,0.9333333333333332,0.8,0.5,14.0,NO_DEMAND,low_nonzero_demand,0.9333333333333332,0.06666666666666676,0.0
383844,1,0,0,1,1,0.4666666666666667,0.875,0.5,14.0,NO_DEMAND,low_nonzero_demand,0.875,0.125,0.0
45576,1,0,1,1,1,0.00098,0.4166666666666667,0.3333,0.0294,NO_DEMAND,low_nonzero_demand,0.4166666666666667,0.5833333333333333,0.0
12757,1,0,1,1,1,0.7000000000000001,0.8461538461538461,0.875,14.0,NO_DEMAND,low_nonzero_demand,0.875,0.125,0.0
88736,1,0,1,1,1,0.0,2.5e-07,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,2.5e-07,0.99999975,0.0
199761,1,0,0,1,1,0.4666666666666667,0.6666666666666666,0.5,14.0,NO_DEMAND,low_nonzero_demand,0.6666666666666666,0.33333333333333337,0.0
196050,1,0,0,1,1,0.00098,0.3636363636363636,0.3636,0.0294,NO_DEMAND,low_nonzero_demand,0.3636363636363636,0.6363636363636365,0.0
192616,1,0,1,1,1,0.00098,0.5,0.5,0.0294,NO_DEMAND,low_nonzero_demand,0.5,0.5,0.0
66928,1,0,1,1,1,0.0020066666666666,0.3333333333333333,0.3,0.0602,NO_DEMAND,low_nonzero_demand,0.3333333333333333,0.6666666666666667,0.0
196324,1,0,1,1,1,0.4666666666666667,1.0,1.0,14.0,NO_DEMAND,low_nonzero_demand,1.0,0.0,0.0
64551,1,0,1,1,1,0.4666666666666667,0.4,0.2857,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
95494,1,0,1,1,1,0.0029866666666666,0.6,0.0,0.0896,NO_DEMAND,low_nonzero_demand,0.6,0.4,0.0
75420,1,0,0,1,1,0.7000000000000001,0.4285714285714285,0.4286,21.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
90450,1,0,1,1,1,0.4666666666666667,0.0833333749999999,0.3333,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
729841,1,0,1,1,1,0.0040133333333333,0.4782608695652174,0.5,0.1204,NO_DEMAND,low_nonzero_demand,0.5,0.5,0.0
97129,1,0,1,1,1,0.4666666666666667,0.6666666666666666,0.0,14.0,NO_DEMAND,low_nonzero_demand,0.6666666666666666,0.33333333333333337,0.0
88908,1,0,0,1,1,0.7000000000000001,0.5,0.5,14.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
630853,1,0,1,1,1,0.0,2.5e-07,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,2.5e-07,0.99999975,0.0
57469,1,0,1,1,1,0.7000000000000001,0.9,0.0,14.0,NO_DEMAND,low_nonzero_demand,0.9,0.09999999999999998,0.0
198710,1,0,1,1,1,0.7000000000000001,0.3333333333333333,0.3333,14.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
62978,1,0,0,1,1,0.4666666666666667,0.2105263157894736,0.3333,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
189673,1,0,1,1,1,0.0,0.0555555555555555,0.0,0.0,NO_DEMAND,low_nonzero_demand,0.0555555555555555,0.9444444444444445,0.0
18258,1,0,0,1,1,0.4666666666666667,0.3,0.2857,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
26235,1,0,0,1,1,0.4666666666666667,0.75,0.6667,14.0,NO_DEMAND,low_nonzero_demand,0.75,0.25,0.0
98004,1,0,0,1,1,0.7000000000000001,0.50000025,0.0,14.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
94871,1,0,1,1,1,0.7000000000000001,0.1428572142857143,0.0,14.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
19654,1,0,1,1,1,0.0,0.5,0.6667,0.0,NO_DEMAND,low_nonzero_demand,0.6667,0.33330000000000004,0.0
193699,1,0,1,1,1,0.0,6.25e-08,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,6.25e-08,0.9999999375,0.0
15845,1,0,0,1,1,0.7000000000000001,0.5555555555555556,0.6,14.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
67697,1,0,1,1,1,0.4666666666666667,0.64,0.3333,14.0,NO_DEMAND,low_nonzero_demand,0.64,0.36,0.0
96602,1,0,1,1,1,0.4666666666666667,0.250000125,0.5,14.0,NO_DEMAND,low_nonzero_demand,0.5,0.5,0.0
90461,1,0,1,1,1,0.0,4.166666666666666e-08,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,4.166666666666666e-08,0.9999999583333333,0.0
193701,1,0,1,1,1,0.0,0.1363636363636363,0.1818,0.0,NO_DEMAND,low_nonzero_demand,0.1818,0.8182,0.0
96455,1,0,0,1,1,0.4666666666666667,0.750000125,0.75,14.0,NO_DEMAND,low_nonzero_demand,0.750000125,0.24999987499999998,0.0
93973,1,0,1,1,1,0.4666666666666667,0.2727272727272727,0.2727,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
41720,1,0,1,1,1,0.0107333333333333,0.3846153846153846,0.5,0.0,NO_DEMAND,low_nonzero_demand,0.5,0.5,0.0
90458,1,0,0,1,1,0.0020066666666666,0.3333333333333333,0.6667,0.0602,NO_DEMAND,low_nonzero_demand,0.6667,0.33330000000000004,0.0
95024,1,0,0,1,1,0.4666666666666667,0.2857143571428571,0.25,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
94006,1,0,1,1,1,0.4666666666666667,0.7272727272727273,0.7273,14.0,NO_DEMAND,low_nonzero_demand,0.7273,0.27270000000000005,0.0
198288,1,0,0,1,1,0.7000000000000001,0.9166666666666666,0.9167,14.0,NO_DEMAND,low_nonzero_demand,0.9167,0.08330000000000004,0.0
24424,1,0,1,1,1,0.0,0.0666666666666666,0.0667,0.0,NO_DEMAND,low_nonzero_demand,0.0667,0.9333,0.0
323667,1,0,1,1,1,0.03115,0.1666666666666666,0.0,0.0,NO_DEMAND,low_nonzero_demand,0.1666666666666666,0.8333333333333334,0.0
196325,1,0,1,1,1,0.00098,2.5e-07,0.0,0.0294,NEVER_SOLD_IN_PROMO,low_nonzero_demand,0.00098,0.99902,0.0
189243,1,0,1,1,1,0.4666666666666667,0.9130434782608696,0.913,14.0,NO_DEMAND,low_nonzero_demand,0.9130434782608696,0.08695652173913038,0.0
810134,1,0,1,1,1,0.0,0.25,0.25,0.0,NO_DEMAND,low_nonzero_demand,0.25,0.75,0.0
96624,1,0,1,1,1,0.4666666666666667,0.250000125,0.5,14.0,NO_DEMAND,low_nonzero_demand,0.5,0.5,0.0
199262,1,0,1,1,1,0.7000000000000001,0.3333333333333333,0.0,14.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
879894,1,0,1,1,1,0.0020066666666666,0.0602,0.0,0.0602,NEVER_SOLD_IN_PROMO,low_nonzero_demand,0.0602,0.9398,0.0
61571,1,0,1,1,1,0.7000000000000001,0.250000125,0.25,14.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
93967,1,0,1,1,1,0.4666666666666667,0.0909090909090909,0.0909,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
289698,1,0,1,1,1,0.7000000000000001,0.5000000833333333,0.5,14.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
43359,1,0,0,1,1,0.9333333333333332,0.5,0.5,14.0,NO_DEMAND,low_nonzero_demand,0.9333333333333332,0.06666666666666676,0.0
192247,1,0,0,1,1,0.7000000000000001,0.3333333333333333,0.4444,14.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
94765,1,0,1,1,1,0.004025,0.0769230769230769,0.0,0.0,NO_DEMAND,low_nonzero_demand,0.0769230769230769,0.9230769230769231,0.0
198711,1,0,1,1,1,0.4666666666666667,0.2941176470588235,0.2941,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
34280,1,0,1,1,1,0.4666666666666667,0.52,1.0,14.0,NO_DEMAND,low_nonzero_demand,1.0,0.0,0.0
67880,1,0,0,1,1,0.4666666666666667,0.0769231153846153,0.1111,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
91121,1,0,0,1,1,0.4666666666666667,0.1428572142857143,0.0,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
88162,1,0,0,1,1,0.7000000000000001,0.4,0.0,14.0,NO_DEMAND,low_nonzero_demand,0.7000000000000001,0.29999999999999993,0.0
93869,1,0,1,1,1,0.0,0.0833333333333333,0.0,0.0,NO_DEMAND,low_nonzero_demand,0.0833333333333333,0.9166666666666667,0.0
97993,1,0,1,1,1,0.4666666666666667,1.0,1.0,14.0,NO_DEMAND,low_nonzero_demand,1.0,0.0,0.0
89665,1,0,0,1,1,0.4666666666666667,0.75,0.75,14.0,NO_DEMAND,low_nonzero_demand,0.75,0.25,0.0
90170,1,0,0,1,1,0.00098,0.1666666666666666,0.25,0.0294,NO_DEMAND,low_nonzero_demand,0.25,0.75,0.0
195502,1,0,1,1,1,0.4666666666666667,0.4375,0.2857,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
95608,1,0,1,1,1,0.0,5.5555555555555555e-08,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,5.5555555555555555e-08,0.9999999444444444,0.0
94570,1,0,1,1,1,0.4666666666666667,0.5555555555555556,0.5556,14.0,NO_DEMAND,low_nonzero_demand,0.5556,0.4444,0.0
198733,1,0,0,1,1,0.4666666666666667,0.6666666666666666,0.6667,14.0,NO_DEMAND,low_nonzero_demand,0.6667,0.33330000000000004,0.0
198727,1,0,0,1,1,0.4666666666666667,0.4666666666666667,0.4667,14.0,NO_DEMAND,low_nonzero_demand,0.4667,0.5333,0.0
195403,1,0,1,1,1,0.00098,0.36,0.3333,0.0294,NO_DEMAND,low_nonzero_demand,0.36,0.64,0.0
190010,1,0,1,1,1,0.4666666666666667,0.50000025,0.5,14.0,NO_DEMAND,low_nonzero_demand,0.50000025,0.49999974999999997,0.0
197167,1,0,1,1,1,0.0,0.0714285714285714,0.2222,0.0,NO_DEMAND,low_nonzero_demand,0.2222,0.7778,0.0
94868,1,0,0,1,1,0.4666666666666667,0.2857143571428571,0.25,14.0,NO_DEMAND,low_nonzero_demand,0.4666666666666667,0.5333333333333333,0.0
69681,1,0,1,1,1,0.0020066666666666,0.3333333333333333,0.3333,0.0602,NO_DEMAND,low_nonzero_demand,0.3333333333333333,0.6666666666666667,0.0
96446,1,0,0,1,1,0.4666666666666667,0.75,0.75,14.0,NO_DEMAND,low_nonzero_demand,0.75,0.25,0.0
197166,1,0,1,1,1,0.00805,0.3214285714285714,0.1111,0.0,NO_DEMAND,low_nonzero_demand,0.3214285714285714,0.6785714285714286,0.0
25821,1,0,1,1,1,0.0,0.2000001,0.0,0.0,NO_DEMAND,low_nonzero_demand,0.2000001,0.7999999,0.0
94692,1,0,1,1,1,0.0,4.545454545454545e-08,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,4.545454545454545e-08,0.9999999545454545,0.0
43907,1,0,1,1,1,0.0,6.25e-08,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,6.25e-08,0.9999999375,0.0
196931,1,0,0,1,1,0.0020066666666666,0.1923076923076923,0.2222,0.0602,NO_DEMAND,low_nonzero_demand,0.2222,0.7778,0.0
195432,1,0,1,1,1,0.00098,0.5185185185185186,0.3,0.0294,NO_DEMAND,low_nonzero_demand,0.5185185185185186,0.4814814814814814,0.0
54483,1,0,1,1,1,0.0,0.1578947368421052,0.0,0.0,NO_DEMAND,low_nonzero_demand,0.1578947368421052,0.8421052631578948,0.0
93522,1,0,0,1,1,0.0,1.25e-07,0.0,0.0,NEVER_SOLD_IN_PROMO,low_nonzero_demand,1.25e-07,0.999999875,0.0
