sku_number,promotion_name,raw,calibrated,policy_adjusted,feature_consensus,ratio_cal_over_raw,ratio_pol_over_cal,ratio_pol_over_raw,policy_adjustment_reason,department,category,supplier,forecast_source_used,forecast_source_raw_units,selected_demand_units,promo_window_demand_units
94273,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,2.0,0.039788070816737915,1.0,0.039788070816737915,weak_elasticity_uplift_restraint,SKINCARE,ACNE,0,required_implied_units,0.0315,1,1
192063,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,0.25,0.039788070816737915,1.0,0.039788070816737915,weak_elasticity_uplift_restraint,SKINCARE,NATURAL,0,required_implied_units,0.0315,1,1
198145,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0052266666666666,0.0052266666666666,1e-07,0.099028087366102,1.0,0.099028087366102,weak_elasticity_uplift_restraint,INCONTINENCE,INCONTINENCE WOMAN,0,required_implied_units,0.0784,1,1
191880,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,2.0,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,SKINCARE,THERAPEUTIC,0,required_implied_units,0.0161,1,1
90518,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.4,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,HAIRCARE,SHAMPOO CONDITIONE,0,required_implied_units,0.0161,1,1
20866,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.5833333333333334,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,HAIRCARE,SHAMPOO CONDITIONE,0,required_implied_units,0.0161,1,1
90139,Allocation Report - SE01 SKINCARE SALES EVENT,0.0616250444880151,0.0021,0.0021,4.5,0.034077054506766485,1.0,0.034077054506766485,weak_elasticity_uplift_restraint,COLOUR COSMETICS,NYX,0,required_implied_units,0.0315,1,1
185192,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0369457470499325,1.2666666666666666,1.0,0.7000000000000001,0.7000000000000001,weak_elasticity_uplift_restraint,SUNCARE,SUN PROTECTION,0,predicted_units_sold,0.0369457470499325,1,1
10425,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0369457470499325,0.2222222222222222,1.0,0.7000000000000001,0.7000000000000001,weak_elasticity_uplift_restraint,HAIRCARE,COLOURANTS,0,predicted_units_sold,0.0369457470499325,1,1
188710,Allocation Report - SE01 SKINCARE SALES EVENT,1.990521910258932,0.0041533333333333,0.0041533333333333,13.53115,0.002086554944171915,1.0,0.002086554944171915,weak_same_discount_and_uplift_cap,SKINCARE,THERAPEUTIC,0,required_implied_units,52.0002,1,1
73683,Allocation Report - SE01 SKINCARE SALES EVENT,0.0702977881002066,0.0104066666666666,0.0104066666666666,3.6,0.14803690056125698,1.0,0.14803690056125698,weak_elasticity_uplift_restraint,ORAL HEALTH,TOOTHPASTE,0,required_implied_units,0.1561,1,1
544795,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0041533333333333,0.0041533333333333,1.2,0.07869196228199213,1.0,0.07869196228199213,weak_elasticity_uplift_restraint,FEMININE CARE,FEMININE HYGIENE,0,required_implied_units,0.0623,1,1
191684,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0052266666666666,0.0052266666666666,0.0666666666666666,0.099028087366102,1.0,0.099028087366102,weak_elasticity_uplift_restraint,FRAGRANCE,SINGLES FEMALE,0,required_implied_units,0.0784,1,1
196833,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.6000000999999999,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,SKINCARE,LIP CARE,0,required_implied_units,0.0161,1,1
90849,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,1.00000025,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,SKINCARE,EVERYDAY SKIN,0,required_implied_units,0.0161,2,1
90773,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0334833333333333,0.0177916666666666,1.0,0.6343986846890984,0.5313588850174201,0.33709337775291726,weak_elasticity_uplift_restraint,SKINCARE,COSMECEUTICAL,0,required_implied_units,0.0315,1,1
186490,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,1.75,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,SKINCARE,DERMA COS,0,required_implied_units,5.9997,1,1
400734,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0031733333333333,0.0031733333333333,1.2222222222222223,0.060124195900847784,1.0,0.060124195900847784,weak_elasticity_uplift_restraint,SKINCARE,EVERYDAY SKIN,0,required_implied_units,0.0475999999999999,1,1
89154,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,FRAGRANCE,SINGLES FEMALE,0,predicted_units_sold,0.0184728735249662,1,1
94505,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0010733333333333,0.0161,1.0,0.02033612508410986,0.02033612508410986,sparse_history_multi_driver_baseline_only,SKINCARE,COSMECEUTICAL,0,required_implied_units,1.9999,1,1
24552,Allocation Report - SE01 SKINCARE SALES EVENT,0.0843936825697853,0.01148,0.01148,3.0,0.13602913927244692,1.0,0.13602913927244692,weak_elasticity_uplift_restraint,SKINCARE,NATURAL,0,required_implied_units,15.999899999999998,1,1
655035,Allocation Report - SE01 SKINCARE SALES EVENT,2.1716232591579705,0.03332,0.03332,10.333333333333334,0.015343361174405346,1.0,0.015343361174405346,weak_elasticity_uplift_restraint,SKINCARE,DERMA COS,0,required_implied_units,59.99980000000001,1,1
958840,Allocation Report - SE01 SKINCARE SALES EVENT,0.0702977881002066,0.0083533333333333,0.0083533333333333,3.2857142857142856,0.11882782601105409,1.0,0.11882782601105409,weak_elasticity_uplift_restraint,HAIRCARE,SHAMPOO CONDITIONE,0,required_implied_units,0.1253,1,1
65607,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,0.3846153846153846,0.039788070816737915,1.0,0.039788070816737915,weak_elasticity_uplift_restraint,SKINCARE,COSMECEUTICAL,0,required_implied_units,0.0315,1,1
16859,Allocation Report - SE01 SKINCARE SALES EVENT,1.6638281218829325,0.0385933333333333,0.0385933333333333,21.666666666666668,0.02319550488764292,1.0,0.02319550488764292,weak_elasticity_uplift_restraint,SUNCARE,SUN PROTECTION,0,required_implied_units,126.0,1,1
15186,Allocation Report - SE01 SKINCARE SALES EVENT,0.0616250444880151,0.0021,0.0021,3.75,0.034077054506766485,1.0,0.034077054506766485,weak_elasticity_uplift_restraint,SUNCARE,SUN PROTECTION,0,required_implied_units,0.0315,1,1
97577,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0010733333333333,0.0161,1.0,0.02033612508410986,0.02033612508410986,sparse_history_multi_driver_baseline_only,SUNCARE,SUN PROTECTION,0,required_implied_units,0.0161,1,1
4662,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,1.1666666666666667,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,HAIRCARE,SHAMPOO CONDITIONE,0,required_implied_units,0.0161,1,1
92938,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,GIFTING,COS BAGS SEASONAL,0,predicted_units_sold,0.0184728735249662,2,1
188031,Allocation Report - SE01 SKINCARE SALES EVENT,0.0614523822549523,0.0614523822549523,0.0614523822549523,5.0,1.0,1.0,1.0,weak_elasticity_uplift_restraint,SKINCARE,ACNE,0,required_implied_units,0.1722,1,1
200980,Allocation Report - SE01 SKINCARE SALES EVENT,0.0702977881002066,0.0125066666666666,0.0125066666666666,3.142857142857143,0.17790981771487405,1.0,0.17790981771487405,weak_elasticity_uplift_restraint,SKINCARE,LIP CARE,0,required_implied_units,0.1876,1,1
478255,Allocation Report - SE01 SKINCARE SALES EVENT,0.0616250444880151,0.0616250444880151,0.0062533333333333,0.0938,1.0,0.10147389564237078,0.10147389564237078,sparse_history_multi_driver_baseline_only,COLOUR COSMETICS,ESSENCE,0,required_implied_units,0.0938,1,1
199851,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,2.5e-07,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,SKINCARE,EVERYDAY SKIN,0,required_implied_units,0.0161,1,1
192860,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,1.0,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,TANNING,TANNING SKIN,0,required_implied_units,0.0161,1,1
62912,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0041533333333333,0.0041533333333333,1.25,0.07869196228199213,1.0,0.07869196228199213,weak_elasticity_uplift_restraint,COLOUR COSMETICS,RIMMEL,0,required_implied_units,0.0623,1,1
292877,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,2.076923076923077,0.039788070816737915,1.0,0.039788070816737915,sparse_history_multi_driver_baseline_only,BATH TOILETRIES,PERSONAL WASH,0,required_implied_units,0.0315,1,1
194043,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0369457470499325,1.0,1.0,0.7000000000000001,0.7000000000000001,weak_elasticity_uplift_restraint,SKINCARE,COSMECEUTICAL,0,predicted_units_sold,0.0369457470499325,1,1
93913,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,1.0,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,HAIR ACC BRUSHES,HAIR ACCESSORIES,0,required_implied_units,0.0161,1,1
192046,Allocation Report - SE01 SKINCARE SALES EVENT,20.658096400788256,0.727168,0.4557973333333333,73.0,0.03520014554546533,0.6268115942028984,0.022063859345527174,weak_elasticity_uplift_restraint,SKINCARE,DERMA COS,0,required_implied_units,404.0001,1,1
97578,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0021,0.0315,1.0,0.039788070816737915,0.039788070816737915,sparse_history_multi_driver_baseline_only,SUNCARE,SUN PROTECTION,0,required_implied_units,0.0315,1,1
92939,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,GIFTING,COS BAGS SEASONAL,0,predicted_units_sold,0.0184728735249662,2,1
90463,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.1666666666666666,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,COLOUR COSMETICS,MAX FACTOR,0,required_implied_units,0.0161,1,1
37429,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.66666675,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,SKINCARE,THERAPEUTIC,0,required_implied_units,0.0161,1,1
574210,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1.25e-07,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,FRAGRANCE,SINGLES FEMALE,0,predicted_units_sold,0.0184728735249662,1,1
89159,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,FRAGRANCE,SINGLES FEMALE,0,predicted_units_sold,0.0184728735249662,1,1
93920,Allocation Report - SE01 SKINCARE SALES EVENT,0.0702977881002066,0.0083533333333333,0.0083533333333333,3.6666666666666665,0.11882782601105409,1.0,0.11882782601105409,weak_elasticity_uplift_restraint,HAIR ACC BRUSHES,HAIR ACCESSORIES,0,required_implied_units,0.1253,1,1
167330,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,SKINCARE,DERMA COS,0,predicted_units_sold,0.0184728735249662,2,1
63415,Allocation Report - SE01 SKINCARE SALES EVENT,0.2073416672734546,0.0198333333333333,0.0198333333333333,5.0,0.0956553190400264,1.0,0.0956553190400264,weak_elasticity_uplift_restraint,SKINCARE,DERMA COS,0,required_implied_units,26.0001,1,1
655791,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.5,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,HAIRCARE,HAIR STYLING,0,required_implied_units,0.0161,1,1
190068,Allocation Report - SE01 SKINCARE SALES EVENT,0.0614523822549523,0.0094266666666666,0.0094266666666666,1.1111111111111112,0.15339790453618954,1.0,0.15339790453618954,sparse_history_multi_driver_baseline_only,BEAUTY ACCESSORIES,BEAUTY TOOLS,0,required_implied_units,0.1414,1,1
65835,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,1.6153846153846156,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,SKINCARE,COSMECEUTICAL,0,required_implied_units,0.0161,1,1
195091,Allocation Report - SE01 SKINCARE SALES EVENT,1.3307816291410552,0.0073266666666666,0.0073266666666666,5.55495,0.0055055363751869285,1.0,0.0055055363751869285,weak_same_discount_and_uplift_cap,SKINCARE,THERAPEUTIC,0,required_implied_units,29.999900000000004,1,1
195049,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,3.3333333333333335,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,SKINCARE,DERMA COS,0,required_implied_units,0.0161,2,1
92940,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,GIFTING,COS BAGS SEASONAL,0,predicted_units_sold,0.0184728735249662,2,1
655084,Allocation Report - SE01 SKINCARE SALES EVENT,2.18518946811224,0.0250133333333333,0.0250133333333333,10.333333333333334,0.011446757225560872,1.0,0.011446757225560872,weak_elasticity_uplift_restraint,SKINCARE,DERMA COS,0,required_implied_units,54.0001,1,1
24423,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0041533333333333,0.0041533333333333,0.6956521739130435,0.07869196228199213,1.0,0.07869196228199213,weak_elasticity_uplift_restraint,COLOUR COSMETICS,MAYBELLINE,0,required_implied_units,0.0623,1,1
167332,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,SKINCARE,DERMA COS,0,predicted_units_sold,0.0184728735249662,2,1
190089,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,0.7777777777777778,0.039788070816737915,1.0,0.039788070816737915,sparse_history_multi_driver_baseline_only,BEAUTY ACCESSORIES,BEAUTY TOOLS,0,required_implied_units,0.0315,1,1
94132,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0041533333333333,0.0041533333333333,4.333333333333333,0.07869196228199213,1.0,0.07869196228199213,weak_elasticity_uplift_restraint,SKINCARE,LIP CARE,0,required_implied_units,0.0623,2,1
189899,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,1.0,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,HAIRCARE,HAIR STYLING,0,required_implied_units,0.0161,1,1
94172,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.00805,0.02033612508410986,1.0,0.02033612508410986,weak_same_discount_and_uplift_cap,SKINCARE,EVERYDAY SKIN,0,required_implied_units,0.0161,1,1
90440,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.5555555555555556,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,COLOUR COSMETICS,RIMMEL,0,required_implied_units,0.0161,1,1
50395,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.6666666666666666,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,SKINCARE,THERAPEUTIC,0,required_implied_units,0.0161,1,1
67894,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,0.375,0.039788070816737915,1.0,0.039788070816737915,weak_elasticity_uplift_restraint,SKINCARE,EVERYDAY SKIN,0,required_implied_units,0.0315,1,1
198463,Allocation Report - SE01 SKINCARE SALES EVENT,0.0668755331123394,0.0052266666666666,0.0052266666666666,2.3333333333333335,0.0781551402048145,1.0,0.0781551402048145,weak_elasticity_uplift_restraint,SKINCARE,COSMECEUTICAL,0,required_implied_units,14.0,1,1
195434,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,0.8823529411764706,0.039788070816737915,1.0,0.039788070816737915,weak_elasticity_uplift_restraint,COLOUR COSMETICS,NYX,0,required_implied_units,0.0315,1,1
184832,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,1.6666666666666665e-07,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,SKINCARE,NATURAL,0,required_implied_units,0.0161,1,1
188709,Allocation Report - SE01 SKINCARE SALES EVENT,1.6802703256665354,0.0083533333333333,0.0083533333333333,6.56265,0.004971422279935623,1.0,0.004971422279935623,weak_same_discount_and_uplift_cap,SKINCARE,THERAPEUTIC,0,required_implied_units,33.9997,1,1
894710,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,1.4444444444444444,0.039788070816737915,1.0,0.039788070816737915,weak_elasticity_uplift_restraint,SKINCARE,EVERYDAY SKIN,0,required_implied_units,0.0315,1,1
90765,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,4.5,0.02033612508410986,1.0,0.02033612508410986,weak_same_discount_and_uplift_cap,SKINCARE,NATURAL,0,required_implied_units,0.0161,1,1
66823,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.6666666666666666,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,SKINCARE,COSMECEUTICAL,0,required_implied_units,0.0161,1,1
94802,Allocation Report - SE01 SKINCARE SALES EVENT,0.1352735343962491,0.0145599999999999,0.0145599999999999,6.0,0.10763376639032819,1.0,0.10763376639032819,sparse_history_multi_driver_baseline_only,COLOUR COSMETICS,COLOR COS MNR BRND,0,required_implied_units,3.9998,2,1
188636,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,1.5,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,SKINCARE,EVERYDAY SKIN,0,required_implied_units,0.0161,1,1
191943,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,1.25e-07,0.02033612508410986,1.0,0.02033612508410986,stock_gap_high_review_cap,SKINCARE,EVERYDAY SKIN,0,required_implied_units,0.0161,1,1
73221,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.4,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,SKINCARE,THERAPEUTIC,0,required_implied_units,0.0161,1,1
92919,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,1.01575,0.039788070816737915,1.0,0.039788070816737915,weak_same_discount_and_uplift_cap,SKINCARE,EVERYDAY SKIN,0,required_implied_units,0.0315,1,1
7235,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,1.3333333333333333,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,SKINCARE,EVERYDAY SKIN,0,required_implied_units,0.0161,1,1
87748,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0041533333333333,0.0041533333333333,8.0,0.07869196228199213,1.0,0.07869196228199213,sparse_history_multi_driver_baseline_only,SKINCARE,EVERYDAY SKIN,0,required_implied_units,0.0623,1,1
185380,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,0.2727272727272727,0.039788070816737915,1.0,0.039788070816737915,weak_elasticity_uplift_restraint,SKINCARE,COSMECEUTICAL,0,required_implied_units,0.0315,1,1
67963,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,0.2,0.039788070816737915,1.0,0.039788070816737915,weak_elasticity_uplift_restraint,SKINCARE,COSMECEUTICAL,0,required_implied_units,0.0315,1,1
189277,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,0.75,0.039788070816737915,1.0,0.039788070816737915,weak_elasticity_uplift_restraint,SKINCARE,EVERYDAY SKIN,0,required_implied_units,0.0315,1,1
167331,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,SKINCARE,DERMA COS,0,predicted_units_sold,0.0184728735249662,2,1
97991,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0041533333333333,0.0041533333333333,1.03115,0.07869196228199213,1.0,0.07869196228199213,weak_same_discount_and_uplift_cap,COLOUR COSMETICS,RIMMEL,0,required_implied_units,0.0623,1,1
88097,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0031733333333333,0.0031733333333333,1.3333333333333333,0.060124195900847784,1.0,0.060124195900847784,weak_elasticity_uplift_restraint,HAIRCARE,SHAMPOO CONDITIONE,0,required_implied_units,0.0475999999999999,1,1
196232,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.5,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,HAIRCARE,SHAMPOO CONDITIONE,0,required_implied_units,0.0161,1,1
94640,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0118687499999999,0.0069843749999999,1.5,0.22487365024102582,0.5884676145339618,0.13233086052888093,weak_elasticity_uplift_restraint,SKINCARE,EVERYDAY SKIN,0,required_implied_units,0.0315,1,1
64539,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,0.6,0.039788070816737915,1.0,0.039788070816737915,weak_elasticity_uplift_restraint,BATH TOILETRIES,PERSONAL WASH,0,required_implied_units,0.0315,1,1
196197,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,1.625,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,HAIRCARE,SHAMPOO CONDITIONE,0,required_implied_units,0.0161,1,1
192106,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.6,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,SKINCARE,NATURAL,0,required_implied_units,0.0161,1,1
188719,Allocation Report - SE01 SKINCARE SALES EVENT,0.1597505332208443,0.0080399999999999,0.0071466666666666,4.5469,0.050328470508985056,0.8888888888888916,0.04473641823020908,weak_elasticity_uplift_restraint,SKINCARE,THERAPEUTIC,0,required_implied_units,24.0002,1,1
185329,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,0.6,0.039788070816737915,1.0,0.039788070816737915,weak_elasticity_uplift_restraint,BATH TOILETRIES,PERSONAL WASH,0,required_implied_units,0.0315,1,1
192152,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,1e-07,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,SKINCARE,EVERYDAY SKIN,0,required_implied_units,0.0161,1,1
167328,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,SKINCARE,DERMA COS,0,predicted_units_sold,0.0184728735249662,2,1
167326,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,SKINCARE,DERMA COS,0,predicted_units_sold,0.0184728735249662,2,1
96600,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,3.5,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,COLOUR COSMETICS,NYX,0,required_implied_units,0.0161,1,1
167327,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,SKINCARE,DERMA COS,0,predicted_units_sold,0.0184728735249662,2,1
167325,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0527796386427607,0.0184728735249662,1e-06,1.0,0.34999999999999915,0.34999999999999915,sparse_history_multi_driver_baseline_only,SKINCARE,DERMA COS,0,predicted_units_sold,0.0184728735249662,2,1
234915,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,2.5833333333333335,0.039788070816737915,1.0,0.039788070816737915,weak_elasticity_uplift_restraint,SKINCARE,COSMECEUTICAL,0,required_implied_units,0.0315,1,1
90164,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,1.25,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,COLOUR COSMETICS,NYX,0,required_implied_units,0.0161,1,1
199405,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0021,0.0021,0.3333334999999999,0.039788070816737915,1.0,0.039788070816737915,weak_elasticity_uplift_restraint,SKINCARE,ACNE,0,required_implied_units,0.0315,1,1
69802,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,2.272727272727273,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,HAIRCARE,DRY SHAMPOO,0,required_implied_units,0.0161,1,1
94870,Allocation Report - SE01 SKINCARE SALES EVENT,0.0527796386427607,0.0010733333333333,0.0010733333333333,0.6666666666666666,0.02033612508410986,1.0,0.02033612508410986,weak_elasticity_uplift_restraint,SKINCARE,NATURAL,0,required_implied_units,0.0161,1,1
