sku_number,sku_description,decision,decision_quality_label,confidence_score,data_quality_score,demand_evidence_strength,promo_period_demand_source,promo_units_expected_to_sell,recommended_order_units,commercial_coverage_ratio,remaining_promo_sales_stock_gap,remaining_end_stock_gap,execution_ready_flag,execution_blocker,proposed_action_tier
98024,Rim Thrl Skr Lip Ltx Cap,REVIEW,REVIEW_STOCK_GAP,69,77.0,MODERATE,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
199055,Npmu Wondr Stk Blush Lt Peach,REVIEW,REVIEW_STOCK_GAP,69,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
94766,Rim M/T Trbochrgd Glw Chls Glw,REVIEW,REVIEW_STOCK_GAP,69,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.194,0,29,NO,,tier_3_review_evidence_gap
195443,Npmu Buttermelt Butta Than U,REVIEW,REVIEW_STOCK_GAP,69,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
90458,Rim M.T Brnzcntrsclpt Medium,REVIEW,REVIEW_STOCK_GAP,69,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
94684,Rim K&F S/T Glow Rose Van,REVIEW,REVIEW_STOCK_GAP,69,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.206,0,27,NO,,tier_3_review_evidence_gap
62911,Rim Scndl Eye Def Intense Blck,REVIEW,REVIEW_STOCK_GAP,69,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.206,0,27,NO,,tier_3_review_evidence_gap
57316,Olay Regen Ret Night Eye 15Ml,REVIEW,REVIEW_STOCK_GAP,68,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.206,0,27,NO,,tier_3_review_evidence_gap
91912,Catr Glw Eye&Chk Pal,REVIEW,REVIEW_STOCK_GAP,68,77.0,MODERATE,baseline_period_demand,7.0,7,0.194,0,29,NO,,tier_3_review_evidence_gap
24420,May Fm Mpore Fdn Light Beige,REVIEW,REVIEW_STOCK_GAP,68,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.194,0,29,NO,,tier_3_review_evidence_gap
198714,May Sunkisser Blush 06 Sizzle,REVIEW,REVIEW_STOCK_GAP,68,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.194,0,29,NO,,tier_3_review_evidence_gap
521179,May L/S Superstay Infinite Pet,REVIEW,REVIEW_STOCK_GAP,68,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
193291,Rim Lastfin 35Hr Fndn Clas Bge,REVIEW,REVIEW_STOCK_GAP,68,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
96467,May Lifter Conceal 25,REVIEW,REVIEW_STOCK_GAP,68,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.212,0,26,NO,,tier_3_review_evidence_gap
96499,May Cloud Mte 03 Divin Crimson,REVIEW,REVIEW_STOCK_GAP,68,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.212,0,26,NO,,tier_3_review_evidence_gap
96500,May Cloud Mte 04 Pink Daydream,REVIEW,REVIEW_STOCK_GAP,68,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.212,0,26,NO,,tier_3_review_evidence_gap
195433,Npmu Duck Plmp Brick Of Ti,REVIEW,REVIEW_STOCK_GAP,68,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.194,0,29,NO,,tier_3_review_evidence_gap
94677,Rim K&F Lash Ldr Masc Abrgine,REVIEW,REVIEW_STOCK_GAP,68,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
192935,May Ct Eye Stix I Am Fearless,REVIEW,REVIEW_STOCK_GAP,68,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.189,0,30,NO,,tier_3_review_evidence_gap
199746,Rim Kind&Free Lsh Ldr Masc B/B,REVIEW,REVIEW_STOCK_GAP,68,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
38393,May Fit Me Loose Pwd Medium,REVIEW,REVIEW_STOCK_GAP,68,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.189,0,30,NO,,tier_3_review_evidence_gap
67692,Rim Wndr'Care Serum L&B Ser,REVIEW,REVIEW_STOCK_GAP,68,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.189,0,30,NO,,tier_3_review_evidence_gap
90160,Npmu Fat Oil Click Going Live,REVIEW,REVIEW_STOCK_GAP,68,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
49794,Rim Wndr Lx Vol Mas Brwn,REVIEW,REVIEW_STOCK_GAP,68,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.189,0,30,NO,,tier_3_review_evidence_gap
189517,Npmu Fat Oil Follow Back,REVIEW,REVIEW_STOCK_GAP,68,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.206,0,27,NO,,tier_3_review_evidence_gap
93987,May Super Lock Brow Glue Black,REVIEW,REVIEW_STOCK_GAP,68,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.189,0,30,NO,,tier_3_review_evidence_gap
93985,May Spr Lock Brw Glue Med Brwn,REVIEW,REVIEW_STOCK_GAP,68,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.189,0,30,NO,,tier_3_review_evidence_gap
94069,Npmu Smushy Mte Lb Soft Smile,REVIEW,REVIEW_STOCK_GAP,68,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.206,0,27,NO,,tier_3_review_evidence_gap
94066,Npmu Smushy Mte Lb Sweet Smac,REVIEW,REVIEW_STOCK_GAP,68,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.194,0,29,NO,,tier_3_review_evidence_gap
974412,Rim Oh My Gloss 500 Ohh La La,REVIEW,REVIEW_STOCK_GAP,68,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.206,0,27,NO,,tier_3_review_evidence_gap
15009,Rim Lg Oh My Gloss Eternity,REVIEW,REVIEW_STOCK_GAP,68,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.189,0,30,NO,,tier_3_review_evidence_gap
40169,Npmu Suede Matte Ll Berry,REVIEW,REVIEW_STOCK_GAP,68,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
88392,Es Drop Of Sunshine Brnz Drops,REVIEW,REVIEW_STOCK_GAP,68,77.0,MODERATE,baseline_period_demand,7.0,7,0.206,0,27,NO,,tier_3_review_evidence_gap
67696,Rim Lst Fin L/L Eastnd Pnk,REVIEW,REVIEW_STOCK_GAP,68,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
67689,Rim Btw Pro Pncl Blnd,REVIEW,REVIEW_STOCK_GAP,68,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.189,0,30,NO,,tier_3_review_evidence_gap
194501,Rim 60 Sec N/P 140 Choc Ecl,REVIEW,REVIEW_STOCK_GAP,68,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.189,0,30,NO,,tier_3_review_evidence_gap
730,Rim 60Sec N/P 703 Wht Hot Love,REVIEW,REVIEW_STOCK_GAP,68,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
96517,May Babylips Love Pink Lolita,REVIEW,REVIEW_STOCK_GAP,68,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
193126,Npmu Ult Es Pal I Know Tha,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
198728,May Sst Lumi Matte Fnd 108,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.212,0,26,NO,,tier_3_review_evidence_gap
198735,May Sst Lumi Matte Fnd 140,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.189,0,30,NO,,tier_3_review_evidence_gap
96475,May Face Lifter Fdn 102,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.206,0,27,NO,,tier_3_review_evidence_gap
96484,May Face Lifter Fdn 123,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.206,0,27,NO,,tier_3_review_evidence_gap
96487,May Face Lifter Fdn 325,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.194,0,29,NO,,tier_3_review_evidence_gap
96486,May Face Lifter Fdn 220,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.194,0,29,NO,,tier_3_review_evidence_gap
93992,May Face Lift Stix 55 Nu Int,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
93995,May Face Lift Stix 75 Nu Int,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
96605,Npmu Make Em Wndr Fdn Light,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.212,0,26,NO,,tier_3_review_evidence_gap
70394,Npmu Plumping Primer 01,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
96615,Npmu Make Em Wndr Fdn Class Ta,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.212,0,26,NO,,tier_3_review_evidence_gap
96624,Npmu Make Em Wndr Fdn Warm Ric,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.194,0,29,NO,,tier_3_review_evidence_gap
96604,Npmu Make Em Wndr Fdn Fair Ivo,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.194,0,29,NO,,tier_3_review_evidence_gap
96614,Npmu Make Em Wndr Fdn Gold Lgh,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.194,0,29,NO,,tier_3_review_evidence_gap
39394,May Fitme Matte Pore Fdn Fporc,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
91068,Catr Hd Liquid Covrge Fndn 020,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.194,0,29,NO,,tier_3_review_evidence_gap
91067,Catr Hd Liquid Covrge Fndn 010,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.189,0,30,NO,,tier_3_review_evidence_gap
196930,Rim Better Filters Light,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
36223,May Fitme M+P Fd Fair Ivory,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.189,0,30,NO,,tier_3_review_evidence_gap
39403,May Fitme Matte Pore Fdn Wnude,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.194,0,29,NO,,tier_3_review_evidence_gap
93973,May Sunkisser Highlight 21 Int,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.189,0,30,NO,,tier_3_review_evidence_gap
93967,May Sunkisser Original 05 As X,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.206,0,27,NO,,tier_3_review_evidence_gap
192940,May Vinyl Ink Nude Captivated,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
93971,May Sunkisser Mate Ext 34 As X,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
93974,May Sunkisser Highlight 22 Int,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
93968,May Sunkiser Mat Ext 30 Pnk Mr,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
189239,May Ss Vinyl Ink Cheeky,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.212,0,26,NO,,tier_3_review_evidence_gap
70359,Npmu Bwm Sr N Calm Conc Golden,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.206,0,27,NO,,tier_3_review_evidence_gap
521195,May L/S Superstay Timeless Ros,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.194,0,29,NO,,tier_3_review_evidence_gap
55218,May Ss Matte Ink Pinks Savant,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.189,0,30,NO,,tier_3_review_evidence_gap
30537,May Ss Matte Ink Lover,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.206,0,27,NO,,tier_3_review_evidence_gap
96469,May Lifter Conceal 45,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.212,0,26,NO,,tier_3_review_evidence_gap
46754,May Ls Matte Ink Grande Bre,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
96473,May Lifter Conceal 85,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.212,0,26,NO,,tier_3_review_evidence_gap
57928,May Iar Eraser Dk Circ Sand,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.194,0,29,NO,,tier_3_review_evidence_gap
57612,May Iar Eraser Dk Circ Neutral,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.189,0,30,NO,,tier_3_review_evidence_gap
96502,May Cloud Mte 07 Moonlit Rose,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.206,0,27,NO,,tier_3_review_evidence_gap
30540,May Ss Matte Ink Romantic,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.194,0,29,NO,,tier_3_review_evidence_gap
94055,Npmu Lft Snat Brw Tint Brunett,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
90457,Rim M.T Brnzcntrsclpt Light,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
93981,May Es.Color Tattoo I Am Cozy,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.194,0,29,NO,,tier_3_review_evidence_gap
93982,May Es.Color Tat I Am Unapolog,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.206,0,27,NO,,tier_3_review_evidence_gap
192929,May Ct Eye Stix I Am Inspired,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.189,0,30,NO,,tier_3_review_evidence_gap
192931,May Ct Eye Stix I Am Corageous,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
94696,Rim K&F S/T Blur Vanilla,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.233,0,23,NO,,tier_3_review_evidence_gap
91037,Catr The Dusty Mte Es Palette,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
94688,Rim K&F S/T Glow Tre Beige,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.206,0,27,NO,,tier_3_review_evidence_gap
94685,Rim K&F S/T Glow Gldn Ivry,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.189,0,30,NO,,tier_3_review_evidence_gap
91874,Catr Shaper Con&Glow Stick 020,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.189,0,30,NO,,tier_3_review_evidence_gap
90169,Npmu Epic Ink El Midnight Rise,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.206,0,27,NO,,tier_3_review_evidence_gap
66928,Npmu Lip Ling Xxl 14 Bust Ed,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.194,0,29,NO,,tier_3_review_evidence_gap
57933,May Lifter Gloss 005 Petal,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
94005,May Lift Gloss 014 Heat As X,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.206,0,27,NO,,tier_3_review_evidence_gap
189513,Npmu Fat Oil My Main,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
189514,Npmu Fat Oil Missed Call,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.194,0,29,NO,,tier_3_review_evidence_gap
87610,Rim Thrlskr Glsygls Pnk Cndy,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.189,0,30,NO,,tier_3_review_evidence_gap
93997,May Lift Glaze 004 Cherry Swir,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.212,0,26,NO,,tier_3_review_evidence_gap
192991,Rim Lasting Matte Ls 210,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.189,0,30,NO,,tier_3_review_evidence_gap
94074,Npmu Fat Cheek Blsh Guava Gush,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
189519,Npmu Butter Lg Butterscotch,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.194,0,29,NO,,tier_3_review_evidence_gap
97132,Rim Thrl Skr Shmr Shk El Jngle,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.206,0,27,NO,,tier_3_review_evidence_gap
93978,May Tat Gel Pen 821 Stardust,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
653048,Rim Masc Lash Acce Endless Blk,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.194,0,29,NO,,tier_3_review_evidence_gap
193318,Rim Multi Tasker Con Clas Bge,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.194,0,29,NO,,tier_3_review_evidence_gap
91950,Catr Liq Brnzr 025,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
192363,Clairol Biu S/Perm Tone Opal,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
91013,Catr Oil Cntrl Fixing Spray,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
87603,Rim Lasting Finish Ls Pump Pch,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.189,0,30,NO,,tier_3_review_evidence_gap
91903,Catr M&S Lip Blm 010,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.189,0,30,NO,,tier_3_review_evidence_gap
91073,Catr Glm & Doll Sclpt&Vol Masc,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.206,0,27,NO,,tier_3_review_evidence_gap
91051,Catr Big Bold 24H Lsh Eff Masc,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.194,0,29,NO,,tier_3_review_evidence_gap
91901,Catr Liq Blsh 020,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
91011,Catr Big Bold Dp Blk Vol Masc,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.194,0,29,NO,,tier_3_review_evidence_gap
91056,Catr Glam&Doll Volume Masc 010,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.194,0,29,NO,,tier_3_review_evidence_gap
91900,Catr Liq Blsh 030,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.194,0,29,NO,,tier_3_review_evidence_gap
91029,Catr Super Glue Brow Gel 010,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
30162,Rim Scandaleyes Wp Liner Brown,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.189,0,30,NO,,tier_3_review_evidence_gap
67694,Rim Slv Oh My Gloss Sty My Rse,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.189,0,30,NO,,tier_3_review_evidence_gap
91941,Catr U/E Brghtnr 030,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.219,0,25,NO,,tier_3_review_evidence_gap
91882,Catr Glsn Glw Tint Lip Oil 020,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.194,0,29,NO,,tier_3_review_evidence_gap
90999,Catr More Than Glow Hl 020,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.212,0,26,NO,,tier_3_review_evidence_gap
91063,Catr Lash Curler,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
91953,Catr Glw Lip Oil 070,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
91866,Catr Clr&Fix Brow Gel Masc 030,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.194,0,29,NO,,tier_3_review_evidence_gap
91952,Catr Arblsh Matt 150,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.189,0,30,NO,,tier_3_review_evidence_gap
67699,Rim Lst Fin L/L Mve Spell,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.189,0,30,NO,,tier_3_review_evidence_gap
95886,Es Hydra Kiss Lip Tint 01,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.226,0,24,NO,,tier_3_review_evidence_gap
92155,Es What The Fake Lashes 01,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.206,0,27,NO,,tier_3_review_evidence_gap
95879,Es Satin Glow Lum Shine Ls 02,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.212,0,26,NO,,tier_3_review_evidence_gap
91864,Catr Cligrph 20H Mte Liner 010,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.194,0,29,NO,,tier_3_review_evidence_gap
95877,Es Satin Glow Lum Shine Ls 01,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
95888,Es Hydra Kiss Lip Tint 02,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.206,0,27,NO,,tier_3_review_evidence_gap
92157,Es Brow Powder Duo Set 01,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
91079,Catr Gel 2In1 Base & Top Coat,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
91036,Catr Slmmtc Prcswp Brw Pen 060,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
92147,Es Baby Got Brnze Brnz Stk 40,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.206,0,27,NO,,tier_3_review_evidence_gap
95834,Es Camo+ Matte Concealer 180,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.212,0,26,NO,,tier_3_review_evidence_gap
91855,Catr 20H Prcsn Gel Wp Eye Pen,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.194,0,29,NO,,tier_3_review_evidence_gap
91015,Catr 20H Prcisn Wp Eye Pen 020,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
91885,Catr Plumping Lip Liner 170,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
91025,Catr Kohl Kajal Waterproof 040,REVIEW,REVIEW_STOCK_GAP,67,77.0,MODERATE,baseline_period_demand,7.0,7,0.194,0,29,NO,,tier_3_review_evidence_gap
198704,May Lash Sensa Firework Wtp,REVIEW,REVIEW_STOCK_GAP,66,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.2,0,28,NO,,tier_3_review_evidence_gap
26154,Neut H/B Cln Gelee Milk 145G,REVIEW,REVIEW_STOCK_GAP,66,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.206,0,27,NO,,tier_3_review_evidence_gap
1229,May Fit Me Mte Pore Fdn Nt Bge,REVIEW,REVIEW_STOCK_GAP,66,62.0,CONFLICTING,baseline_period_demand,7.0,7,0.189,0,30,NO,,tier_3_review_evidence_gap
