sku_number,pre_promo_demand_units,promo_window_demand_units,total_expected_demand_units,pre_minus_promo,days_until_promo_start,promo_window_days
167530,0.0,0.0528,0.0528,-0.0528,63,7
167145,0.0,0.0528,0.0528,-0.0528,63,7
91009,0.0,0.0528,0.0528,-0.0528,63,7
95094,0.0,0.0528,0.0528,-0.0528,63,7
96497,0.0,0.0528,0.0528,-0.0528,63,7
96495,0.0,0.0528,0.0528,-0.0528,63,7
96494,0.0,0.0528,0.0528,-0.0528,63,7
96493,0.0,0.0528,0.0528,-0.0528,63,7
96492,0.0,0.0528,0.0528,-0.0528,63,7
66917,0.0,0.0528,0.0528,-0.0528,63,7
97861,0.0,0.0528,0.0528,-0.0528,63,7
65836,0.0,0.0528,0.0528,-0.0528,63,7
90434,0.0,0.0528,0.0528,-0.0528,63,7
167329,0.0,0.0528,0.0528,-0.0528,63,7
98117,0.0,0.0528,0.0528,-0.0528,63,7
197167,0.0,0.0528,0.0528,-0.0528,63,7
87606,0.0,0.0528,0.0528,-0.0528,63,7
97863,0.0,0.0528,0.0528,-0.0528,63,7
97862,0.0,0.0528,0.0528,-0.0528,63,7
97860,0.0,0.0528,0.0528,-0.0528,63,7
97859,0.0,0.0528,0.0528,-0.0528,63,7
97858,0.0,0.0528,0.0528,-0.0528,63,7
97857,0.0,0.0528,0.0528,-0.0528,63,7
97856,0.0,0.0528,0.0528,-0.0528,63,7
96496,0.0,0.0528,0.0528,-0.0528,63,7
167570,0.0,0.0528,0.0528,-0.0528,63,7
167101,0.0,0.0528,0.0528,-0.0528,63,7
199941,0.0,0.0528,0.0528,-0.0528,63,7
167102,0.0,0.0528,0.0528,-0.0528,63,7
98118,0.0,0.0528,0.0528,-0.0528,63,7
95832,0.0,0.0528,0.0528,-0.0528,63,7
65469,0.0,0.0528,0.0528,-0.0528,63,7
95875,0.0,0.0528,0.0528,-0.0528,63,7
167942,0.0,0.0528,0.0528,-0.0528,63,7
167941,0.0,0.0528,0.0528,-0.0528,63,7
167940,0.0,0.0528,0.0528,-0.0528,63,7
88364,0.0,0.0528,0.0528,-0.0528,63,7
96506,0.0,0.0528,0.0528,-0.0528,63,7
96505,0.0,0.0528,0.0528,-0.0528,63,7
91074,0.0,0.0528,0.0528,-0.0528,63,7
94173,0.0,0.0528,0.0528,-0.0528,63,7
167335,0.0,0.0528,0.0528,-0.0528,63,7
167572,0.0,0.0528,0.0528,-0.0528,63,7
94171,0.0,0.0528,0.0528,-0.0528,63,7
94170,0.0,0.0528,0.0528,-0.0528,63,7
89563,0.0,0.0528,0.0528,-0.0528,63,7
89561,0.0,0.0528,0.0528,-0.0528,63,7
185192,0.0,0.0528,0.0528,-0.0528,63,7
199080,0.0,0.0528,0.0528,-0.0528,63,7
184854,0.0,0.0528,0.0528,-0.0528,63,7
94040,0.0,0.0528,0.0528,-0.0528,63,7
5196,0.0,0.0528,0.0528,-0.0528,63,7
17959,0.0,0.0528,0.0528,-0.0528,63,7
52188,0.0,0.0528,0.0528,-0.0528,63,7
226173,0.0,0.0528,0.0528,-0.0528,63,7
51584,0.0,0.0528,0.0528,-0.0528,63,7
369373,0.0,0.0528,0.0528,-0.0528,63,7
396532,0.0,0.0528,0.0528,-0.0528,63,7
267575,0.0,0.0528,0.0528,-0.0528,63,7
308978,0.0,0.0528,0.0528,-0.0528,63,7
912611,0.0,0.0528,0.0528,-0.0528,63,7
87653,0.0,0.0528,0.0528,-0.0528,63,7
345172,0.0,0.0528,0.0528,-0.0528,63,7
194085,0.0,0.0528,0.0528,-0.0528,63,7
89379,0.0,0.0528,0.0528,-0.0528,63,7
194088,0.0,0.0528,0.0528,-0.0528,63,7
5192,0.0,0.0528,0.0528,-0.0528,63,7
194086,0.0,0.0528,0.0528,-0.0528,63,7
67898,0.0,0.0528,0.0528,-0.0528,63,7
64816,0.0,0.0528,0.0528,-0.0528,63,7
203750,0.0,0.0528,0.0528,-0.0528,63,7
94252,0.0,0.0528,0.0528,-0.0528,63,7
67895,0.0,0.0528,0.0528,-0.0528,63,7
369365,0.0,0.0528,0.0528,-0.0528,63,7
74329,0.0,0.0528,0.0528,-0.0528,63,7
50676,0.0,0.0528,0.0528,-0.0528,63,7
50670,0.0,0.0528,0.0528,-0.0528,63,7
196356,0.0,0.0528,0.0528,-0.0528,63,7
89065,0.0,0.0528,0.0528,-0.0528,63,7
868744,0.0,0.0528,0.0528,-0.0528,63,7
88448,0.0,0.0528,0.0528,-0.0528,63,7
196364,0.0,0.0528,0.0528,-0.0528,63,7
74389,0.0,0.0528,0.0528,-0.0528,63,7
50677,0.0,0.0528,0.0528,-0.0528,63,7
24923,0.0,0.0528,0.0528,-0.0528,63,7
196365,0.0,0.0528,0.0528,-0.0528,63,7
198226,0.0,0.0528,0.0528,-0.0528,63,7
198225,0.0,0.0528,0.0528,-0.0528,63,7
199134,0.0,0.0528,0.0528,-0.0528,63,7
522287,0.0,0.0528,0.0528,-0.0528,63,7
95098,0.0,0.0528,0.0528,-0.0528,63,7
490649,0.0,0.0528,0.0528,-0.0528,63,7
90894,0.0,0.0528,0.0528,-0.0528,63,7
198535,0.0,0.0528,0.0528,-0.0528,63,7
204579,0.0,0.0528,0.0528,-0.0528,63,7
52722,0.0,0.0528,0.0528,-0.0528,63,7
96703,0.0,0.0528,0.0528,-0.0528,63,7
94699,0.0,0.0528,0.0528,-0.0528,63,7
94687,0.0,0.0528,0.0528,-0.0528,63,7
94692,0.0,0.0528,0.0528,-0.0528,63,7
184853,0.0,0.0528,0.0528,-0.0528,63,7
197610,0.0,0.0528,0.0528,-0.0528,63,7
701580,0.0,0.0528,0.0528,-0.0528,63,7
93817,0.0,0.0528,0.0528,-0.0528,63,7
185346,0.0,0.0528,0.0528,-0.0528,63,7
87605,0.0,0.0528,0.0528,-0.0528,63,7
167566,0.0,0.0528,0.0528,-0.0528,63,7
167567,0.0,0.0528,0.0528,-0.0528,63,7
167591,0.0,0.0528,0.0528,-0.0528,63,7
19985,0.0,0.0528,0.0528,-0.0528,63,7
94493,0.0,0.0528,0.0528,-0.0528,63,7
67880,0.0,0.0528,0.0528,-0.0528,63,7
199735,0.0,0.0528,0.0528,-0.0528,63,7
193458,0.0,0.0528,0.0528,-0.0528,63,7
194043,0.0,0.0528,0.0528,-0.0528,63,7
67893,0.0,0.0528,0.0528,-0.0528,63,7
199942,0.0,0.0528,0.0528,-0.0528,63,7
68163,0.0,0.0528,0.0528,-0.0528,63,7
18260,0.0,0.0528,0.0528,-0.0528,63,7
91935,0.0,0.0528,0.0528,-0.0528,63,7
55232,0.0,0.0528,0.0528,-0.0528,63,7
74434,0.0,0.0528,0.0528,-0.0528,63,7
189551,0.0,0.0528,0.0528,-0.0528,63,7
97652,0.0,0.0528,0.0528,-0.0528,63,7
96463,0.0,0.0528,0.0528,-0.0528,63,7
91955,0.0,0.0528,0.0528,-0.0528,63,7
92516,0.0,0.0528,0.0528,-0.0528,63,7
167134,0.0,0.0528,0.0528,-0.0528,63,7
94773,0.0,0.0528,0.0528,-0.0528,63,7
27983,0.0,0.0528,0.0528,-0.0528,63,7
91022,0.0,0.0528,0.0528,-0.0528,63,7
91938,0.0,0.0528,0.0528,-0.0528,63,7
167104,0.0,0.0528,0.0528,-0.0528,63,7
167107,0.0,0.0528,0.0528,-0.0528,63,7
167108,0.0,0.0528,0.0528,-0.0528,63,7
87607,0.0,0.0528,0.0528,-0.0528,63,7
186414,0.0,0.0528,0.0528,-0.0528,63,7
66794,0.0,0.0528,0.0528,-0.0528,63,7
91462,0.0,0.0528,0.0528,-0.0528,63,7
91458,0.0,0.0528,0.0528,-0.0528,63,7
167537,0.0,0.0528,0.0528,-0.0528,63,7
189581,0.0,0.0528,0.0528,-0.0528,63,7
44388,0.0,0.0528,0.0528,-0.0528,63,7
96411,0.0,0.0528,0.0528,-0.0528,63,7
668947,0.0,0.0528,0.0528,-0.0528,63,7
92167,0.0,0.0528,0.0528,-0.0528,63,7
92168,0.0,0.0528,0.0528,-0.0528,63,7
92171,0.0,0.0528,0.0528,-0.0528,63,7
94101,0.0,0.0528,0.0528,-0.0528,63,7
668160,0.0,0.0528,0.0528,-0.0528,63,7
92165,0.0,0.0528,0.0528,-0.0528,63,7
167586,0.0,0.0528,0.0528,-0.0528,63,7
87597,0.0,0.0528,0.0528,-0.0528,63,7
190090,0.0,0.0528,0.0528,-0.0528,63,7
916749,0.0,0.0528,0.0528,-0.0528,63,7
189281,0.0,0.0528,0.0528,-0.0528,63,7
186418,0.0,0.0528,0.0528,-0.0528,63,7
298077,0.0,0.0528,0.0528,-0.0528,63,7
91899,0.0,0.0528,0.0528,-0.0528,63,7
43765,0.0,0.0528,0.0528,-0.0528,63,7
62225,0.0,0.0528,0.0528,-0.0528,63,7
193174,0.0,0.0528,0.0528,-0.0528,63,7
189595,0.0,0.0528,0.0528,-0.0528,63,7
668046,0.0,0.0528,0.0528,-0.0528,63,7
186403,0.0,0.0528,0.0528,-0.0528,63,7
74064,0.0,0.0528,0.0528,-0.0528,63,7
198935,0.0,0.0528,0.0528,-0.0528,63,7
198934,0.0,0.0528,0.0528,-0.0528,63,7
13563,0.0,0.0528,0.0528,-0.0528,63,7
91053,0.0,0.0528,0.0528,-0.0528,63,7
95881,0.0,0.0528,0.0528,-0.0528,63,7
668319,0.0,0.0528,0.0528,-0.0528,63,7
91879,0.0,0.0528,0.0528,-0.0528,63,7
91943,0.0,0.0528,0.0528,-0.0528,63,7
91946,0.0,0.0528,0.0528,-0.0528,63,7
802158,0.0,0.0528,0.0528,-0.0528,63,7
189591,0.0,0.0528,0.0528,-0.0528,63,7
189584,0.0,0.0528,0.0528,-0.0528,63,7
70449,0.0,0.0528,0.0528,-0.0528,63,7
167144,0.0,0.0528,0.0528,-0.0528,63,7
167150,0.0,0.0528,0.0528,-0.0528,63,7
167153,0.0,0.0528,0.0528,-0.0528,63,7
167156,0.0,0.0528,0.0528,-0.0528,63,7
186401,0.0,0.0528,0.0528,-0.0528,63,7
167584,0.0,0.0528,0.0528,-0.0528,63,7
167574,0.0,0.0528,0.0528,-0.0528,63,7
167576,0.0,0.0528,0.0528,-0.0528,63,7
167578,0.0,0.0528,0.0528,-0.0528,63,7
167596,0.0,0.0528,0.0528,-0.0528,63,7
167077,0.0,0.0528,0.0528,-0.0528,63,7
167078,0.0,0.0528,0.0528,-0.0528,63,7
91035,0.0,0.0528,0.0528,-0.0528,63,7
95844,0.0,0.0528,0.0528,-0.0528,63,7
95838,0.0,0.0528,0.0528,-0.0528,63,7
93519,0.0,0.0528,0.0528,-0.0528,63,7
188027,0.0,0.0528,0.0528,-0.0528,63,7
34430,0.0,0.0528,0.0528,-0.0528,63,7
97981,0.0,0.0528,0.0528,-0.0528,63,7
167547,0.0,0.0528,0.0528,-0.0528,63,7
194687,0.0,0.0528,0.0528,-0.0528,63,7
198943,0.0,0.0528,0.0528,-0.0528,63,7
197263,0.0,0.0528,0.0528,-0.0528,63,7
98135,0.0,0.0528,0.0528,-0.0528,63,7
97052,0.0,0.0528,0.0528,-0.0528,63,7
97156,0.0,0.0528,0.0528,-0.0528,63,7
93821,0.0,0.0528,0.0528,-0.0528,63,7
365084,0.0,0.0528,0.0528,-0.0528,63,7
95873,0.0,0.0528,0.0528,-0.0528,63,7
31366,0.0,0.0528,0.0528,-0.0528,63,7
7519,0.0,0.0528,0.0528,-0.0528,63,7
90994,0.0,0.0528,0.0528,-0.0528,63,7
167580,0.0,0.0528,0.0528,-0.0528,63,7
167582,0.0,0.0528,0.0528,-0.0528,63,7
167587,0.0,0.0528,0.0528,-0.0528,63,7
91963,0.0,0.0528,0.0528,-0.0528,63,7
92152,0.0,0.0528,0.0528,-0.0528,63,7
91965,0.0,0.0528,0.0528,-0.0528,63,7
90839,0.0,0.0528,0.0528,-0.0528,63,7
90993,0.0,0.0528,0.0528,-0.0528,63,7
91932,0.0,0.0528,0.0528,-0.0528,63,7
167079,0.0,0.0528,0.0528,-0.0528,63,7
90991,0.0,0.0528,0.0528,-0.0528,63,7
91890,0.0,0.0528,0.0528,-0.0528,63,7
91896,0.0,0.0528,0.0528,-0.0528,63,7
90479,0.0,0.0528,0.0528,-0.0528,63,7
90481,0.0,0.0528,0.0528,-0.0528,63,7
194489,0.0,0.0528,0.0528,-0.0528,63,7
56529,0.0,0.0528,0.0528,-0.0528,63,7
676195,0.0,0.0528,0.0528,-0.0528,63,7
974315,0.0,0.0528,0.0528,-0.0528,63,7
94131,0.0,0.0528,0.0528,-0.0528,63,7
96490,0.0,0.0528,0.0528,-0.0528,63,7
97710,0.0,0.0528,0.0528,-0.0528,63,7
97572,0.0,0.0528,0.0528,-0.0528,63,7
92940,0.0,0.0528,0.0528,-0.0528,63,7
167333,0.0,0.0528,0.0528,-0.0528,63,7
92939,0.0,0.0528,0.0528,-0.0528,63,7
97849,0.0,0.0528,0.0528,-0.0528,63,7
97847,0.0,0.0528,0.0528,-0.0528,63,7
97201,0.0,0.0528,0.0528,-0.0528,63,7
186549,0.0,0.0528,0.0528,-0.0528,63,7
90433,0.0,0.0528,0.0528,-0.0528,63,7
87608,0.0,0.0528,0.0528,-0.0528,63,7
97554,0.0,0.0528,0.0528,-0.0528,63,7
96067,0.0,0.0528,0.0528,-0.0528,63,7
96066,0.0,0.0528,0.0528,-0.0528,63,7
96065,0.0,0.0528,0.0528,-0.0528,63,7
97434,0.0,0.0528,0.0528,-0.0528,63,7
186362,0.0,0.0528,0.0528,-0.0528,63,7
167331,0.0,0.0528,0.0528,-0.0528,63,7
90428,0.0,0.0528,0.0528,-0.0528,63,7
167332,0.0,0.0528,0.0528,-0.0528,63,7
97947,0.0,0.0528,0.0528,-0.0528,63,7
97711,0.0,0.0528,0.0528,-0.0528,63,7
626503,0.0,0.0528,0.0528,-0.0528,63,7
97712,0.0,0.0528,0.0528,-0.0528,63,7
88447,0.0,0.0528,0.0528,-0.0528,63,7
167539,0.0,0.0528,0.0528,-0.0528,63,7
88781,0.0,0.0528,0.0528,-0.0528,63,7
167541,0.0,0.0528,0.0528,-0.0528,63,7
167543,0.0,0.0528,0.0528,-0.0528,63,7
193457,0.0,0.0528,0.0528,-0.0528,63,7
167947,0.0,0.0528,0.0528,-0.0528,63,7
167327,0.0,0.0528,0.0528,-0.0528,63,7
167325,0.0,0.0528,0.0528,-0.0528,63,7
96354,0.0,0.0528,0.0528,-0.0528,63,7
167533,0.0,0.0528,0.0528,-0.0528,63,7
95114,0.0,0.0528,0.0528,-0.0528,63,7
97576,0.0,0.0528,0.0528,-0.0528,63,7
35083,0.0,0.0528,0.0528,-0.0528,63,7
92812,0.0,0.0528,0.0528,-0.0528,63,7
167328,0.0,0.0528,0.0528,-0.0528,63,7
167326,0.0,0.0528,0.0528,-0.0528,63,7
92938,0.0,0.0528,0.0528,-0.0528,63,7
97713,0.0,0.0528,0.0528,-0.0528,63,7
167330,0.0,0.0528,0.0528,-0.0528,63,7
97677,0.0,0.0528,0.0528,-0.0528,63,7
187639,0.0,0.0528,0.0528,-0.0528,63,7
195950,0.0,0.0528,0.0528,-0.0528,63,7
668194,0.0,0.0528,0.0528,-0.0528,63,7
668988,0.0,0.0528,0.0528,-0.0528,63,7
167585,0.0,0.0528,0.0528,-0.0528,63,7
56387,0.0,0.0528,0.0528,-0.0528,63,7
668012,0.0,0.0528,0.0528,-0.0528,63,7
197170,0.0,0.0528,0.0528,-0.0528,63,7
668897,0.0,0.0528,0.0528,-0.0528,63,7
69245,0.0,0.0528,0.0528,-0.0528,63,7
167559,0.0,0.0528,0.0528,-0.0528,63,7
167561,0.0,0.0528,0.0528,-0.0528,63,7
92924,0.0,0.0528,0.0528,-0.0528,63,7
192133,0.0,0.0528,0.0528,-0.0528,63,7
56518,0.0,0.0528,0.0528,-0.0528,63,7
419257,0.0,0.0528,0.0528,-0.0528,63,7
192535,0.0,0.0528,0.0528,-0.0528,63,7
669085,0.0,0.0528,0.0528,-0.0528,63,7
192362,0.0,0.0528,0.0528,-0.0528,63,7
34285,0.0,0.0528,0.0528,-0.0528,63,7
97987,0.0,0.0528,0.0528,-0.0528,63,7
97982,0.0,0.0528,0.0528,-0.0528,63,7
668756,0.0,0.0528,0.0528,-0.0528,63,7
668673,0.0,0.0528,0.0528,-0.0528,63,7
54418,0.0,0.0528,0.0528,-0.0528,63,7
90992,0.0,0.0528,0.0528,-0.0528,63,7
91865,0.0,0.0528,0.0528,-0.0528,63,7
91927,0.0,0.0528,0.0528,-0.0528,63,7
15827,0.0,0.0528,0.0528,-0.0528,63,7
197171,0.0,0.0528,0.0528,-0.0528,63,7
66797,0.0,0.0528,0.0528,-0.0528,63,7
97130,0.0,0.0528,0.0528,-0.0528,63,7
192998,0.0,0.0528,0.0528,-0.0528,63,7
193314,0.0,0.0528,0.0528,-0.0528,63,7
95884,0.0,0.0528,0.0528,-0.0528,63,7
668814,0.0,0.0528,0.0528,-0.0528,63,7
192992,0.0,0.0528,0.0528,-0.0528,63,7
46887,0.0,0.0528,0.0528,-0.0528,63,7
196233,0.0,0.0528,0.0528,-0.0528,63,7
184851,0.0,0.0528,0.0528,-0.0528,63,7
193315,0.0,0.0528,0.0528,-0.0528,63,7
909084,0.0,0.0528,0.0528,-0.0528,63,7
167114,0.0,0.0528,0.0528,-0.0528,63,7
95093,0.0,0.0528,0.0528,-0.0528,63,7
98011,0.0,0.0528,0.0528,-0.0528,63,7
653594,0.0,0.0528,0.0528,-0.0528,63,7
195089,0.0,0.0528,0.0528,-0.0528,63,7
97997,0.0,0.0528,0.0528,-0.0528,63,7
97998,0.0,0.0528,0.0528,-0.0528,63,7
97999,0.0,0.0528,0.0528,-0.0528,63,7
98000,0.0,0.0528,0.0528,-0.0528,63,7
98035,0.0,0.0528,0.0528,-0.0528,63,7
14969,0.0,0.0528,0.0528,-0.0528,63,7
188023,0.0,0.0528,0.0528,-0.0528,63,7
94250,0.0,0.0528,0.0528,-0.0528,63,7
7531,0.0,0.0528,0.0528,-0.0528,63,7
90982,0.0,0.0528,0.0528,-0.0528,63,7
13628,0.0,0.0528,0.0528,-0.0528,63,7
90483,0.0,0.0528,0.0528,-0.0528,63,7
2708,0.0,0.0528,0.0528,-0.0528,63,7
90482,0.0,0.0528,0.0528,-0.0528,63,7
66096,0.0,0.0528,0.0528,-0.0528,63,7
194000,0.0,0.0528,0.0528,-0.0528,63,7
97816,0.0,0.0528,0.0528,-0.0528,63,7
96461,0.0,0.0528,0.0528,-0.0528,63,7
167948,0.0,0.0528,0.0528,-0.0528,63,7
96699,0.0,0.0528,0.0528,-0.0528,63,7
668491,0.0,0.0528,0.0528,-0.0528,63,7
95391,0.0,0.0528,0.0528,-0.0528,63,7
95387,0.0,0.0528,0.0528,-0.0528,63,7
97541,0.0,0.0528,0.0528,-0.0528,63,7
92765,0.0,0.0528,0.0528,-0.0528,63,7
94909,0.0,0.0528,0.0528,-0.0528,63,7
96462,0.0,0.0528,0.0528,-0.0528,63,7
94906,0.0,0.0528,0.0528,-0.0528,63,7
97539,0.0,0.0528,0.0528,-0.0528,63,7
195121,0.0,0.0528,0.0528,-0.0528,63,7
97537,0.0,0.0528,0.0528,-0.0528,63,7
89154,0.0,0.0528,0.0528,-0.0528,63,7
89159,0.0,0.0528,0.0528,-0.0528,63,7
7522,0.0,0.0528,0.0528,-0.0528,63,7
91061,0.0,0.0528,0.0528,-0.0528,63,7
97846,0.0,0.0528,0.0528,-0.0528,63,7
88445,0.0,0.0528,0.0528,-0.0528,63,7
193991,0.0,0.0528,0.0528,-0.0528,63,7
95097,0.0,0.0528,0.0528,-0.0528,63,7
95100,0.0,0.0528,0.0528,-0.0528,63,7
403014,0.0,0.0528,0.0528,-0.0528,63,7
31676,0.0,0.0528,0.0528,-0.0528,63,7
94668,0.0,0.0528,0.0528,-0.0528,63,7
195043,0.0,0.0528,0.0528,-0.0528,63,7
97301,0.0,0.0528,0.0528,-0.0528,63,7
96707,0.0,0.0528,0.0528,-0.0528,63,7
96613,0.0,0.0528,0.0528,-0.0528,63,7
96618,0.0,0.0528,0.0528,-0.0528,63,7
96621,0.0,0.0528,0.0528,-0.0528,63,7
96628,0.0,0.0528,0.0528,-0.0528,63,7
96630,0.0,0.0528,0.0528,-0.0528,63,7
43527,0.0,0.0528,0.0528,-0.0528,63,7
97773,0.0,0.0528,0.0528,-0.0528,63,7
91966,0.0,0.0528,0.0528,-0.0528,63,7
192006,0.0,0.0528,0.0528,-0.0528,63,7
195943,0.0,0.0528,0.0528,-0.0528,63,7
916730,0.0,0.0528,0.0528,-0.0528,63,7
38297,0.0,0.0528,0.0528,-0.0528,63,7
13629,0.0,0.0528,0.0528,-0.0528,63,7
97575,0.0,0.0528,0.0528,-0.0528,63,7
62234,0.0,0.0528,0.0528,-0.0528,63,7
192200,0.0,0.0528,0.0528,-0.0528,63,7
97772,0.0,0.0528,0.0528,-0.0528,63,7
188942,0.0,0.0528,0.0528,-0.0528,63,7
417513,0.0,0.0528,0.0528,-0.0528,63,7
98184,0.0,0.0528,0.0528,-0.0528,63,7
368997,0.0,0.0528,0.0528,-0.0528,63,7
97770,0.0,0.0528,0.0528,-0.0528,63,7
97771,0.0,0.0528,0.0528,-0.0528,63,7
96704,0.0,0.0528,0.0528,-0.0528,63,7
88056,0.0,0.0528,0.0528,-0.0528,63,7
16736,0.0,0.0528,0.0528,-0.0528,63,7
87656,0.0,0.0528,0.0528,-0.0528,63,7
87654,0.0,0.0528,0.0528,-0.0528,63,7
94657,0.0,0.0528,0.0528,-0.0528,63,7
39270,0.0,0.0528,0.0528,-0.0528,63,7
97435,0.0,0.0528,0.0528,-0.0528,63,7
44001,0.0,0.0528,0.0528,-0.0528,63,7
16728,0.0,0.0528,0.0528,-0.0528,63,7
69210,0.0,0.0528,0.0528,-0.0528,63,7
93851,0.0,0.0528,0.0528,-0.0528,63,7
50701,0.0,0.0528,0.0528,-0.0528,63,7
87655,0.0,0.0528,0.0528,-0.0528,63,7
195046,0.0,0.0528,0.0528,-0.0528,63,7
97121,0.0,0.0528,0.0528,-0.0528,63,7
97194,0.0,0.0528,0.0528,-0.0528,63,7
90350,0.0,0.0528,0.0528,-0.0528,63,7
39269,0.0,0.0528,0.0528,-0.0528,63,7
93846,0.0,0.0528,0.0528,-0.0528,63,7
67964,0.0,0.0528,0.0528,-0.0528,63,7
194035,0.0,0.0528,0.0528,-0.0528,63,7
193127,0.0,0.0528,0.0528,-0.0528,63,7
72664,0.0,0.0528,0.0528,-0.0528,63,7
98078,0.0,0.0528,0.0528,-0.0528,63,7
94498,0.0,0.0528,0.0528,-0.0528,63,7
89076,0.0,0.0528,0.0528,-0.0528,63,7
48200,0.0,0.0528,0.0528,-0.0528,63,7
97124,0.0,0.0528,0.0528,-0.0528,63,7
97632,0.0,0.0528,0.0528,-0.0528,63,7
93848,0.0,0.0528,0.0528,-0.0528,63,7
186552,0.0,0.0528,0.0528,-0.0528,63,7
94538,0.0,0.0528,0.0528,-0.0528,63,7
186091,0.0,0.0528,0.0528,-0.0528,63,7
39544,0.0,0.0528,0.0528,-0.0528,63,7
87749,0.0,0.0528,0.0528,-0.0528,63,7
94658,0.0,0.0528,0.0528,-0.0528,63,7
632950,0.0,0.0528,0.0528,-0.0528,63,7
97678,0.0,0.0528,0.0528,-0.0528,63,7
191367,0.0,0.0528,0.0528,-0.0528,63,7
423863,0.0,0.0528,0.0528,-0.0528,63,7
65590,0.0,0.0528,0.0528,-0.0528,63,7
97122,0.0,0.0528,0.0528,-0.0528,63,7
53686,0.0,0.0528,0.0528,-0.0528,63,7
94660,0.0,0.0528,0.0528,-0.0528,63,7
89874,0.0,0.0528,0.0528,-0.0528,63,7
97203,0.0,0.0528,0.0528,-0.0528,63,7
97125,0.0,0.0528,0.0528,-0.0528,63,7
90900,0.0,0.0528,0.0528,-0.0528,63,7
97504,0.0,0.0528,0.0528,-0.0528,63,7
191366,0.0,0.0528,0.0528,-0.0528,63,7
90387,0.0,0.0528,0.0528,-0.0528,63,7
90385,0.0,0.0528,0.0528,-0.0528,63,7
88055,0.0,0.0528,0.0528,-0.0528,63,7
199135,0.0,0.0528,0.0528,-0.0528,63,7
39545,0.0,0.0528,0.0528,-0.0528,63,7
94277,0.0,0.0528,0.0528,-0.0528,63,7
26780,0.0,0.0528,0.0528,-0.0528,63,7
198636,0.0,0.0528,0.0528,-0.0528,63,7
97245,0.0,0.0528,0.0528,-0.0528,63,7
94700,0.0,0.0528,0.0528,-0.0528,63,7
69211,0.0,0.0528,0.0528,-0.0528,63,7
51583,0.0,0.0528,0.0528,-0.0528,63,7
522252,0.0,0.0528,0.0528,-0.0528,63,7
192219,0.0,0.0528,0.0528,-0.0528,63,7
97200,0.0,0.0528,0.0528,-0.0528,63,7
184840,0.0,0.0528,0.0528,-0.0528,63,7
195074,0.0,0.0528,0.0528,-0.0528,63,7
188738,0.0,0.0528,0.0528,-0.0528,63,7
97852,0.0,0.0528,0.0528,-0.0528,63,7
97850,0.0,0.0528,0.0528,-0.0528,63,7
97848,0.0,0.0528,0.0528,-0.0528,63,7
669028,0.0,0.0528,0.0528,-0.0528,63,7
94888,0.0,0.0528,0.0528,-0.0528,63,7
908223,0.0,0.0528,0.0528,-0.0528,63,7
94283,0.0,0.0528,0.0528,-0.0528,63,7
13630,0.0,0.0528,0.0528,-0.0528,63,7
54484,0.0,0.0528,0.0528,-0.0528,63,7
67879,0.0,0.0528,0.0528,-0.0528,63,7
90484,0.0,0.0528,0.0528,-0.0528,63,7
199760,0.0,0.0528,0.0528,-0.0528,63,7
197585,0.0,0.0528,0.0528,-0.0528,63,7
30536,0.0,0.0528,0.0528,-0.0528,63,7
66792,0.0,0.0528,0.0528,-0.0528,63,7
94477,0.0,0.0528,0.0528,-0.0528,63,7
92858,0.0,0.0528,0.0528,-0.0528,63,7
63030,0.0,0.0528,0.0528,-0.0528,63,7
196041,0.0,0.0528,0.0528,-0.0528,63,7
193075,0.0,0.0528,0.0528,-0.0528,63,7
189263,0.0,0.0528,0.0528,-0.0528,63,7
97815,0.0,0.0528,0.0528,-0.0528,63,7
197172,0.0,0.0528,0.0528,-0.0528,63,7
71553,0.0,0.0528,0.0528,-0.0528,63,7
92927,0.0,0.0528,0.0528,-0.0528,63,7
668350,0.0,0.0528,0.0528,-0.0528,63,7
90148,0.0,0.0528,0.0528,-0.0528,63,7
192996,0.0,0.0528,0.0528,-0.0528,63,7
92923,0.0,0.0528,0.0528,-0.0528,63,7
668731,0.0,0.0528,0.0528,-0.0528,63,7
6826,0.0,0.0528,0.0528,-0.0528,63,7
62226,0.0,0.0528,0.0528,-0.0528,63,7
96471,0.0,0.0528,0.0528,-0.0528,63,7
195945,0.0,0.0528,0.0528,-0.0528,63,7
40363,0.0,0.0528,0.0528,-0.0528,63,7
197588,0.0,0.0528,0.0528,-0.0528,63,7
195987,0.0,0.0528,0.0528,-0.0528,63,7
195183,0.0,0.0528,0.0528,-0.0528,63,7
96470,0.0,0.0528,0.0528,-0.0528,63,7
90448,0.0,0.0528,0.0528,-0.0528,63,7
96638,0.0,0.0528,0.0528,-0.0528,63,7
94103,0.0,0.0528,0.0528,-0.0528,63,7
198651,0.0,0.0528,0.0528,-0.0528,63,7
94495,0.0,0.0528,0.0528,-0.0528,63,7
193063,0.0,0.0528,0.0528,-0.0528,63,7
31554,0.0,0.0528,0.0528,-0.0528,63,7
67882,0.0,0.0528,0.0528,-0.0528,63,7
420950,0.0,0.0528,0.0528,-0.0528,63,7
704792,0.0,0.0528,0.0528,-0.0528,63,7
192246,0.0,0.0528,0.0528,-0.0528,63,7
188691,0.0,0.0528,0.0528,-0.0528,63,7
67862,0.0,0.0528,0.0528,-0.0528,63,7
198653,0.0,0.0528,0.0528,-0.0528,63,7
87757,0.0,0.0528,0.0528,-0.0528,63,7
