sku_number,sku_description,priority_band,operator_decision,operator_action,order_units,selected_demand_units,raw_stock_gap_units,projected_stock_gap_units,order_reason_code,stock_position_status,demand_forecast_confidence,reason_short,audit_notes,has_explicit_hard_blocker
43540,Aveeno S/Rel Moist Repair 311G,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,1.9999,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=21,True
192198,Bioderma Sensibio Oil Clns 150,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,3.9998,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=34,True
242950,Neut O/F Acne Wash Scrub 125Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,1.9999,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=22,True
55511,Ogx Argan Oil Dry Spoo 200Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,1.9999,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=22,True
445650,Neut Mur Wipes Night Calm 25,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,12.0001,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_inventory_sufficient_low_value_history.,review=policy_inventory_sufficient_low_value_history; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=21,True
194048,Csc Moisture+ Sheet Mask 1Pc,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,5.9997,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=25,True
192807,White Glo Stainx5 T/Paste 115G,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,1.9999,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=25,True
97053,Colgate Optic White Wand 6%,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,1.9999,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=27,True
433829,Colg Mw Plax F/Mint 1L,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,5.9997,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=26,True
353841,Colg Mw Plax F/Mint 250Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,8.0003,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=26,True
607339,Palmol H/San Fig &Coconut 48M,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,3.9998,1,1,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_sparse_history_multi_driver.,review=policy_sparse_history_multi_driver; blocker=policy_sparse_history_multi_driver; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=26,True
96463,Rabanne Phan In Red P/Elix 100,DO_NOT_BUY,PROTECT_AVAILABILITY,DO_NOT_BUY,0,0.0528,1,1,blocked_by_capital_rule,SHORT_AT_PROMO_START,MEDIUM,Do not buy.,order_reason=blocked_by_capital_rule; demand=LOW_NONZERO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=58,True
97652,Rabanne Olympea Edp 80Ml,DO_NOT_BUY,PROTECT_AVAILABILITY,DO_NOT_BUY,0,0.0528,1,1,blocked_by_capital_rule,SHORT_AT_PROMO_START,MEDIUM,Do not buy.,order_reason=blocked_by_capital_rule; demand=LOW_NONZERO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=1; recommended_units=0; confidence_pct=54,True
