sku_number,estimated_demand_before_promo_start_units_before,predicted_promo_period_sales_units_before,total_expected_demand_to_promo_end_units_before,target_stock_on_hand_at_promo_end_units_before,optimal_stock_on_hand_day_one_units_before,stock_gap_units_before,recommended_order_units_before,decision_before,estimated_demand_before_promo_start_units_after,predicted_promo_period_sales_units_after,total_expected_demand_to_promo_end_units_after,target_stock_on_hand_at_promo_end_units_after,optimal_stock_on_hand_day_one_units_after,stock_gap_units_after,recommended_order_units_after,decision_after
91030,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
265969,0,1.0,1.0,4.287,3,1,0,HOLD,0.27,1.0,1.27,8.095,9.095,7.365,0,HOLD
6826,0,1.0,1.0,4.287,3,1,0,HOLD,0.018,1.0,1.018,2.0,3.0,1.018,0,HOLD
167529,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
90772,0,1.0,1.0,4.287,3,1,0,HOLD,0.214,1.0,1.214,6.429,7.429,5.643,0,HOLD
62912,0,1.0,1.0,4.287,3,1,0,HOLD,0.179,1.0,1.179,5.357,6.357,4.536,0,HOLD
310743,0,1.0,1.0,4.287,3,1,0,HOLD,0.079,1.0,1.079,2.381,3.381,1.46,0,HOLD
90452,0,1.0,1.0,4.287,3,1,0,HOLD,0.016,1.0,1.016,2.0,3.0,1.016,0,HOLD
92516,0,1.0,1.0,4.287,3,1,0,HOLD,0.143,1.0,1.143,4.286,5.286,3.429,0,HOLD
94575,0,1.0,1.0,4.287,3,1,0,HOLD,0.016,1.0,1.016,2.0,3.0,1.016,0,HOLD
96152,0,1.0,1.0,4.287,3,1,0,HOLD,0.071,1.0,1.071,2.143,3.143,1.214,0,HOLD
91938,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
93913,0,1.0,1.0,4.287,3,1,0,HOLD,0.071,1.0,1.071,2.143,3.143,1.214,0,HOLD
65835,0,1.0,1.0,4.287,3,1,0,HOLD,0.243,1.0,1.243,7.286,8.286,6.529,0,HOLD
94004,0,1.0,1.0,4.287,3,1,0,HOLD,0.039,1.0,1.039,2.0,3.0,1.039,0,HOLD
195420,0,1.0,1.0,4.287,3,1,0,HOLD,0.092,1.0,1.092,2.773,3.773,1.865,0,HOLD
57931,0,1.065,1.065,4.287,3,1,0,HOLD,0.304,1.0,1.304,9.13,10.13,8.434,0,HOLD
68377,0,1.0,1.0,4.287,3,1,0,HOLD,0.286,1.0,1.286,8.571,9.571,7.857,0,HOLD
755060,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
199942,0,1.0,1.0,4.287,3,1,0,HOLD,0.071,1.0,1.071,2.143,3.143,1.214,0,HOLD
229342,0,1.0,1.0,4.287,3,1,0,HOLD,0.083,1.0,1.083,2.5,3.5,1.583,0,HOLD
1236,0,2.761,2.761,4.287,3,1,0,HOLD,0.789,1.0,1.789,23.664,24.664,23.453,0,HOLD
92260,0,1.0,1.0,4.287,3,1,0,HOLD,0.143,1.0,1.143,4.286,5.286,3.429,0,HOLD
199950,0,1.8,1.8,4.287,3,1,0,HOLD,0.514,1.0,1.514,15.429,16.429,14.943,0,HOLD
94692,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
184853,0,1.0,1.0,4.287,3,1,0,HOLD,0.143,1.0,1.143,4.286,5.286,3.429,0,HOLD
87605,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
386421,0,1.0,1.0,4.287,3,1,0,HOLD,0.143,1.0,1.143,4.286,5.286,3.429,0,HOLD
39412,0,1.0,1.0,4.287,3,1,0,HOLD,0.184,1.0,1.184,5.51,6.51,4.694,0,HOLD
36117,0,1.0,1.0,4.287,3,1,0,HOLD,0.205,1.0,1.205,6.149,7.149,5.354,0,HOLD
199735,0,1.0,1.0,4.287,3,1,0,HOLD,0.071,1.0,1.071,2.143,3.143,1.214,0,HOLD
67893,0,1.0,1.0,4.287,3,1,0,HOLD,0.018,1.0,1.018,2.0,3.0,1.018,0,HOLD
521302,0,1.25,1.25,4.287,3,1,0,HOLD,0.357,1.0,1.357,10.714,11.714,10.071,0,HOLD
67895,0,1.0,1.0,4.287,3,1,0,HOLD,0.071,1.0,1.071,2.143,3.143,1.214,0,HOLD
93996,0,1.0,1.0,4.287,3,1,0,HOLD,0.182,1.0,1.182,5.454,6.454,4.636,0,HOLD
46886,0,1.174,1.174,4.287,3,1,0,HOLD,0.335,1.0,1.335,10.062,11.062,9.397,0,HOLD
197168,0,1.0,1.0,4.287,3,1,0,HOLD,0.013,1.0,1.013,2.0,3.0,1.013,0,HOLD
188996,0,6.312,6.312,4.287,3,1,0,HOLD,1.804,1.0,2.804,54.107,55.107,54.911,0,HOLD
198719,0,1.0,1.0,4.287,3,1,0,HOLD,0.19,1.0,1.19,5.714,6.714,4.904,0,HOLD
199752,0,1.0,1.0,4.287,3,1,0,HOLD,0.051,1.0,1.051,2.0,3.0,1.051,0,HOLD
41321,0,1.0,1.0,4.287,3,1,0,HOLD,0.063,1.0,1.063,2.0,3.0,1.063,0,HOLD
14528,0,1.6,1.6,4.287,3,1,0,HOLD,0.457,1.0,1.457,13.714,14.714,13.171,0,HOLD
15727,0,1.118,1.118,4.287,3,1,0,HOLD,0.319,1.0,1.319,9.58,10.58,8.899,0,HOLD
195402,0,1.0,1.0,4.287,3,1,0,HOLD,0.098,1.0,1.098,2.946,3.946,2.044,0,HOLD
91050,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
97133,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
581402,0,1.0,1.0,4.287,3,1,0,HOLD,0.048,1.0,1.048,2.0,3.0,1.048,0,HOLD
91905,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
192069,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
345016,0,1.0,1.0,4.287,3,1,0,HOLD,0.286,1.0,1.286,8.571,9.571,7.857,0,HOLD
31106,0,1.0,1.0,4.287,3,1,0,HOLD,0.204,1.0,1.204,6.123,7.123,5.327,0,HOLD
91048,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
94076,0,1.0,1.0,4.287,3,1,0,HOLD,0.02,1.0,1.02,2.0,3.0,1.02,0,HOLD
91059,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
91944,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
197167,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
271543,0,1.25,1.25,4.287,3,1,0,HOLD,0.357,1.0,1.357,10.714,11.714,10.071,0,HOLD
87606,0,1.0,1.0,4.287,3,1,0,HOLD,0.055,1.0,1.055,2.0,3.0,1.055,0,HOLD
90848,0,1.25,1.25,4.287,3,1,0,HOLD,0.357,1.0,1.357,10.714,11.714,10.071,0,HOLD
91954,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
94566,0,1.0,1.0,4.287,3,1,0,HOLD,0.19,1.0,1.19,5.714,6.714,4.904,0,HOLD
345008,0,1.0,1.0,4.287,3,1,0,HOLD,0.143,1.0,1.143,4.286,5.286,3.429,0,HOLD
91054,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
94075,0,1.0,1.0,4.287,3,1,0,HOLD,0.041,1.0,1.041,2.0,3.0,1.041,0,HOLD
94073,0,1.0,1.0,4.287,3,1,0,HOLD,0.184,1.0,1.184,5.51,6.51,4.694,0,HOLD
15820,0,1.0,1.0,4.287,3,1,0,HOLD,0.227,1.0,1.227,6.807,7.807,6.034,0,HOLD
91964,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
97507,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
97508,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
186549,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
97509,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
195353,0,1.0,1.0,4.287,3,1,0,HOLD,0.25,1.0,1.25,7.5,8.5,6.75,0,HOLD
186362,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
90147,0,1.0,1.0,4.287,3,1,0,HOLD,0.161,1.0,1.161,4.821,5.821,3.982,0,HOLD
15839,0,1.0,1.0,4.287,3,1,0,HOLD,0.143,1.0,1.143,4.286,5.286,3.429,0,HOLD
64711,0,1.429,1.429,4.287,3,1,0,HOLD,0.408,1.0,1.408,12.245,13.245,11.653,0,HOLD
15827,0,1.0,1.0,4.287,3,1,0,HOLD,0.076,1.0,1.076,2.269,3.269,1.345,0,HOLD
195501,0,1.0,1.0,4.287,3,1,0,HOLD,0.111,1.0,1.111,3.333,4.333,2.444,0,HOLD
193314,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
91937,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
56950,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
91872,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
91906,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
192806,0,1.0,1.0,4.287,3,1,0,HOLD,0.19,1.0,1.19,5.714,6.714,4.904,0,HOLD
259489,0,1.0,1.0,4.287,3,1,0,HOLD,0.165,1.0,1.165,4.962,5.962,4.127,0,HOLD
91863,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
91956,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
15272,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
24167,0,1.0,1.0,4.287,3,1,0,HOLD,0.286,1.0,1.286,8.571,9.571,7.857,0,HOLD
91948,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
18699,0,1.167,1.167,4.287,3,1,0,HOLD,0.333,1.0,1.333,10.0,11.0,9.333,0,HOLD
191948,0,2.062,2.062,4.287,3,1,0,HOLD,0.589,1.0,1.589,17.679,18.679,17.268,0,HOLD
195405,0,1.0,1.0,4.287,3,1,0,HOLD,0.185,1.0,1.185,5.546,6.546,4.731,0,HOLD
193315,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
273694,0,1.0,1.0,4.287,3,1,0,HOLD,0.214,1.0,1.214,6.429,7.429,5.643,0,HOLD
909084,0,1.0,1.0,4.287,3,1,0,HOLD,0.016,1.0,1.016,2.0,3.0,1.016,0,HOLD
668673,0,1.0,1.0,4.287,3,1,0,HOLD,0.016,1.0,1.016,2.0,3.0,1.016,0,HOLD
93979,0,1.0,1.0,4.287,3,1,0,HOLD,0.026,1.0,1.026,2.0,3.0,1.026,0,HOLD
668988,0,1.0,1.0,4.287,3,1,0,HOLD,0.048,1.0,1.048,2.0,3.0,1.048,0,HOLD
87600,0,1.0,1.0,4.287,3,1,0,HOLD,0.133,1.0,1.133,3.98,4.98,3.113,0,HOLD
7236,0,1.0,1.0,4.287,3,1,0,HOLD,0.19,1.0,1.19,5.714,6.714,4.904,0,HOLD
87762,0,1.1,1.1,4.287,3,1,0,HOLD,0.314,1.0,1.314,9.429,10.429,8.743,0,HOLD
56387,0,1.0,1.0,4.287,3,1,0,HOLD,0.143,1.0,1.143,4.286,5.286,3.429,0,HOLD
668012,0,1.0,1.0,4.287,3,1,0,HOLD,0.048,1.0,1.048,2.0,3.0,1.048,0,HOLD
485861,0,1.571,1.571,4.287,3,1,0,HOLD,0.449,1.0,1.449,13.47,14.47,12.919,0,HOLD
91033,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
668897,0,1.0,1.0,4.287,3,1,0,HOLD,0.079,1.0,1.079,2.381,3.381,1.46,0,HOLD
69245,0,1.0,1.0,4.287,3,1,0,HOLD,0.036,1.0,1.036,2.0,3.0,1.036,0,HOLD
91066,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
95493,0,1.0,1.0,4.287,3,1,0,HOLD,0.036,1.0,1.036,2.0,3.0,1.036,0,HOLD
192133,0,1.0,1.0,4.287,3,1,0,HOLD,0.029,1.0,1.029,2.0,3.0,1.029,0,HOLD
56518,0,1.0,1.0,4.287,3,1,0,HOLD,0.031,1.0,1.031,2.0,3.0,1.031,0,HOLD
91951,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
419257,0,1.0,1.0,4.287,3,1,0,HOLD,0.159,1.0,1.159,4.762,5.762,3.921,0,HOLD
669085,0,1.0,1.0,4.287,3,1,0,HOLD,0.024,1.0,1.024,2.0,3.0,1.024,0,HOLD
626503,0,1.083,1.083,4.287,3,1,0,HOLD,0.31,1.0,1.31,9.286,10.286,8.596,0,HOLD
94068,0,1.0,1.0,4.287,3,1,0,HOLD,0.143,1.0,1.143,4.286,5.286,3.429,0,HOLD
94131,0,1.667,1.667,4.287,3,1,0,HOLD,0.476,1.0,1.476,14.286,15.286,13.762,0,HOLD
668046,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
94064,0,1.0,1.0,4.287,3,1,0,HOLD,0.041,1.0,1.041,2.0,3.0,1.041,0,HOLD
94067,0,1.0,1.0,4.287,3,1,0,HOLD,0.122,1.0,1.122,3.673,4.673,2.795,0,HOLD
974315,0,1.0,1.0,4.287,3,1,0,HOLD,0.062,1.0,1.062,2.0,3.0,1.062,0,HOLD
74064,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
199736,0,1.0,1.0,4.287,3,1,0,HOLD,0.107,1.0,1.107,3.214,4.214,2.321,0,HOLD
626376,0,1.0,1.0,4.287,3,1,0,HOLD,0.286,1.0,1.286,8.571,9.571,7.857,0,HOLD
15270,0,1.0,1.0,4.287,3,1,0,HOLD,0.107,1.0,1.107,3.214,4.214,2.321,0,HOLD
307416,0,1.0,1.0,4.287,3,1,0,HOLD,0.057,1.0,1.057,2.0,3.0,1.057,0,HOLD
186400,0,1.0,1.0,4.287,3,1,0,HOLD,0.018,1.0,1.018,2.0,3.0,1.018,0,HOLD
13563,0,1.0,1.0,4.287,3,1,0,HOLD,0.061,1.0,1.061,2.0,3.0,1.061,0,HOLD
65486,0,1.0,1.0,4.287,3,1,0,HOLD,0.214,1.0,1.214,6.429,7.429,5.643,0,HOLD
519480,0,1.0,1.0,4.287,3,1,0,HOLD,0.19,1.0,1.19,5.714,6.714,4.904,0,HOLD
37850,0,1.0,1.0,4.287,3,1,0,HOLD,0.262,1.0,1.262,7.857,8.857,7.119,0,HOLD
47656,0,1.0,1.0,4.287,3,1,0,HOLD,0.078,1.0,1.078,2.338,3.338,1.416,0,HOLD
189591,0,1.0,1.0,4.287,3,1,0,HOLD,0.048,1.0,1.048,2.0,3.0,1.048,0,HOLD
53929,0,1.0,1.0,4.287,3,1,0,HOLD,0.125,1.0,1.125,3.75,4.75,2.875,0,HOLD
90840,0,2.167,2.167,4.287,3,1,0,HOLD,0.619,1.0,1.619,18.571,19.571,18.19,0,HOLD
96544,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
193174,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
21210,0,1.25,1.25,4.287,3,1,0,HOLD,0.357,1.0,1.357,10.714,11.714,10.071,0,HOLD
44388,0,1.0,1.0,4.287,3,1,0,HOLD,0.107,1.0,1.107,3.214,4.214,2.321,0,HOLD
96411,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
38582,0,1.0,1.0,4.287,3,1,0,HOLD,0.188,1.0,1.188,5.625,6.625,4.813,0,HOLD
668947,0,1.0,1.0,4.287,3,1,0,HOLD,0.086,1.0,1.086,2.571,3.571,1.657,0,HOLD
92167,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
97559,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
92165,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
974374,0,1.0,1.0,4.287,3,1,0,HOLD,0.067,1.0,1.067,2.0,3.0,1.067,0,HOLD
269875,0,1.0,1.0,4.287,3,1,0,HOLD,0.143,1.0,1.143,4.286,5.286,3.429,0,HOLD
87597,0,1.0,1.0,4.287,3,1,0,HOLD,0.051,1.0,1.051,2.0,3.0,1.051,0,HOLD
92180,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
916749,0,1.0,1.0,4.287,3,1,0,HOLD,0.026,1.0,1.026,2.0,3.0,1.026,0,HOLD
92140,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
167546,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
95860,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
95890,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
92159,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
91047,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
298077,0,1.0,1.0,4.287,3,1,0,HOLD,0.127,1.0,1.127,3.81,4.81,2.937,0,HOLD
30163,0,1.0,1.0,4.287,3,1,0,HOLD,0.036,1.0,1.036,2.0,3.0,1.036,0,HOLD
34101,0,1.0,1.0,4.287,3,1,0,HOLD,0.075,1.0,1.075,2.256,3.256,1.331,0,HOLD
30160,0,1.0,1.0,4.287,3,1,0,HOLD,0.143,1.0,1.143,4.286,5.286,3.429,0,HOLD
95857,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
90841,0,1.5,1.5,4.287,3,1,0,HOLD,0.429,1.0,1.429,12.857,13.857,12.286,0,HOLD
43765,0,1.583,1.583,4.287,3,1,0,HOLD,0.452,1.0,1.452,13.572,14.572,13.024,0,HOLD
71223,0,1.111,1.111,4.287,3,1,0,HOLD,0.317,1.0,1.317,9.524,10.524,8.841,0,HOLD
91072,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
92150,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
167584,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
479196,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
95870,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
167076,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
91963,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
91965,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
93347,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
27189,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
567302,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
96652,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
22225,0,1.0,1.0,4.287,3,1,0,HOLD,0.163,1.0,1.163,4.898,5.898,4.061,0,HOLD
188995,0,1.062,1.062,4.287,3,1,0,HOLD,0.304,1.0,1.304,9.107,10.107,8.411,0,HOLD
388971,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
196833,0,1.0,1.0,4.287,3,1,0,HOLD,0.071,1.0,1.071,2.143,3.143,1.214,0,HOLD
66734,0,1.0,1.0,4.287,3,1,0,HOLD,0.195,1.0,1.195,5.844,6.844,5.039,0,HOLD
38288,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
90839,0,1.5,1.5,4.287,3,1,0,HOLD,0.429,1.0,1.429,12.857,13.857,12.286,0,HOLD
650242,0,1.0,1.0,4.287,3,1,0,HOLD,0.238,1.0,1.238,7.143,8.143,6.381,0,HOLD
90991,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
88333,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
478586,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
647875,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
87768,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
591461,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
90479,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
90481,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
194489,0,1.0,1.0,4.287,3,1,0,HOLD,0.009,1.0,1.009,2.0,3.0,1.009,0,HOLD
191950,0,1.438,1.438,4.287,3,1,0,HOLD,0.411,1.0,1.411,12.321,13.321,11.732,0,HOLD
49090,0,1.75,1.75,4.287,3,1,0,HOLD,0.5,1.0,1.5,15.0,16.0,14.5,0,HOLD
56529,0,1.0,1.0,4.287,3,1,0,HOLD,0.048,1.0,1.048,2.0,3.0,1.048,0,HOLD
734,0,1.0,1.0,4.287,3,1,0,HOLD,0.089,1.0,1.089,2.679,3.679,1.768,0,HOLD
91008,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
36133,0,1.696,1.696,4.287,3,1,0,HOLD,0.484,1.0,1.484,14.534,15.534,14.018,0,HOLD
34115,0,1.0,1.0,4.287,3,1,0,HOLD,0.117,1.0,1.117,3.507,4.507,2.624,0,HOLD
7519,0,1.0,1.0,4.287,3,1,0,HOLD,0.062,1.0,1.062,2.0,3.0,1.062,0,HOLD
31366,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
63821,0,2.4,2.4,4.287,3,1,0,HOLD,0.686,1.0,1.686,20.571,21.571,20.257,0,HOLD
189093,0,1.0,1.0,4.287,3,1,0,HOLD,0.082,1.0,1.082,2.449,3.449,1.531,0,HOLD
88318,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
167098,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
167099,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
91052,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
91024,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
167138,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
88387,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
91892,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
194687,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
98134,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
167127,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
95893,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
88242,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
98135,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
189739,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
55229,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
281751,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
97160,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
195586,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
20582,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
195171,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
93818,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
91154,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
97162,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
41516,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
93821,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
49814,0,1.0,1.0,4.287,3,1,0,HOLD,0.0,1.0,1.0,2.0,3.0,1.0,0,HOLD
195051,0,6.667,6.667,4.287,3,0,0,HOLD,1.905,1.0,2.905,57.143,58.143,-1.952,0,HOLD
