sku_number,raw_total_promo_units,calibrated_total_promo_units,policy_adj_total_promo_units,final_daily_x_promo_days,baseline_x_promo_days,feature_consensus_total,feature_first7_total,promo_days,selected_demand_units,promo_window_demand_units,demand_forecast_basis,rounds_to_0or1,anti_collapse_floor_applied,feature_signal_max,feature_exceeds_final_by,collapse_category
200980,0.492,0.088,0.088,0.088,1.313,3.142857142857143,0.0125066666666666,7.0,1,1,MODEL_PREDICTION,True,True,3.142857142857143,2.142857142857143,anti_collapse_repair_to_1
478255,0.431,0.431,0.044,0.044,0.657,0.0938,0.0062533333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0938,0.0,anti_collapse_repair_to_1
199851,0.369,0.008,0.008,0.008,0.113,2.5e-07,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0010733333333333,0.0,anti_collapse_repair_to_1
192860,0.369,0.008,0.008,0.008,0.113,1.0,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.0,0.0,anti_collapse_repair_to_1
62912,0.369,0.029,0.029,0.029,0.436,1.25,0.0041533333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.25,0.25,anti_collapse_repair_to_1
292877,0.369,0.015,0.015,0.015,0.22,2.076923076923077,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,2.076923076923077,1.076923076923077,anti_collapse_repair_to_1
194043,0.369,0.369,0.259,0.259,0.0,1.0,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1.0,0.0,anti_collapse_repair_to_1
93913,0.369,0.008,0.008,0.008,0.113,1.0,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.0,0.0,anti_collapse_repair_to_1
192046,144.607,5.09,3.191,3.191,19.365,73.0,0.727168,7.0,1,1,MODEL_PREDICTION,False,False,73.0,72.0,no_collapse
97578,0.369,0.369,0.015,0.015,0.22,0.0315,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,0.0315,0.0,anti_collapse_repair_to_1
92939,0.369,0.369,0.129,0.129,0.0,1e-06,0.0,7.0,2,1,MODEL_PREDICTION,True,True,1e-06,0.0,anti_collapse_repair_to_1
90463,0.369,0.008,0.008,0.008,0.113,0.1666666666666666,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.1666666666666666,0.0,anti_collapse_repair_to_1
37429,0.369,0.008,0.008,0.008,0.113,0.66666675,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.66666675,0.0,anti_collapse_repair_to_1
574210,0.369,0.369,0.129,0.129,0.0,1.25e-07,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1.25e-07,0.0,anti_collapse_repair_to_1
89159,0.369,0.369,0.129,0.129,0.0,1e-06,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1e-06,0.0,anti_collapse_repair_to_1
93920,0.492,0.058,0.058,0.058,0.877,3.6666666666666665,0.0083533333333333,7.0,1,1,MODEL_PREDICTION,True,True,3.6666666666666665,2.6666666666666665,anti_collapse_repair_to_1
167330,0.369,0.369,0.129,0.129,0.0,1e-06,0.0,7.0,2,1,MODEL_PREDICTION,True,True,1e-06,0.0,anti_collapse_repair_to_1
63415,1.451,0.139,0.139,0.139,2.082,5.0,0.0198333333333333,7.0,1,1,MODEL_PREDICTION,True,True,5.0,4.0,anti_collapse_repair_to_1
655791,0.369,0.008,0.008,0.008,0.113,0.5,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.5,0.0,anti_collapse_repair_to_1
190068,0.43,0.066,0.066,0.066,0.99,1.1111111111111112,0.0094266666666666,7.0,1,1,MODEL_PREDICTION,True,True,1.1111111111111112,0.11111111111111116,anti_collapse_repair_to_1
65835,0.369,0.008,0.008,0.008,0.113,1.6153846153846156,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.6153846153846156,0.6153846153846156,anti_collapse_repair_to_1
195091,9.315,0.051,0.051,0.051,0.769,5.55495,0.0073266666666666,7.0,1,1,MODEL_PREDICTION,True,True,5.55495,4.55495,anti_collapse_repair_to_1
195049,0.369,0.008,0.008,0.008,0.113,3.3333333333333335,0.0010733333333333,7.0,2,1,MODEL_PREDICTION,True,True,3.3333333333333335,1.3333333333333335,anti_collapse_repair_to_1
92940,0.369,0.369,0.129,0.129,0.0,1e-06,0.0,7.0,2,1,MODEL_PREDICTION,True,True,1e-06,0.0,anti_collapse_repair_to_1
655084,15.296,0.175,0.175,0.175,2.626,10.333333333333334,0.0250133333333333,7.0,1,1,MODEL_PREDICTION,True,True,10.333333333333334,9.333333333333334,anti_collapse_repair_to_1
24423,0.369,0.029,0.029,0.029,0.436,0.6956521739130435,0.0041533333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.6956521739130435,0.0,anti_collapse_repair_to_1
167332,0.369,0.369,0.129,0.129,0.0,1e-06,0.0,7.0,2,1,MODEL_PREDICTION,True,True,1e-06,0.0,anti_collapse_repair_to_1
190089,0.369,0.015,0.015,0.015,0.22,0.7777777777777778,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,0.7777777777777778,0.0,anti_collapse_repair_to_1
94132,0.369,0.029,0.029,0.029,0.436,4.333333333333333,0.0041533333333333,7.0,2,1,MODEL_PREDICTION,True,True,4.333333333333333,2.333333333333333,anti_collapse_repair_to_1
189899,0.369,0.008,0.008,0.008,0.113,1.0,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.0,0.0,anti_collapse_repair_to_1
94172,0.369,0.008,0.008,0.008,0.113,0.00805,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.00805,0.0,anti_collapse_repair_to_1
90440,0.369,0.008,0.008,0.008,0.113,0.5555555555555556,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.5555555555555556,0.0,anti_collapse_repair_to_1
50395,0.369,0.008,0.008,0.008,0.113,0.6666666666666666,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.6666666666666666,0.0,anti_collapse_repair_to_1
67894,0.369,0.015,0.015,0.015,0.22,0.375,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,0.375,0.0,anti_collapse_repair_to_1
198463,0.468,0.037,0.037,0.037,0.549,2.3333333333333335,0.0052266666666666,7.0,1,1,MODEL_PREDICTION,True,True,2.3333333333333335,1.3333333333333335,anti_collapse_repair_to_1
195434,0.369,0.015,0.015,0.015,0.22,0.8823529411764706,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,0.8823529411764706,0.0,anti_collapse_repair_to_1
184832,0.369,0.008,0.008,0.008,0.113,1.6666666666666665e-07,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0010733333333333,0.0,anti_collapse_repair_to_1
188709,11.762,0.058,0.058,0.058,0.877,6.56265,0.0083533333333333,7.0,1,1,MODEL_PREDICTION,True,True,6.56265,5.56265,anti_collapse_repair_to_1
894710,0.369,0.015,0.015,0.015,0.22,1.4444444444444444,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,1.4444444444444444,0.4444444444444444,anti_collapse_repair_to_1
90765,0.369,0.008,0.008,0.008,0.113,4.5,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,4.5,3.5,anti_collapse_repair_to_1
66823,0.369,0.008,0.008,0.008,0.113,0.6666666666666666,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.6666666666666666,0.0,anti_collapse_repair_to_1
94802,0.947,0.102,0.102,0.102,1.529,6.0,0.0145599999999999,7.0,2,1,MODEL_PREDICTION,True,True,6.0,4.0,anti_collapse_repair_to_1
188636,0.369,0.008,0.008,0.008,0.113,1.5,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.5,0.5,anti_collapse_repair_to_1
191943,0.369,0.008,0.008,0.008,0.113,1.25e-07,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0010733333333333,0.0,anti_collapse_repair_to_1
73221,0.369,0.008,0.008,0.008,0.113,0.4,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.4,0.0,anti_collapse_repair_to_1
92919,0.369,0.015,0.015,0.015,0.22,1.01575,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,1.01575,0.01574999999999993,anti_collapse_repair_to_1
7235,0.369,0.008,0.008,0.008,0.113,1.3333333333333333,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.3333333333333333,0.33333333333333326,anti_collapse_repair_to_1
87748,0.369,0.029,0.029,0.029,0.436,8.0,0.0041533333333333,7.0,1,1,MODEL_PREDICTION,True,True,8.0,7.0,anti_collapse_repair_to_1
185380,0.369,0.015,0.015,0.015,0.22,0.2727272727272727,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,0.2727272727272727,0.0,anti_collapse_repair_to_1
67963,0.369,0.015,0.015,0.015,0.22,0.2,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,0.2,0.0,anti_collapse_repair_to_1
189277,0.369,0.015,0.015,0.015,0.22,0.75,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,0.75,0.0,anti_collapse_repair_to_1
167331,0.369,0.369,0.129,0.129,0.0,1e-06,0.0,7.0,2,1,MODEL_PREDICTION,True,True,1e-06,0.0,anti_collapse_repair_to_1
97991,0.369,0.029,0.029,0.029,0.436,1.03115,0.0041533333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.03115,0.03115000000000001,anti_collapse_repair_to_1
88097,0.369,0.022,0.022,0.022,0.333,1.3333333333333333,0.0031733333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.3333333333333333,0.33333333333333326,anti_collapse_repair_to_1
196232,0.369,0.008,0.008,0.008,0.113,0.5,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.5,0.0,anti_collapse_repair_to_1
94640,0.369,0.083,0.049,0.049,0.22,1.5,0.0118687499999999,7.0,1,1,MODEL_PREDICTION,True,True,1.5,0.5,anti_collapse_repair_to_1
64539,0.369,0.015,0.015,0.015,0.22,0.6,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,0.6,0.0,anti_collapse_repair_to_1
196197,0.369,0.008,0.008,0.008,0.113,1.625,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.625,0.625,anti_collapse_repair_to_1
192106,0.369,0.008,0.008,0.008,0.113,0.6,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.6,0.0,anti_collapse_repair_to_1
188719,1.118,0.056,0.05,0.05,0.657,4.5469,0.0080399999999999,7.0,1,1,MODEL_PREDICTION,True,True,4.5469,3.5469,anti_collapse_repair_to_1
185329,0.369,0.015,0.015,0.015,0.22,0.6,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,0.6,0.0,anti_collapse_repair_to_1
192152,0.369,0.008,0.008,0.008,0.113,1e-07,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0010733333333333,0.0,anti_collapse_repair_to_1
167328,0.369,0.369,0.129,0.129,0.0,1e-06,0.0,7.0,2,1,MODEL_PREDICTION,True,True,1e-06,0.0,anti_collapse_repair_to_1
167326,0.369,0.369,0.129,0.129,0.0,1e-06,0.0,7.0,2,1,MODEL_PREDICTION,True,True,1e-06,0.0,anti_collapse_repair_to_1
96600,0.369,0.008,0.008,0.008,0.113,3.5,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,3.5,2.5,anti_collapse_repair_to_1
167327,0.369,0.369,0.129,0.129,0.0,1e-06,0.0,7.0,2,1,MODEL_PREDICTION,True,True,1e-06,0.0,anti_collapse_repair_to_1
167325,0.369,0.369,0.129,0.129,0.0,1e-06,0.0,7.0,2,1,MODEL_PREDICTION,True,True,1e-06,0.0,anti_collapse_repair_to_1
234915,0.369,0.015,0.015,0.015,0.22,2.5833333333333335,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,2.5833333333333335,1.5833333333333335,anti_collapse_repair_to_1
90164,0.369,0.008,0.008,0.008,0.113,1.25,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.25,0.25,anti_collapse_repair_to_1
199405,0.369,0.015,0.015,0.015,0.22,0.3333334999999999,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,0.3333334999999999,0.0,anti_collapse_repair_to_1
69802,0.369,0.008,0.008,0.008,0.113,2.272727272727273,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,2.272727272727273,1.272727272727273,anti_collapse_repair_to_1
94870,0.369,0.008,0.008,0.008,0.113,0.6666666666666666,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.6666666666666666,0.0,anti_collapse_repair_to_1
92437,0.369,0.015,0.015,0.015,0.22,1.3333333333333333,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,1.3333333333333333,0.33333333333333326,anti_collapse_repair_to_1
97993,0.369,0.029,0.029,0.029,0.436,0.53115,0.0041533333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.53115,0.0,anti_collapse_repair_to_1
96516,0.369,0.008,0.008,0.008,0.113,0.250000125,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.250000125,0.0,anti_collapse_repair_to_1
96593,0.369,0.015,0.015,0.015,0.22,4.5,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,4.5,3.5,anti_collapse_repair_to_1
199952,0.369,0.008,0.008,0.008,0.113,0.6,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.6,0.0,anti_collapse_repair_to_1
16529,0.369,0.008,0.008,0.008,0.113,0.5333333333333333,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.5333333333333333,0.0,anti_collapse_repair_to_1
87550,11.638,0.015,0.015,0.015,0.22,19.0,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,19.0,18.0,anti_collapse_repair_to_1
194888,0.369,0.008,0.008,0.008,0.113,0.5555555555555556,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.5555555555555556,0.0,anti_collapse_repair_to_1
192008,0.369,0.008,0.008,0.008,0.113,1.6666666666666665e-07,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0010733333333333,0.0,anti_collapse_repair_to_1
198716,0.369,0.029,0.029,0.029,0.436,0.6666666666666666,0.0041533333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.6666666666666666,0.0,anti_collapse_repair_to_1
27980,0.369,0.037,0.037,0.037,0.549,2.0,0.0052266666666666,7.0,1,1,MODEL_PREDICTION,True,True,2.0,1.0,anti_collapse_repair_to_1
92435,0.369,0.008,0.008,0.008,0.113,1.0,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.0,0.0,anti_collapse_repair_to_1
50666,0.369,0.015,0.015,0.015,0.22,8.333333333333334e-08,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,0.0021,0.0,anti_collapse_repair_to_1
96151,0.369,0.008,0.008,0.008,0.113,0.75,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.75,0.0,anti_collapse_repair_to_1
519480,0.369,0.008,0.008,0.008,0.113,1.3333333333333333,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.3333333333333333,0.33333333333333326,anti_collapse_repair_to_1
38201,0.369,0.022,0.022,0.022,0.333,1.1666666666666667,0.0031733333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.1666666666666667,0.16666666666666674,anti_collapse_repair_to_1
298352,0.369,0.008,0.008,0.008,0.113,1.1666666666666667,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.1666666666666667,0.16666666666666674,anti_collapse_repair_to_1
195101,0.369,0.008,0.008,0.008,0.113,0.3333333333333333,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.3333333333333333,0.0,anti_collapse_repair_to_1
437883,0.431,0.008,0.008,0.008,0.113,3.4444444444444446,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,3.4444444444444446,2.4444444444444446,anti_collapse_repair_to_1
196196,0.431,0.008,0.008,0.008,0.113,2.375,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,2.375,1.375,anti_collapse_repair_to_1
199069,0.369,0.037,0.037,0.037,0.549,1.3333333333333333,0.0052266666666666,7.0,1,1,MODEL_PREDICTION,True,True,1.3333333333333333,0.33333333333333326,anti_collapse_repair_to_1
90154,0.369,0.044,0.044,0.044,0.657,2.0,0.0062533333333333,7.0,1,1,MODEL_PREDICTION,True,True,2.0,1.0,anti_collapse_repair_to_1
94868,0.369,0.008,0.008,0.008,0.113,0.3333334999999999,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.3333334999999999,0.0,anti_collapse_repair_to_1
193455,0.369,0.029,0.029,0.029,0.436,1.7777777777777777,0.0041533333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.7777777777777777,0.7777777777777777,anti_collapse_repair_to_1
43901,0.369,0.008,0.008,0.008,0.113,0.0909090909090909,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.0909090909090909,0.0,anti_collapse_repair_to_1
234931,0.369,0.008,0.008,0.008,0.113,1.25,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.25,0.25,anti_collapse_repair_to_1
679010,0.369,0.008,0.008,0.008,0.113,0.9333333333333332,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.9333333333333332,0.0,anti_collapse_repair_to_1
92434,0.369,0.008,0.008,0.008,0.113,1.0,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.0,0.0,anti_collapse_repair_to_1
192066,0.369,0.008,0.008,0.008,0.113,0.00805,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.00805,0.0,anti_collapse_repair_to_1
90146,0.369,0.008,0.008,0.008,0.113,1.875,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.875,0.875,anti_collapse_repair_to_1
95023,0.369,0.008,0.008,0.008,0.113,1.0,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.0,0.0,anti_collapse_repair_to_1
271551,0.369,0.029,0.029,0.029,0.436,0.5,0.0041533333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.5,0.0,anti_collapse_repair_to_1
190114,0.369,0.029,0.029,0.029,0.436,1.7777777777777777,0.0041533333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.7777777777777777,0.7777777777777777,anti_collapse_repair_to_1
307351,0.369,0.015,0.015,0.015,0.22,1.1428571428571428,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,1.1428571428571428,0.1428571428571428,anti_collapse_repair_to_1
66822,0.369,0.015,0.015,0.015,0.22,0.6206896551724138,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,0.6206896551724138,0.0,anti_collapse_repair_to_1
752,0.369,0.008,0.008,0.008,0.113,0.5,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.5,0.0,anti_collapse_repair_to_1
192258,0.431,0.044,0.044,0.044,0.657,5.666666666666667,0.0062533333333333,7.0,1,1,MODEL_PREDICTION,True,True,5.666666666666667,4.666666666666667,anti_collapse_repair_to_1
63079,10.173,0.102,0.102,0.102,1.529,11.705882352941176,0.0145599999999999,7.0,1,1,MODEL_PREDICTION,True,True,11.705882352941176,10.705882352941176,anti_collapse_repair_to_1
95606,0.369,0.008,0.008,0.008,0.113,0.25,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.25,0.0,anti_collapse_repair_to_1
60630,0.369,0.022,0.022,0.022,0.333,1.375,0.0031733333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.375,0.375,anti_collapse_repair_to_1
187118,0.431,0.029,0.029,0.029,0.436,4.53115,0.0041533333333333,7.0,1,1,MODEL_PREDICTION,True,True,4.53115,3.5311500000000002,anti_collapse_repair_to_1
190069,0.369,0.044,0.044,0.044,0.657,0.8888888888888888,0.0062533333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.8888888888888888,0.0,anti_collapse_repair_to_1
49685,2.322,0.117,0.117,0.117,1.749,2.62495,0.01666,7.0,1,1,MODEL_PREDICTION,True,True,2.62495,1.6249500000000001,anti_collapse_repair_to_1
94276,0.369,0.008,0.008,0.008,0.113,2.5,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,2.5,1.5,anti_collapse_repair_to_1
192805,0.369,0.008,0.008,0.008,0.113,2.05,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,2.05,1.0499999999999998,anti_collapse_repair_to_1
94803,0.369,0.029,0.029,0.029,0.436,2.5,0.0041533333333333,7.0,1,1,MODEL_PREDICTION,True,True,2.5,1.5,anti_collapse_repair_to_1
585463,0.369,0.008,0.008,0.008,0.113,0.8421052631578947,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.8421052631578947,0.0,anti_collapse_repair_to_1
188848,0.431,0.022,0.022,0.022,0.333,7.5,0.0031733333333333,7.0,1,1,MODEL_PREDICTION,True,True,7.5,6.5,anti_collapse_repair_to_1
230685,0.369,0.008,0.008,0.008,0.113,1.5384615384615383,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.5384615384615383,0.5384615384615383,anti_collapse_repair_to_1
36116,0.369,0.029,0.029,0.029,0.436,1.173913043478261,0.0041533333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.173913043478261,0.17391304347826098,anti_collapse_repair_to_1
102088,0.369,0.022,0.022,0.022,0.333,1.0,0.0031733333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.0,0.0,anti_collapse_repair_to_1
96354,0.369,0.369,0.129,0.129,0.0,1e-06,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1e-06,0.0,anti_collapse_repair_to_1
958824,0.369,0.022,0.022,0.022,0.333,2.0,0.0031733333333333,7.0,1,1,MODEL_PREDICTION,True,True,2.0,1.0,anti_collapse_repair_to_1
769665,0.369,0.369,0.237,0.237,0.113,0.50805,0.0666666666666666,7.0,1,1,MODEL_PREDICTION,True,True,0.50805,0.0,anti_collapse_repair_to_1
11035,0.492,0.073,0.073,0.073,1.093,3.142857142857143,0.0104066666666666,7.0,1,1,MODEL_PREDICTION,True,True,3.142857142857143,2.142857142857143,anti_collapse_repair_to_1
49493,0.369,0.015,0.015,0.015,0.22,1.75,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,1.75,0.75,anti_collapse_repair_to_1
192049,0.431,0.431,0.431,0.431,0.769,1.55495,0.1754189944134078,7.0,1,1,MODEL_PREDICTION,True,True,1.55495,0.55495,anti_collapse_repair_to_1
71225,0.369,0.022,0.022,0.022,0.333,0.5555555555555556,0.0031733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.5555555555555556,0.0,anti_collapse_repair_to_1
15834,0.431,0.051,0.051,0.051,0.769,3.764705882352941,0.0073266666666666,7.0,1,1,MODEL_PREDICTION,True,True,3.764705882352941,2.764705882352941,anti_collapse_repair_to_1
357774,0.369,0.008,0.008,0.008,0.113,0.4705882352941176,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.4705882352941176,0.0,anti_collapse_repair_to_1
61288,0.369,0.008,0.008,0.008,0.113,1.1333333333333333,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.1333333333333333,0.1333333333333333,anti_collapse_repair_to_1
70704,0.369,0.008,0.008,0.008,0.113,0.4,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.4,0.0,anti_collapse_repair_to_1
46574,0.369,0.369,0.369,0.369,0.0,0.2307692307692307,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
94902,12.438,0.772,0.492,0.492,3.175,26.0,0.1103261538461538,7.0,1,1,MODEL_PREDICTION,True,True,26.0,25.0,anti_collapse_repair_to_1
94219,0.492,0.088,0.088,0.088,1.313,4.0,0.0125066666666666,7.0,1,1,MODEL_PREDICTION,True,True,4.0,3.0,anti_collapse_repair_to_1
93925,0.492,0.08,0.08,0.08,1.205,2.0,0.01148,7.0,1,1,MODEL_PREDICTION,True,True,2.0,1.0,anti_collapse_repair_to_1
96597,0.43,0.088,0.088,0.088,1.313,1.5000005,0.0125066666666666,7.0,1,1,MODEL_PREDICTION,True,True,1.5000005,0.5000005000000001,anti_collapse_repair_to_1
15842,0.369,0.015,0.015,0.015,0.22,0.6470588235294118,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,0.6470588235294118,0.0,anti_collapse_repair_to_1
40356,0.431,0.037,0.037,0.037,0.549,2.5294117647058822,0.0052266666666666,7.0,1,1,MODEL_PREDICTION,True,True,2.5294117647058822,1.5294117647058822,anti_collapse_repair_to_1
195121,0.369,0.369,0.259,0.259,0.0,0.3333333333333333,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.3333333333333333,0.0,anti_collapse_repair_to_1
73871,0.369,0.008,0.008,0.008,0.113,0.2222222777777777,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.2222222777777777,0.0,anti_collapse_repair_to_1
41542,0.431,0.051,0.051,0.051,0.769,3.6,0.0073266666666666,7.0,1,1,MODEL_PREDICTION,True,True,3.6,2.6,anti_collapse_repair_to_1
186092,0.369,0.022,0.022,0.022,0.333,1.125,0.0031733333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.125,0.125,anti_collapse_repair_to_1
94287,0.369,0.022,0.022,0.022,0.333,2.0,0.0031733333333333,7.0,1,1,MODEL_PREDICTION,True,True,2.0,1.0,anti_collapse_repair_to_1
55245,0.431,0.431,0.302,0.302,0.0,3.0,0.0,7.0,1,1,MODEL_PREDICTION,True,True,3.0,2.0,anti_collapse_repair_to_1
55227,0.369,0.008,0.008,0.008,0.113,0.25,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.25,0.0,anti_collapse_repair_to_1
189601,0.369,0.022,0.022,0.022,0.333,1.2222222222222223,0.0031733333333333,7.0,1,1,MODEL_PREDICTION,True,True,1.2222222222222223,0.22222222222222232,anti_collapse_repair_to_1
31556,0.369,0.008,0.008,0.008,0.113,0.5384615384615384,0.0010733333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.5384615384615384,0.0,anti_collapse_repair_to_1
958816,0.369,0.015,0.015,0.015,0.22,1.857142857142857,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,1.857142857142857,0.857142857142857,anti_collapse_repair_to_1
88280,0.43,0.43,0.058,0.058,0.877,0.1253,0.0083533333333333,7.0,1,1,MODEL_PREDICTION,True,True,0.1253,0.0,anti_collapse_repair_to_1
38392,0.369,0.211,0.211,0.211,0.0,1.1363636363636365,0.0301,7.0,1,1,MODEL_PREDICTION,True,True,1.1363636363636365,0.13636363636363646,anti_collapse_repair_to_1
97713,0.369,0.369,0.129,0.129,0.0,1e-06,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1e-06,0.0,anti_collapse_repair_to_1
97712,0.369,0.369,0.129,0.129,0.0,1e-06,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1e-06,0.0,anti_collapse_repair_to_1
97711,0.369,0.369,0.129,0.129,0.0,1e-06,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1e-06,0.0,anti_collapse_repair_to_1
97710,0.369,0.369,0.129,0.129,0.0,1e-06,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1e-06,0.0,anti_collapse_repair_to_1
90524,0.369,0.015,0.015,0.015,0.22,0.4,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,0.4,0.0,anti_collapse_repair_to_1
95848,0.369,0.369,0.015,0.015,0.22,0.0315,0.0021,7.0,1,1,MODEL_PREDICTION,True,True,0.0315,0.0,anti_collapse_repair_to_1
194422,0.492,0.146,0.146,0.146,2.185,4.777777777777778,0.0208133333333333,7.0,1,1,MODEL_PREDICTION,True,True,4.777777777777778,3.7777777777777777,anti_collapse_repair_to_1
