sku_number,current_soh_units,on_order_units,estimated_demand_before_promo_start_units,formula_before,projected_stock_on_hand_at_promo_start_before_order_units,before_mismatch
97579,3,0,0.0,3.0,3.0,0.0
93861,3,0,0.0,3.0,3.0,0.0
92515,4,0,0.0,4.0,4.0,0.0
198290,3,0,0.0,3.0,3.0,0.0
98015,3,0,0.0,3.0,3.0,0.0
197262,6,0,0.0,6.0,6.0,0.0
91010,3,0,0.0,3.0,3.0,0.0
167083,1,3,0.0,4.0,4.0,0.0
188027,3,0,0.0,3.0,3.0,0.0
92133,2,0,0.0,2.0,2.0,0.0
92134,2,0,0.0,2.0,2.0,0.0
96352,2,0,0.0,2.0,2.0,0.0
193074,2,0,0.0,2.0,2.0,0.0
90903,9,0,0.0,9.0,9.0,0.0
88460,4,0,0.0,4.0,4.0,0.0
92175,2,6,0.0,8.0,8.0,0.0
195524,3,0,0.0,3.0,3.0,0.0
93868,3,0,0.0,3.0,3.0,0.0
66797,3,0,0.0,3.0,3.0,0.0
97632,2,0,0.0,2.0,2.0,0.0
94494,2,0,0.0,2.0,2.0,0.0
97322,2,0,0.0,2.0,2.0,0.0
98023,2,0,0.0,2.0,2.0,0.0
98135,2,0,0.0,2.0,2.0,0.0
98078,9,0,0.0,9.0,9.0,0.0
98184,6,0,0.0,6.0,6.0,0.0
43527,4,0,0.0,4.0,4.0,0.0
98173,6,0,0.0,6.0,6.0,0.0
98174,6,0,0.0,6.0,6.0,0.0
98176,6,0,0.0,6.0,6.0,0.0
98177,6,0,0.0,6.0,6.0,0.0
195018,4,0,0.0,4.0,4.0,0.0
250236,4,0,0.0,4.0,4.0,0.0
98114,4,0,0.0,4.0,4.0,0.0
98130,4,0,0.0,4.0,4.0,0.0
98132,4,0,0.0,4.0,4.0,0.0
97311,3,0,0.0,3.0,3.0,0.0
98081,4,0,0.0,4.0,4.0,0.0
98080,4,0,0.0,4.0,4.0,0.0
98109,4,0,0.0,4.0,4.0,0.0
98128,4,0,0.0,4.0,4.0,0.0
98129,4,0,0.0,4.0,4.0,0.0
97320,3,0,0.0,3.0,3.0,0.0
167564,3,0,0.0,3.0,3.0,0.0
167549,3,0,0.0,3.0,3.0,0.0
167568,3,0,0.0,3.0,3.0,0.0
167545,3,0,0.0,3.0,3.0,0.0
167556,3,0,0.0,3.0,3.0,0.0
167563,3,0,0.0,3.0,3.0,0.0
167555,3,0,0.0,3.0,3.0,0.0
167533,3,0,0.0,3.0,3.0,0.0
96462,2,0,0.0,2.0,2.0,0.0
94906,2,0,0.0,2.0,2.0,0.0
94909,2,0,0.0,2.0,2.0,0.0
64088,2,0,0.0,2.0,2.0,0.0
90813,2,0,0.0,2.0,2.0,0.0
94538,6,0,0.0,6.0,6.0,0.0
94658,4,0,0.0,4.0,4.0,0.0
97199,4,0,0.0,4.0,4.0,0.0
92141,4,6,0.0,10.0,10.0,0.0
51769,6,0,0.0,6.0,6.0,0.0
167557,1,3,0.0,4.0,4.0,0.0
167537,3,0,0.0,3.0,3.0,0.0
167539,3,0,0.0,3.0,3.0,0.0
167541,3,0,0.0,3.0,3.0,0.0
167543,3,0,0.0,3.0,3.0,0.0
167559,3,0,0.0,3.0,3.0,0.0
167561,3,0,0.0,3.0,3.0,0.0
197263,5,0,0.0,5.0,5.0,0.0
96461,2,0,0.0,2.0,2.0,0.0
97539,2,0,0.0,2.0,2.0,0.0
191366,2,0,0.0,2.0,2.0,0.0
191367,2,0,0.0,2.0,2.0,0.0
93866,2,0,0.0,2.0,2.0,0.0
186362,2,0,0.0,2.0,2.0,0.0
72664,3,0,0.0,3.0,3.0,0.0
626724,3,0,0.0,3.0,3.0,0.0
88446,3,0,0.0,3.0,3.0,0.0
92765,2,0,0.0,2.0,2.0,0.0
97541,2,0,0.0,2.0,2.0,0.0
95387,2,0,0.0,2.0,2.0,0.0
95391,2,0,0.0,2.0,2.0,0.0
668491,2,0,0.0,2.0,2.0,0.0
97678,2,0,0.0,2.0,2.0,0.0
88055,2,0,0.0,2.0,2.0,0.0
194000,2,0,0.0,2.0,2.0,0.0
95097,2,0,0.0,2.0,2.0,0.0
95100,2,0,0.0,2.0,2.0,0.0
95095,2,0,0.0,2.0,2.0,0.0
95096,2,0,0.0,2.0,2.0,0.0
97556,2,0,0.0,2.0,2.0,0.0
88444,2,0,0.0,2.0,2.0,0.0
198286,2,0,0.0,2.0,2.0,0.0
193699,2,0,0.0,2.0,2.0,0.0
97558,2,0,0.0,2.0,2.0,0.0
186550,2,0,0.0,2.0,2.0,0.0
97195,9,0,0.0,9.0,9.0,0.0
53686,4,0,0.0,4.0,4.0,0.0
38297,5,0,0.0,5.0,5.0,0.0
97549,3,0,0.0,3.0,3.0,0.0
97552,3,0,0.0,3.0,3.0,0.0
97704,3,0,0.0,3.0,3.0,0.0
97705,3,0,0.0,3.0,3.0,0.0
97706,3,0,0.0,3.0,3.0,0.0
598275,3,0,0.0,3.0,3.0,0.0
195528,3,0,0.0,3.0,3.0,0.0
96699,2,0,0.0,2.0,2.0,0.0
96704,2,0,0.0,2.0,2.0,0.0
90385,2,0,0.0,2.0,2.0,0.0
90387,2,0,0.0,2.0,2.0,0.0
89874,2,0,0.0,2.0,2.0,0.0
88780,2,0,0.0,2.0,2.0,0.0
193454,2,0,0.0,2.0,2.0,0.0
94255,2,0,0.0,2.0,2.0,0.0
89769,2,0,0.0,2.0,2.0,0.0
89754,2,0,0.0,2.0,2.0,0.0
90522,2,0,0.0,2.0,2.0,0.0
93846,5,0,0.0,5.0,5.0,0.0
92856,5,0,0.0,5.0,5.0,0.0
93847,3,0,0.0,3.0,3.0,0.0
307548,3,0,0.0,3.0,3.0,0.0
190073,6,0,0.0,6.0,6.0,0.0
5378,4,0,0.0,4.0,4.0,0.0
592188,4,0,0.0,4.0,4.0,0.0
167585,3,0,0.0,3.0,3.0,0.0
92174,5,0,0.0,5.0,5.0,0.0
647552,4,0,0.0,4.0,4.0,0.0
88325,3,0,0.0,3.0,3.0,0.0
97435,2,0,0.0,2.0,2.0,0.0
87654,2,0,0.0,2.0,2.0,0.0
91030,2,0,0.0,2.0,2.0,0.0
567302,2,0,0.0,2.0,2.0,0.0
591461,2,0,0.0,2.0,2.0,0.0
91052,2,0,0.0,2.0,2.0,0.0
88242,2,0,0.0,2.0,2.0,0.0
194035,4,0,0.0,4.0,4.0,0.0
93848,4,0,0.0,4.0,4.0,0.0
93851,4,0,0.0,4.0,4.0,0.0
188942,4,0,0.0,4.0,4.0,0.0
197210,8,0,0.0,8.0,8.0,0.0
68083,9,0,0.0,9.0,9.0,0.0
97769,3,0,0.0,3.0,3.0,0.0
93923,3,0,0.0,3.0,3.0,0.0
185259,6,0,0.0,6.0,6.0,0.0
537187,3,0,0.0,3.0,3.0,0.0
5446,5,0,0.0,5.0,5.0,0.0
92181,4,0,0.0,4.0,4.0,0.0
88388,6,0,0.0,6.0,6.0,0.0
56951,3,0,0.0,3.0,3.0,0.0
95874,3,0,0.0,3.0,3.0,0.0
197748,3,0,0.0,3.0,3.0,0.0
91018,3,0,0.0,3.0,3.0,0.0
88283,3,0,0.0,3.0,3.0,0.0
95885,3,0,0.0,3.0,3.0,0.0
190072,3,0,0.0,3.0,3.0,0.0
50701,2,0,0.0,2.0,2.0,0.0
97846,2,0,0.0,2.0,2.0,0.0
91070,2,0,0.0,2.0,2.0,0.0
91877,2,0,0.0,2.0,2.0,0.0
91878,2,0,0.0,2.0,2.0,0.0
167105,2,0,0.0,2.0,2.0,0.0
167109,2,0,0.0,2.0,2.0,0.0
90998,2,0,0.0,2.0,2.0,0.0
167593,2,0,0.0,2.0,2.0,0.0
98108,2,0,0.0,2.0,2.0,0.0
91071,2,0,0.0,2.0,2.0,0.0
91945,2,0,0.0,2.0,2.0,0.0
91905,2,0,0.0,2.0,2.0,0.0
91048,2,0,0.0,2.0,2.0,0.0
91059,2,0,0.0,2.0,2.0,0.0
91944,2,0,0.0,2.0,2.0,0.0
91954,2,0,0.0,2.0,2.0,0.0
91937,2,0,0.0,2.0,2.0,0.0
56950,2,0,0.0,2.0,2.0,0.0
91872,2,0,0.0,2.0,2.0,0.0
91906,2,0,0.0,2.0,2.0,0.0
91863,2,0,0.0,2.0,2.0,0.0
91956,2,0,0.0,2.0,2.0,0.0
91948,2,0,0.0,2.0,2.0,0.0
91033,2,0,0.0,2.0,2.0,0.0
91066,2,0,0.0,2.0,2.0,0.0
91951,2,0,0.0,2.0,2.0,0.0
92180,2,0,0.0,2.0,2.0,0.0
92140,2,0,0.0,2.0,2.0,0.0
167546,2,0,0.0,2.0,2.0,0.0
95860,2,0,0.0,2.0,2.0,0.0
95890,2,0,0.0,2.0,2.0,0.0
92159,2,0,0.0,2.0,2.0,0.0
91047,2,0,0.0,2.0,2.0,0.0
91072,2,0,0.0,2.0,2.0,0.0
92150,2,0,0.0,2.0,2.0,0.0
167584,2,0,0.0,2.0,2.0,0.0
479196,2,0,0.0,2.0,2.0,0.0
95870,2,0,0.0,2.0,2.0,0.0
167076,2,0,0.0,2.0,2.0,0.0
647875,2,0,0.0,2.0,2.0,0.0
88318,2,0,0.0,2.0,2.0,0.0
167098,2,0,0.0,2.0,2.0,0.0
167099,2,0,0.0,2.0,2.0,0.0
167138,2,0,0.0,2.0,2.0,0.0
88387,2,0,0.0,2.0,2.0,0.0
91892,2,0,0.0,2.0,2.0,0.0
98134,2,0,0.0,2.0,2.0,0.0
167127,2,0,0.0,2.0,2.0,0.0
95893,2,0,0.0,2.0,2.0,0.0
93821,2,0,0.0,2.0,2.0,0.0
16736,5,0,0.0,5.0,5.0,0.0
97198,7,0,0.0,7.0,7.0,0.0
97197,4,0,0.0,4.0,4.0,0.0
97196,4,0,0.0,4.0,4.0,0.0
90986,6,0,0.0,6.0,6.0,0.0
190097,9,0,0.0,9.0,9.0,0.0
98183,5,0,0.0,5.0,5.0,0.0
98119,6,0,0.0,6.0,6.0,0.0
98120,6,0,0.0,6.0,6.0,0.0
98175,5,0,0.0,5.0,5.0,0.0
167106,5,0,0.0,5.0,5.0,0.0
479212,9,0,0.0,9.0,9.0,0.0
167087,5,0,0.0,5.0,5.0,0.0
95866,9,0,0.0,9.0,9.0,0.0
53981,6,0,0.0,6.0,6.0,0.0
167112,5,0,0.0,5.0,5.0,0.0
91940,5,0,0.0,5.0,5.0,0.0
95867,5,0,0.0,5.0,5.0,0.0
68082,8,0,0.0,8.0,8.0,0.0
167091,7,0,0.0,7.0,7.0,0.0
167092,7,0,0.0,7.0,7.0,0.0
92170,4,0,0.0,4.0,4.0,0.0
92166,4,0,0.0,4.0,4.0,0.0
167075,5,0,0.0,5.0,5.0,0.0
167095,5,0,0.0,5.0,5.0,0.0
167132,4,0,0.0,4.0,4.0,0.0
167093,6,0,0.0,6.0,6.0,0.0
167073,5,0,0.0,5.0,5.0,0.0
167082,5,0,0.0,5.0,5.0,0.0
167085,5,0,0.0,5.0,5.0,0.0
90989,5,0,0.0,5.0,5.0,0.0
91019,4,0,0.0,4.0,4.0,0.0
167074,4,0,0.0,4.0,4.0,0.0
167124,4,0,0.0,4.0,4.0,0.0
98082,3,0,0.0,3.0,3.0,0.0
98107,3,0,0.0,3.0,3.0,0.0
98110,3,0,0.0,3.0,3.0,0.0
98111,3,0,0.0,3.0,3.0,0.0
98121,3,0,0.0,3.0,3.0,0.0
98122,3,0,0.0,3.0,3.0,0.0
92162,4,0,0.0,4.0,4.0,0.0
167159,5,0,0.0,5.0,5.0,0.0
167160,5,0,0.0,5.0,5.0,0.0
167116,4,0,0.0,4.0,4.0,0.0
167119,4,0,0.0,4.0,4.0,0.0
91893,3,0,0.0,3.0,3.0,0.0
91942,3,0,0.0,3.0,3.0,0.0
91039,3,0,0.0,3.0,3.0,0.0
91916,3,0,0.0,3.0,3.0,0.0
91021,3,0,0.0,3.0,3.0,0.0
167080,4,0,0.0,4.0,4.0,0.0
167530,3,0,0.0,3.0,3.0,0.0
167531,3,0,0.0,3.0,3.0,0.0
167532,3,0,0.0,3.0,3.0,0.0
167551,3,0,0.0,3.0,3.0,0.0
167553,3,0,0.0,3.0,3.0,0.0
91049,3,0,0.0,3.0,3.0,0.0
91065,3,0,0.0,3.0,3.0,0.0
91075,3,0,0.0,3.0,3.0,0.0
91881,3,0,0.0,3.0,3.0,0.0
91928,3,0,0.0,3.0,3.0,0.0
95883,4,0,0.0,4.0,4.0,0.0
88250,4,0,0.0,4.0,4.0,0.0
91020,3,0,0.0,3.0,3.0,0.0
91064,3,0,0.0,3.0,3.0,0.0
167136,5,0,0.0,5.0,5.0,0.0
167137,5,0,0.0,5.0,5.0,0.0
167143,5,0,0.0,5.0,5.0,0.0
167147,5,0,0.0,5.0,5.0,0.0
167148,5,0,0.0,5.0,5.0,0.0
167151,5,0,0.0,5.0,5.0,0.0
167152,5,0,0.0,5.0,5.0,0.0
167154,5,0,0.0,5.0,5.0,0.0
167155,5,0,0.0,5.0,5.0,0.0
88339,3,0,0.0,3.0,3.0,0.0
91961,3,0,0.0,3.0,3.0,0.0
91076,3,0,0.0,3.0,3.0,0.0
91077,3,0,0.0,3.0,3.0,0.0
189868,5,0,0.0,5.0,5.0,0.0
92148,3,0,0.0,3.0,3.0,0.0
91014,4,0,0.0,4.0,4.0,0.0
91016,4,0,0.0,4.0,4.0,0.0
91017,4,0,0.0,4.0,4.0,0.0
167111,3,0,0.0,3.0,3.0,0.0
167158,3,0,0.0,3.0,3.0,0.0
88396,3,0,0.0,3.0,3.0,0.0
167162,5,0,0.0,5.0,5.0,0.0
92158,3,0,0.0,3.0,3.0,0.0
95892,3,0,0.0,3.0,3.0,0.0
95863,3,0,0.0,3.0,3.0,0.0
88393,3,0,0.0,3.0,3.0,0.0
95872,3,0,0.0,3.0,3.0,0.0
167100,4,0,0.0,4.0,4.0,0.0
95876,3,0,0.0,3.0,3.0,0.0
167574,3,0,0.0,3.0,3.0,0.0
167576,3,0,0.0,3.0,3.0,0.0
167578,3,0,0.0,3.0,3.0,0.0
167580,3,0,0.0,3.0,3.0,0.0
167582,3,0,0.0,3.0,3.0,0.0
167587,3,0,0.0,3.0,3.0,0.0
91057,3,0,0.0,3.0,3.0,0.0
167084,3,0,0.0,3.0,3.0,0.0
167081,3,0,0.0,3.0,3.0,0.0
647818,3,0,0.0,3.0,3.0,0.0
95852,3,0,0.0,3.0,3.0,0.0
95862,3,0,0.0,3.0,3.0,0.0
88316,3,0,0.0,3.0,3.0,0.0
167139,4,0,0.0,4.0,4.0,0.0
167141,4,0,0.0,4.0,4.0,0.0
167142,4,0,0.0,4.0,4.0,0.0
167146,4,0,0.0,4.0,4.0,0.0
167149,4,0,0.0,4.0,4.0,0.0
167135,3,0,0.0,3.0,3.0,0.0
91006,3,0,0.0,3.0,3.0,0.0
167131,4,0,0.0,4.0,4.0,0.0
91007,3,0,0.0,3.0,3.0,0.0
91884,3,0,0.0,3.0,3.0,0.0
167129,4,0,0.0,4.0,4.0,0.0
91003,3,0,0.0,3.0,3.0,0.0
91005,3,0,0.0,3.0,3.0,0.0
167161,4,0,0.0,4.0,4.0,0.0
167547,3,0,0.0,3.0,3.0,0.0
91023,3,0,0.0,3.0,3.0,0.0
167128,3,0,0.0,3.0,3.0,0.0
167130,3,0,0.0,3.0,3.0,0.0
97052,5,0,0.0,5.0,5.0,0.0
97156,4,0,0.0,4.0,4.0,0.0
516600,3,0,0.0,3.0,3.0,0.0
97537,2,0,0.0,2.0,2.0,0.0
87656,2,0,0.0,2.0,2.0,0.0
96707,2,0,0.0,2.0,2.0,0.0
167595,2,0,0.0,2.0,2.0,0.0
91050,2,0,0.0,2.0,2.0,0.0
88333,2,0,0.0,2.0,2.0,0.0
91008,2,0,0.0,2.0,2.0,0.0
189739,2,0,0.0,2.0,2.0,0.0
93818,2,0,0.0,2.0,2.0,0.0
94544,10,0,0.0,10.0,10.0,0.0
97127,5,0,0.0,5.0,5.0,0.0
97848,5,0,0.0,5.0,5.0,0.0
97850,5,0,0.0,5.0,5.0,0.0
97852,5,0,0.0,5.0,5.0,0.0
97123,6,0,0.0,6.0,6.0,0.0
98133,9,0,0.0,9.0,9.0,0.0
98124,9,0,0.0,9.0,9.0,0.0
93927,7,0,0.0,7.0,7.0,0.0
98127,8,0,0.0,8.0,8.0,0.0
91908,10,0,0.0,10.0,10.0,0.0
98131,6,0,0.0,6.0,6.0,0.0
95829,8,0,0.0,8.0,8.0,0.0
95830,10,0,0.0,10.0,10.0,0.0
167157,10,0,0.0,10.0,10.0,0.0
478628,10,0,0.0,10.0,10.0,0.0
167096,10,0,0.0,10.0,10.0,0.0
259098,3,0,0.0,3.0,3.0,0.0
647891,6,0,0.0,6.0,6.0,0.0
190070,6,0,0.0,6.0,6.0,0.0
190076,6,0,0.0,6.0,6.0,0.0
88336,4,0,0.0,4.0,4.0,0.0
88324,4,0,0.0,4.0,4.0,0.0
190074,5,0,0.0,5.0,5.0,0.0
167586,3,0,0.0,3.0,3.0,0.0
88389,3,0,0.0,3.0,3.0,0.0
88678,5,0,0.0,5.0,5.0,0.0
478610,4,0,0.0,4.0,4.0,0.0
190067,4,0,0.0,4.0,4.0,0.0
91162,3,0,0.0,3.0,3.0,0.0
97157,5,0,0.0,5.0,5.0,0.0
91160,5,0,0.0,5.0,5.0,0.0
87655,2,0,0.0,2.0,2.0,0.0
93862,2,0,0.0,2.0,2.0,0.0
66085,2,0,0.0,2.0,2.0,0.0
981761,2,0,0.0,2.0,2.0,0.0
167535,2,0,0.0,2.0,2.0,0.0
91964,2,0,0.0,2.0,2.0,0.0
91024,2,0,0.0,2.0,2.0,0.0
41516,2,0,0.0,2.0,2.0,0.0
94528,11,0,0.0,11.0,11.0,0.0
193456,5,0,0.0,5.0,5.0,0.0
97851,4,0,0.0,4.0,4.0,0.0
548618,5,0,0.0,5.0,5.0,0.0
97500,3,0,0.0,3.0,3.0,0.0
96539,5,0,0.0,5.0,5.0,0.0
88236,4,0,0.0,4.0,4.0,0.0
493538,3,0,0.0,3.0,3.0,0.0
42436,4,0,0.0,4.0,4.0,0.0
674400,8,0,0.0,8.0,8.0,0.0
515205,3,0,0.0,3.0,3.0,0.0
93436,2,0,0.0,2.0,2.0,0.0
93435,2,0,0.0,2.0,2.0,0.0
97504,2,0,0.0,2.0,2.0,0.0
188805,2,0,0.0,2.0,2.0,0.0
96708,2,0,0.0,2.0,2.0,0.0
96709,2,0,0.0,2.0,2.0,0.0
97550,2,0,0.0,2.0,2.0,0.0
97560,2,0,0.0,2.0,2.0,0.0
97553,2,0,0.0,2.0,2.0,0.0
97555,2,0,0.0,2.0,2.0,0.0
97557,2,0,0.0,2.0,2.0,0.0
91032,2,0,0.0,2.0,2.0,0.0
91054,2,0,0.0,2.0,2.0,0.0
97559,2,0,0.0,2.0,2.0,0.0
97160,2,0,0.0,2.0,2.0,0.0
94527,7,0,0.0,7.0,7.0,0.0
95101,5,0,0.0,5.0,5.0,0.0
97551,6,0,0.0,6.0,6.0,0.0
97547,6,0,0.0,6.0,6.0,0.0
94888,4,0,0.0,4.0,4.0,0.0
97548,3,0,0.0,3.0,3.0,0.0
932434,5,0,0.0,5.0,5.0,0.0
190071,7,0,0.0,7.0,7.0,0.0
197216,6,0,0.0,6.0,6.0,0.0
190062,5,0,0.0,5.0,5.0,0.0
190086,4,0,0.0,4.0,4.0,0.0
88302,3,0,0.0,3.0,3.0,0.0
841250,32,0,0.0,32.0,32.0,0.0
365084,3,0,0.0,3.0,3.0,0.0
97468,2,0,0.0,2.0,2.0,0.0
91461,2,0,0.0,2.0,2.0,0.0
98113,2,0,0.0,2.0,2.0,0.0
98112,2,0,0.0,2.0,2.0,0.0
98079,2,0,0.0,2.0,2.0,0.0
98125,2,0,0.0,2.0,2.0,0.0
98083,2,0,0.0,2.0,2.0,0.0
98126,2,0,0.0,2.0,2.0,0.0
195171,2,0,0.0,2.0,2.0,0.0
49814,2,0,0.0,2.0,2.0,0.0
98115,7,0,0.0,7.0,7.0,0.0
21916,3,6,0.0,9.0,9.0,0.0
98123,4,0,0.0,4.0,4.0,0.0
197212,10,0,0.0,10.0,10.0,0.0
199964,3,0,0.0,3.0,3.0,0.0
98084,3,0,0.0,3.0,3.0,0.0
98137,3,0,0.0,3.0,3.0,0.0
478230,8,0,0.0,8.0,8.0,0.0
478404,5,0,0.0,5.0,5.0,0.0
41548,15,0,0.0,15.0,15.0,0.0
41547,10,0,0.0,10.0,10.0,0.0
72544,10,0,0.0,10.0,10.0,0.0
260622,8,0,0.0,8.0,8.0,0.0
339970,4,0,0.0,4.0,4.0,0.0
189740,6,0,0.0,6.0,6.0,0.0
195591,5,0,0.0,5.0,5.0,0.0
260606,6,0,0.0,6.0,6.0,0.0
72540,5,0,0.0,5.0,5.0,0.0
339989,3,0,0.0,3.0,3.0,0.0
195592,3,0,0.0,3.0,3.0,0.0
55173,5,0,0.0,5.0,5.0,0.0
744247,5,0,0.0,5.0,5.0,0.0
72541,3,0,0.0,3.0,3.0,0.0
189728,3,0,0.0,3.0,3.0,0.0
230758,3,0,0.0,3.0,3.0,0.0
96297,2,0,0.0,2.0,2.0,0.0
193698,2,0,0.0,2.0,2.0,0.0
167529,2,0,0.0,2.0,2.0,0.0
478586,2,0,0.0,2.0,2.0,0.0
281751,2,0,0.0,2.0,2.0,0.0
190063,8,0,0.0,8.0,8.0,0.0
907693,6,0,0.0,6.0,6.0,0.0
189835,3,0,0.0,3.0,3.0,0.0
190066,5,0,0.0,5.0,5.0,0.0
315303,10,0,0.0,10.0,10.0,0.0
189729,8,0,0.0,8.0,8.0,0.0
20583,7,0,0.0,7.0,7.0,0.0
234621,4,0,0.0,4.0,4.0,0.0
55172,5,0,0.0,5.0,5.0,0.0
333751,3,0,0.0,3.0,3.0,0.0
91154,2,0,0.0,2.0,2.0,0.0
972541,7,0,0.0,7.0,7.0,0.0
94805,4,0,0.0,4.0,4.0,0.0
68163,4,0,0.0,4.0,4.0,0.0
197744,4,0,0.0,4.0,4.0,0.0
190077,6,0,0.0,6.0,6.0,0.0
73378,9,0,0.0,9.0,9.0,0.0
91155,5,0,0.0,5.0,5.0,0.0
14739,6,0,0.0,6.0,6.0,0.0
184839,2,0,0.0,2.0,2.0,0.0
94806,4,0,0.0,4.0,4.0,0.0
197219,5,0,0.0,5.0,5.0,0.0
190060,7,0,0.0,7.0,7.0,0.0
49496,3,0,0.0,3.0,3.0,0.0
63446,2,0,0.0,2.0,2.0,0.0
94887,4,0,0.0,4.0,4.0,0.0
90770,7,0,0.0,7.0,7.0,0.0
190065,7,0,0.0,7.0,7.0,0.0
73377,6,0,0.0,6.0,6.0,0.0
333778,7,0,0.0,7.0,7.0,0.0
41541,5,0,0.0,5.0,5.0,0.0
94470,2,0,0.0,2.0,2.0,0.0
190084,6,0,0.0,6.0,6.0,0.0
93457,2,0,0.0,2.0,2.0,0.0
195586,2,0,0.0,2.0,2.0,0.0
10425,2,0,0.0,2.0,2.0,0.0
89154,2,0,0.0,2.0,2.0,0.0
199851,2,0,0.0,2.0,2.0,0.0
94505,2,0,0.0,2.0,2.0,0.0
89159,2,0,0.0,2.0,2.0,0.0
94172,2,0,0.0,2.0,2.0,0.0
184832,2,0,0.0,2.0,2.0,0.0
192152,2,0,0.0,2.0,2.0,0.0
193455,2,0,0.0,2.0,2.0,0.0
191943,2,0,0.0,2.0,2.0,0.0
195121,2,0,0.0,2.0,2.0,0.0
199135,2,0,0.0,2.0,2.0,0.0
94529,2,0,0.0,2.0,2.0,0.0
94659,2,0,0.0,2.0,2.0,0.0
55229,2,0,0.0,2.0,2.0,0.0
97597,2,0,0.0,2.0,2.0,0.0
92164,2,0,0.0,2.0,2.0,0.0
36671,2,0,0.0,2.0,2.0,0.0
87768,2,0,0.0,2.0,2.0,0.0
188706,2,0,0.0,2.0,2.0,0.0
54896,2,0,0.0,2.0,2.0,0.0
198294,2,0,0.0,2.0,2.0,0.0
94258,2,0,0.0,2.0,2.0,0.0
38288,2,0,0.0,2.0,2.0,0.0
94525,2,0,0.0,2.0,2.0,0.0
235202,2,0,0.0,2.0,2.0,0.0
98116,2,0,0.0,2.0,2.0,0.0
38321,2,0,0.0,2.0,2.0,0.0
97162,2,0,0.0,2.0,2.0,0.0
192047,4,0,0.0,4.0,4.0,0.0
20582,2,0,0.0,2.0,2.0,0.0
188705,3,0,0.0,3.0,3.0,0.0
90812,2,0,0.0,2.0,2.0,0.0
27189,2,0,0.0,2.0,2.0,0.0
755060,2,0,0.0,2.0,2.0,0.0
93347,2,0,0.0,2.0,2.0,0.0
242160,2,0,0.0,2.0,2.0,0.0
