store_number,promotion_id,sku_number,kg_basket_centrality_score,kg_substitute_availability_score,kg_supplier_dependency_score,kg_mission_role_strength,kg_history_similarity_score,kg_stockout_memory_score,kg_human_override_memory_score,dag_state_coverage_score,dag_missing_state_count,dag_decision_path_quality
772,772|190129|2026-03-05|2026-03-18|772-190129-20260305|Allocation Report - OP21 FEMALE FOUNDERS,190129,0.0,0.7,1.0,0.064,0.1714,0.0,0.0,0.5,8,PARTIAL
772,772|196029|2026-03-05|2026-03-18|772-196029-20260305|Allocation Report - OP21 FEMALE FOUNDERS,196029,0.0,0.7,0.8,0.11699999999999999,0.1357,0.0,0.0,0.5,8,PARTIAL
772,772|196472|2026-03-05|2026-03-18|772-196472-20260305|Allocation Report - OP21 FEMALE FOUNDERS,196472,0.0,0.7,0.8,0.066,0.1357,0.0,0.0,0.5,8,PARTIAL
772,772|198651|2026-03-05|2026-03-18|772-198651-20260305|Allocation Report - OP21 FEMALE FOUNDERS,198651,0.0,0.7,0.8,0.134,0.1714,0.0,0.0,0.5,8,PARTIAL
772,772|318051|2026-03-05|2026-03-18|772-318051-20260305|Allocation Report - OP21 FEMALE FOUNDERS,318051,0.0,0.7,0.8,0.07,0.1357,0.0,0.0,0.5,8,PARTIAL
772,772|73371|2026-03-05|2026-03-18|772-73371-20260305|Allocation Report - OP21 FEMALE FOUNDERS,73371,0.0,0.7,0.8,0.141,0.1357,0.0,0.0,0.5,8,PARTIAL
772,772|90024|2026-03-05|2026-03-18|772-90024-20260305|Allocation Report - OP21 FEMALE FOUNDERS,90024,0.0,0.7,0.8,0.125,0.1357,0.0,0.0,0.5,8,PARTIAL
772,772|94457|2026-03-05|2026-03-18|772-94457-20260305|Allocation Report - OP21 FEMALE FOUNDERS,94457,0.0,0.4,0.8,0.267,0.1357,1.0,0.0,0.5,8,PARTIAL
772,772|190092|2026-03-26|2026-04-08|772-190092-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,190092,0.0,0.7,0.8,0.099,0.1357,0.0,0.0,0.5,8,PARTIAL
772,772|42952|2026-03-26|2026-04-08|772-42952-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,42952,0.0,0.7,0.8,0.11699999999999999,0.1357,0.0,0.0,0.5,8,PARTIAL
772,772|67700|2026-03-26|2026-04-08|772-67700-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,67700,0.0,0.7,0.8,0.08900000000000001,0.1357,0.0,0.0,0.5,8,PARTIAL
772,772|75660|2026-03-26|2026-04-08|772-75660-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,75660,0.0,0.7,0.8,0.11599999999999999,0.1,0.0,0.0,0.5,8,PARTIAL
772,772|8686|2026-03-26|2026-04-08|772-8686-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,8686,0.0,0.7,0.8,0.109,0.1714,0.0,0.0,0.5,8,PARTIAL
772,772|88159|2026-03-26|2026-04-08|772-88159-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,88159,0.0,0.7,0.8,0.133,0.2071,0.0,0.0,0.5,8,PARTIAL
772,772|184677|2026-04-09|2026-04-22|772-184677-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,184677,0.0,0.4,0.8,0.138,0.2786,1.0,0.0,0.5,8,PARTIAL
772,772|394289|2026-04-09|2026-04-22|772-394289-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,394289,0.0,0.4,0.8,0.12,0.1357,1.0,0.0,0.5,8,PARTIAL
772,772|47021|2026-04-09|2026-04-22|772-47021-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,47021,0.0,0.4,0.8,0.145,0.2071,1.0,0.0,0.5,8,PARTIAL
772,772|55584|2026-04-09|2026-04-22|772-55584-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,55584,0.0,0.4,0.8,0.098,0.1357,1.0,0.0,0.5,8,PARTIAL
772,772|59330|2026-04-09|2026-04-22|772-59330-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,59330,0.0,0.4,1.0,0.16399999999999998,0.2071,1.0,0.0,0.5,8,PARTIAL
772,772|61294|2026-04-09|2026-04-22|772-61294-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,61294,0.0,0.7,0.8,0.10800000000000001,0.1714,0.0,0.0,0.5,8,PARTIAL
772,772|61297|2026-04-09|2026-04-22|772-61297-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,61297,0.0,0.7,0.8,0.106,0.1357,0.0,0.0,0.5,8,PARTIAL
772,772|713775|2026-04-09|2026-04-22|772-713775-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,713775,0.0,0.4,0.8,0.154,0.1714,1.0,0.0,0.5,8,PARTIAL
772,772|73950|2026-04-09|2026-04-22|772-73950-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,73950,0.0,0.4,0.8,0.156,0.3143,1.0,0.0,0.5,8,PARTIAL
772,772|90851|2026-04-09|2026-04-22|772-90851-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,90851,0.0,0.4,0.8,0.17300000000000001,0.2071,1.0,0.0,0.5,8,PARTIAL
772,772|90865|2026-04-09|2026-04-22|772-90865-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,90865,0.0,0.4,0.8,0.163,0.2429,1.0,0.0,0.5,8,PARTIAL
772,772|102088|2026-04-23|2026-05-06|772-102088-20260423|Allocation Report - WK43&44 HEALTH & BEAUTY OFFERS,102088,0.0,0.7,0.8,0.109,0.1714,0.0,0.0,0.5,8,PARTIAL
772,772|198756|2026-04-23|2026-05-06|772-198756-20260423|Allocation Report - WK43&44 HEALTH & BEAUTY OFFERS,198756,0.0,0.7,0.8,0.10400000000000001,0.1357,0.0,0.0,0.5,8,PARTIAL
772,772|24385|2026-04-23|2026-05-06|772-24385-20260423|Allocation Report - WK43&44 HEALTH & BEAUTY OFFERS,24385,0.0,0.7,0.8,0.107,0.1357,0.0,0.0,0.5,8,PARTIAL
772,772|28286|2026-04-23|2026-05-06|772-28286-20260423|Allocation Report - WK43&44 HEALTH & BEAUTY OFFERS,28286,0.0,0.7,0.8,0.11599999999999999,0.2429,0.0,0.0,0.5,8,PARTIAL
772,772|41547|2026-04-23|2026-05-06|772-41547-20260423|Allocation Report - WK43&44 HEALTH & BEAUTY OFFERS,41547,0.0,0.7,0.8,0.106,0.1357,0.0,0.0,0.5,8,PARTIAL
772,772|67282|2026-04-23|2026-05-06|772-67282-20260423|Allocation Report - WK43&44 HEALTH & BEAUTY OFFERS,67282,0.0,0.4,0.8,0.142,0.1357,1.0,0.0,0.5,8,PARTIAL
