sku_number,raw_model_order_units,target_order_units_to_hit_day_one_soh,current_recommended_order_units,proposed_commercial_recommended_order_units,raw_model_to_target_ratio,confidence_score,data_quality_score,promo_period_demand_source,proposed_order_policy
93981,7,29,7,7,0.241,67,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
93982,7,27,7,7,0.259,67,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
93972,7,30,7,7,0.233,66,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
34285,0,0,0,0,,68,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
93970,0,0,0,0,,67,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
93966,0,0,0,0,,67,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
47658,0,1,0,0,0.0,66,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
93979,0,0,0,0,,65,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
93975,0,0,0,0,,64,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
193075,0,1,0,0,0.0,63,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
916749,0,0,0,0,,63,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
44299,0,0,0,0,,63,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
189687,0,0,0,0,,56,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
196931,7,28,7,7,0.25,63,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
669028,0,1,0,0,0.0,68,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
669085,0,0,0,0,,65,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
90448,0,1,0,0,0.0,63,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
198524,0,0,0,0,,61,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
50394,0,0,0,0,,60,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
93867,0,0,0,0,,56,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
195017,0,0,0,0,,51,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
49794,7,30,7,7,0.233,68,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
74131,0,0,0,0,,65,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
66922,0,0,0,0,,62,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
195987,0,1,0,0,0.0,66,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
192991,7,30,7,7,0.233,67,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
94074,7,28,7,7,0.25,67,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
90447,7,30,7,7,0.233,63,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
188037,6,28,6,6,0.214,60,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
188943,6,28,6,6,0.214,56,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
94053,0,0,0,0,,67,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
197170,0,0,0,0,,67,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
90434,0,0,0,0,,65,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
94077,0,1,0,0,0.0,64,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
94076,0,0,0,0,,64,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
94072,0,0,0,0,,64,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
54482,0,0,0,0,,61,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
199754,0,0,0,0,,60,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
88448,0,1,0,0,0.0,57,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
193060,0,0,0,0,,57,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
195526,0,0,0,0,,57,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
868744,0,1,0,0,0.0,54,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
57537,0,0,0,0,,52,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
184616,0,1,0,0,0.0,47,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
192996,0,1,0,0,0.0,67,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
186457,0,1,0,0,0.0,66,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
193291,7,28,7,7,0.25,68,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
94688,7,27,7,7,0.259,67,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
94685,7,30,7,7,0.233,67,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
90169,7,27,7,7,0.259,67,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
193318,7,29,7,7,0.241,67,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
195183,0,0,0,0,,72,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
189583,0,0,0,0,,68,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
90170,0,0,0,0,,67,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
186401,0,0,0,0,,67,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
67893,0,0,0,0,,65,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
186400,0,0,0,0,,65,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
199054,0,0,0,0,,64,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
6826,0,0,0,0,,64,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
198527,0,0,0,0,,64,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
53927,0,0,0,0,,64,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
198526,0,0,0,0,,63,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
189595,0,0,0,0,,63,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
193069,0,0,0,0,,59,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
74395,0,0,0,0,,57,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
88440,0,0,0,0,,56,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
88056,0,0,0,0,,55,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
74394,0,0,0,0,,55,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
594997,0,0,0,0,,55,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
50669,0,0,0,0,,54,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
51584,0,1,0,0,0.0,47,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
196933,0,0,0,0,,63,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
94696,7,23,7,7,0.304,67,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
102282,7,28,7,7,0.25,63,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
194133,6,29,6,6,0.207,55,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
90480,0,1,0,0,0.0,64,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
94697,0,0,0,0,,64,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
94777,0,0,0,0,,63,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
94765,0,0,0,0,,63,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
94702,0,0,0,0,,63,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
668673,0,0,0,0,,63,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
94575,0,0,0,0,,62,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
909084,0,0,0,0,,62,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
67691,0,1,0,0,0.0,60,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
90452,0,0,0,0,,59,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
668608,0,0,0,0,,51,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
94257,0,0,0,0,,69,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
310840,0,0,0,0,,66,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
193056,0,0,0,0,,62,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
193067,0,0,0,0,,62,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
198936,0,0,0,0,,60,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
193002,0,1,0,0,0.0,59,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
189673,0,0,0,0,,59,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
191384,0,0,0,0,,58,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
189671,0,1,0,0,0.0,56,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
71519,0,0,0,0,,52,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
62227,0,1,0,0,0.0,50,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
39397,0,0,0,0,,68,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
93967,7,27,7,7,0.259,67,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
93978,7,28,7,7,0.25,67,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
193079,6,30,6,6,0.2,58,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
195519,6,28,6,6,0.214,57,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
46574,6,29,6,6,0.207,38,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
93969,0,0,0,0,,67,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
186417,0,0,0,0,,65,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
195523,0,0,0,0,,63,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
193701,0,0,0,0,,63,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
197168,0,0,0,0,,62,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
193073,0,0,0,0,,62,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
198076,0,1,0,0,0.0,61,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
193062,0,0,0,0,,57,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
54491,0,0,0,0,,56,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
102640,0,0,0,0,,47,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
191380,6,28,6,6,0.214,62,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
35083,0,0,0,0,,68,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
24424,0,0,0,0,,67,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
198738,0,1,0,0,0.0,63,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
194489,0,0,0,0,,63,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
188023,0,1,0,0,0.0,61,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
196932,7,30,7,7,0.233,63,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
196928,0,0,0,0,,67,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
189268,0,0,0,0,,65,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
198708,0,0,0,0,,64,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
24417,0,1,0,0,0.0,62,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
24418,0,0,0,0,,67,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
196833,0,1,0,0,0.0,43,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
655791,0,0,0,0,,41,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
189899,0,1,0,0,0.0,41,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
93913,0,1,0,0,0.0,41,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
196197,0,0,0,0,,40,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
752,0,0,0,0,,39,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
271551,0,1,0,0,0.0,39,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
61288,0,2,0,0,0.0,38,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
330663,0,0,0,0,,35,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
94657,0,1,0,0,0.0,34,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
43529,0,2,0,0,0.0,32,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
43916,0,2,0,0,0.0,32,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
43531,0,2,0,0,0.0,31,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
43532,0,1,0,0,0.0,31,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
339358,0,0,0,0,,28,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
38322,0,0,0,0,,28,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
610798,0,0,0,0,,28,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
196358,0,2,0,0,0.0,28,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
496316,0,1,0,0,0.0,28,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
45396,0,0,0,0,,27,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
190147,0,2,0,0,0.0,27,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
95536,0,2,0,0,0.0,27,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
190148,0,1,0,0,0.0,27,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
60791,0,0,0,0,,25,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
194015,0,0,0,0,,25,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
198289,0,1,0,0,0.0,24,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
96464,0,1,0,0,0.0,24,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
188994,0,1,0,0,0.0,22,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
55990,0,1,0,0,0.0,29,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
406554,0,1,0,0,0.0,28,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
195944,0,1,0,0,0.0,25,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
43539,0,0,0,0,,21,70.0,historical_units_same_discount_avg_fallback,raw_model_constrained
63078,0,0,0,0,,44,70.0,historical_units_same_discount_avg_fallback,raw_model_constrained
199132,0,1,0,0,0.0,26,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
75420,0,1,0,0,0.0,26,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
75411,0,1,0,0,0.0,26,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
198225,0,1,0,0,0.0,34,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
549193,0,0,0,0,,29,70.0,historical_units_same_discount_avg_fallback,raw_model_constrained
90518,0,0,0,0,,43,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
73221,0,0,0,0,,40,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
70704,0,0,0,0,,38,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
90524,0,0,0,0,,36,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
199328,0,0,0,0,,35,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
307386,0,1,0,0,0.0,27,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
67894,0,0,0,0,,41,70.0,historical_units_same_discount_avg_fallback,raw_model_constrained
50674,0,0,0,0,,28,70.0,historical_units_same_discount_avg_fallback,raw_model_constrained
198227,0,1,0,0,0.0,28,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
309146,0,0,0,0,,27,70.0,historical_units_same_discount_avg_fallback,raw_model_constrained
54488,0,0,0,0,,35,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
195101,0,0,0,0,,40,70.0,historical_units_same_discount_avg_fallback,raw_model_constrained
199952,0,0,0,0,,40,70.0,historical_units_same_discount_avg_fallback,raw_model_constrained
199405,0,0,0,0,,40,70.0,historical_units_same_discount_avg_fallback,raw_model_constrained
94868,0,0,0,0,,40,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
192802,0,0,0,0,,34,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
195603,0,0,0,0,,32,70.0,historical_units_same_discount_avg_fallback,raw_model_constrained
667287,0,1,0,0,0.0,31,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
388815,0,0,0,0,,28,70.0,historical_units_same_discount_avg_fallback,raw_model_constrained
17082,0,0,0,0,,27,70.0,historical_units_same_discount_avg_fallback,raw_model_constrained
191685,0,1,0,0,0.0,27,76.0,historical_units_same_discount_avg_fallback,raw_model_constrained
