sku_number,sku_description,decision,current_soh_units,on_order_units,estimated_demand_before_promo_start_units,recommended_order_units,target_day_one_soh_units,projected_day_one_soh_before_order_units,projected_day_one_soh_after_recommended_order_units,expected_formula_day_one_soh_after_order,formula_difference,pass_fail
15653,Npmu Eb Gel Cntrl Freak Clear,REVIEW,6,0,0.538,0,19.899,5.462,5.462,5.462,0.0,PASS
15186,Sun Bum Lotion Spf50 177Ml,REVIEW,3,0,0.536,0,19.821,2.464,2.464,2.464,0.0,PASS
92214,Olay Retinol Body Lotion 502Ml,REVIEW,0,0,0.857,4,29.428,0.0,4.0,4.0,0.0,PASS
33266,Tom Org Ultra Thn Liner 26Pk,REVIEW,6,0,0.531,0,19.632,5.469,5.469,5.469,0.0,PASS
67324,B/Lab M/Peptide A/Age Ser 30M,REVIEW,6,0,0.524,0,19.381,5.476,5.476,5.476,0.0,PASS
984256,U By Kotex Sprt Ut Wing Sup 10,REVIEW,4,0,0.524,0,19.381,3.476,3.476,3.476,0.0,PASS
653586,Lrp Redermic R Eye 15Ml,REVIEW,3,0,0.524,0,19.381,2.476,2.476,2.476,0.0,PASS
190842,Lrp Tol Rosaliac 40Ml,REVIEW,4,0,0.524,0,19.381,3.476,3.476,3.476,0.0,PASS
198461,Hada Labo Prem A/S Sheet Mask,REVIEW,6,0,0.524,0,19.381,5.476,5.476,5.476,0.0,PASS
33267,Tom Org Super Tampons 16Pk,REVIEW,9,0,0.52,0,19.255,8.48,8.48,8.48,0.0,PASS
10432,Lor Magic Ret Dark Brown 2,REVIEW,3,0,0.514,0,19.029,2.486,2.486,2.486,0.0,PASS
93920,Fraim Ext Grip Claw Clips 2Pk,REVIEW,4,0,0.5,0,18.5,3.5,3.5,3.5,0.0,PASS
90140,Npmu Face Glue Primer,REVIEW,3,0,0.5,0,18.5,2.5,2.5,2.5,0.0,PASS
36119,May Fitme M+P Pwd Cl Ivory,REVIEW,3,0,0.497,0,18.385,2.503,2.503,2.503,0.0,PASS
33265,Tom Org Super Pads 10Pk,REVIEW,3,0,0.49,0,18.123,2.51,2.51,2.51,0.0,PASS
56157,Epzen B/Lotion Relax 100Ml,REVIEW,3,0,0.49,0,18.123,2.51,2.51,2.51,0.0,PASS
735078,Cetaphil Gntl Cleanser 1Ltr,REVIEW,6,0,0.486,0,17.971,5.514,5.514,5.514,0.0,PASS
195049,Lrp Refill Lipikar Ap 400Ml,REVIEW,0,0,0.476,2,17.619,0.0,2.0,2.0,0.0,PASS
88080,Bwy Gel Moisturiser 50Ml,REVIEW,4,0,0.476,0,17.619,3.524,3.524,3.524,0.0,PASS
188861,Weleda Skin Food Lip Balm 8Ml,REVIEW,6,0,0.476,0,17.619,5.524,5.524,5.524,0.0,PASS
184704,Lrp Eff H Isobiome 40Ml,REVIEW,4,0,0.476,0,17.619,3.524,3.524,3.524,0.0,PASS
948845,Lrp Cleansing Micell Wtr 150Ml,REVIEW,10,0,0.476,0,17.619,9.524,9.524,9.524,0.0,PASS
521286,May Fit Me Concealer Fair,REVIEW,3,0,0.474,0,17.539,2.526,2.526,2.526,0.0,PASS
958840,Ogx Mini Arg Oil Mor Sp 88.7Ml,REVIEW,13,0,0.469,0,17.368,12.531,12.531,12.531,0.0,PASS
94057,Npmu Bmelt Brnz Butta Biscuit,REVIEW,1,3,0.469,0,17.368,3.531,3.531,3.531,0.0,PASS
94458,Loreal Lasr Eye Instant Erase,REVIEW,4,0,0.469,0,17.368,3.531,3.531,3.531,0.0,PASS
70394,Npmu Plumping Primer 01,REVIEW,3,0,1.0,7,33.176,2.0,9.0,9.0,0.0,PASS
200980,B/Bees Wax L/Balm 4.25G Hang,REVIEW,4,0,0.449,0,16.613,3.551,3.551,3.551,0.0,PASS
11035,B/Bees Cd Tint Balm Rose,REVIEW,4,0,0.449,0,16.613,3.551,3.551,3.551,0.0,PASS
189514,Npmu Fat Oil Missed Call,REVIEW,2,0,1.0,7,33.118,1.0,8.0,8.0,0.0,PASS
15844,Npmu Lg Butter Praline,REVIEW,4,0,0.445,0,16.479,3.555,3.555,3.555,0.0,PASS
54862,Aveeno S/Rel Hand Mask 1P,REVIEW,6,0,0.444,0,16.444,5.556,5.556,5.556,0.0,PASS
60840,Rim Lst Fin Ll Cappuccino 705,REVIEW,5,0,0.438,0,16.187,4.562,4.562,4.562,0.0,PASS
55245,Garn Micellar Water Rose 400Ml,REVIEW,5,0,1.714,10,54.429,3.286,13.286,13.286,0.0,PASS
189239,May Ss Vinyl Ink Cheeky,REVIEW,5,0,1.0,7,33.0,4.0,11.0,11.0,0.0,PASS
97989,Rim Lst Fnsh Lipstick Cap Lght,REVIEW,3,0,0.429,0,15.857,2.571,2.571,2.571,0.0,PASS
188848,Tbh Acne Anti-Bact Clns 125Ml,REVIEW,3,0,0.429,0,15.857,2.571,2.571,2.571,0.0,PASS
192049,Cerave Skin Renew Ret Srm 30Ml,REVIEW,3,0,0.429,0,15.857,2.571,2.571,2.571,0.0,PASS
95868,Es Soft Touch Bouncy Glow 10,REVIEW,2,3,0.429,3,15.857,4.571,7.571,7.571,0.0,PASS
194018,Csc Restoring Serum 30Ml,REVIEW,3,0,0.429,0,15.857,2.571,2.571,2.571,0.0,PASS
65913,Batiste Og Dry Shampoo 350Ml,REVIEW,4,0,0.429,0,15.857,3.571,3.571,3.571,0.0,PASS
34855,Epzen Mag Bth Slts 900G Relax,REVIEW,3,0,0.429,0,15.857,2.571,2.571,2.571,0.0,PASS
277772,Oil G/Den S/Almond Oil 200Ml,REVIEW,3,0,0.429,0,15.857,2.571,2.571,2.571,0.0,PASS
187645,Neut Ult Shr B/Mist Spf50 140G,REVIEW,5,0,0.429,0,15.857,4.571,4.571,4.571,0.0,PASS
191288,U By Kotex Maxi O/Nght Wing 6,REVIEW,10,0,0.429,0,15.857,9.571,9.571,9.571,0.0,PASS
386359,C/Counc Spf50+ Ultra 110Ml,REVIEW,6,0,0.429,0,15.857,5.571,5.571,5.571,0.0,PASS
190839,Lrp Hyalu B5 Eye Serum 15Ml,REVIEW,5,0,0.429,0,15.857,4.571,4.571,4.571,0.0,PASS
26669,Lrp Respect W/P Emur 125Ml,REVIEW,8,0,0.429,0,15.857,7.571,7.571,7.571,0.0,PASS
188736,Hada Labo Tokyo Cleanser 150Ml,REVIEW,4,0,0.429,0,15.857,3.571,3.571,3.571,0.0,PASS
94559,Cetaphil Gentle Skin Clns 473M,REVIEW,3,0,0.429,0,15.857,2.571,2.571,2.571,0.0,PASS
16857,Lrp Anth Xl Ult Bb Crm Spf50+,REVIEW,6,0,0.429,0,15.857,5.571,5.571,5.571,0.0,PASS
654988,Lrp Thermal Spring Wtr 300Ml,REVIEW,4,0,0.429,0,15.857,3.571,3.571,3.571,0.0,PASS
69758,Avene Toler Recovery Balm 40Ml,REVIEW,3,0,0.429,0,15.857,2.571,2.571,2.571,0.0,PASS
96596,Npmu Ling Ll Stain Cuff Me,REVIEW,0,3,0.429,3,15.857,2.571,5.571,5.571,0.0,PASS
688711,Neut U/S Face Lot Spf50 88Ml,REVIEW,4,0,0.429,0,15.857,3.571,3.571,3.571,0.0,PASS
92331,No7 Fr Repair Night Serum 25Ml,REVIEW,4,0,0.429,0,15.857,3.571,3.571,3.571,0.0,PASS
49692,Avene Hydrance Rich Cream 40Ml,REVIEW,1,6,0.411,0,15.196,6.589,6.589,6.589,0.0,PASS
92210,Olay Retinol Body Wash 591Ml,REVIEW,0,0,0.408,2,15.102,0.0,2.0,2.0,0.0,PASS
897272,Aveeno Intense Hand Cream 100G,REVIEW,6,0,0.397,0,14.683,5.603,5.603,5.603,0.0,PASS
65836,No7 R&R Mask,REVIEW,0,0,0.393,2,14.536,0.0,2.0,2.0,0.0,PASS
191881,Cetaphil Gntl Skn Clns Pmp236M,REVIEW,5,0,0.393,0,14.536,4.607,4.607,4.607,0.0,PASS
396168,Batiste Dry Spoo Blush 120G,REVIEW,6,0,0.388,0,14.347,5.612,5.612,5.612,0.0,PASS
92213,Olay N/Mide Body Lotion 502Ml,REVIEW,0,0,0.388,2,14.347,0.0,2.0,2.0,0.0,PASS
426784,Batiste Dry Spoo Dark 200Ml,REVIEW,3,0,0.388,0,14.347,2.612,2.612,2.612,0.0,PASS
15777,Npmu 3C Palette Conceal,REVIEW,5,0,0.387,0,14.303,4.613,4.613,4.613,0.0,PASS
190136,E/Pure Long Handle Body Brush,REVIEW,4,0,0.381,0,14.096,3.619,3.619,3.619,0.0,PASS
390860,U By Kotex Liner Sport 30,REVIEW,12,0,0.381,0,14.096,11.619,11.619,11.619,0.0,PASS
7237,Palmers Body C/Oil 150Ml,REVIEW,3,0,0.381,0,14.096,2.619,2.619,2.619,0.0,PASS
195048,Lrp Refill Lipikar S 400Ml,REVIEW,0,0,0.381,2,14.096,0.0,2.0,2.0,0.0,PASS
655159,Lrp L/Kar Lavante Oil 400Ml,REVIEW,6,0,0.381,0,14.096,5.619,5.619,5.619,0.0,PASS
199839,Tbh Spf30 Lip Balm 15Ml,REVIEW,4,0,0.381,0,14.096,3.619,3.619,3.619,0.0,PASS
184705,Lrp Eff Isobiome Clns/Crm 200,REVIEW,4,0,0.381,0,14.096,3.619,3.619,3.619,0.0,PASS
26155,Neut H/B Cln Water Gel 145Ml,REVIEW,4,0,0.381,0,14.096,3.619,3.619,3.619,0.0,PASS
195088,Hada Labo Tokyo Aa Mask 20Ml,REVIEW,3,0,0.381,0,14.096,2.619,2.619,2.619,0.0,PASS
63369,Bioderma A/Derm Shower Oil 200,REVIEW,5,0,0.375,0,13.875,4.625,4.625,4.625,0.0,PASS
234915,Olay Comp Uv Norm/Dry Ltn 150M,REVIEW,4,0,0.366,0,13.559,3.634,3.634,3.634,0.0,PASS
67986,Aveeno D/Moist Oil Mist 200Ml,REVIEW,3,0,0.365,0,13.509,2.635,2.635,2.635,0.0,PASS
26154,Neut H/B Cln Gelee Milk 145G,REVIEW,4,0,1.0,7,32.5,3.0,10.0,10.0,0.0,PASS
94276,Bioderma Hydrabio Micellar 500,REVIEW,3,0,0.357,0,13.214,2.643,2.643,2.643,0.0,PASS
201057,B/Bees Pom L/Balm 4.25G Hang,REVIEW,4,0,0.357,0,13.214,3.643,3.643,3.643,0.0,PASS
94272,Tbh Patch It Up Inv P/Patches,REVIEW,8,0,0.357,0,13.214,7.643,7.643,7.643,0.0,PASS
384240,Neut U/S Body Spf50 85Ml,REVIEW,5,0,0.357,0,13.214,4.643,4.643,4.643,0.0,PASS
189513,Npmu Fat Oil My Main,REVIEW,3,0,1.0,7,32.471,2.0,9.0,9.0,0.0,PASS
54863,Aveeno S/Rel Foot Mask 1P,REVIEW,5,0,0.349,0,12.92,4.651,4.651,4.651,0.0,PASS
65630,No7 L&L Exfoliator 100Ml,REVIEW,3,0,0.347,0,12.837,2.653,2.653,2.653,0.0,PASS
390798,U By Kotex U/T O/Night Wing 10,REVIEW,5,0,0.347,0,12.837,4.653,4.653,4.653,0.0,PASS
66125,Batiste Brun Dry Shampoo 350Ml,REVIEW,3,0,0.347,0,12.837,2.653,2.653,2.653,0.0,PASS
388718,Cetaphil Daily F/Moist 118Ml,REVIEW,5,0,0.343,0,12.686,4.657,4.657,4.657,0.0,PASS
90105,May Iar Col Corrector Pink,REVIEW,1,3,0.338,0,12.494,3.662,3.662,3.662,0.0,PASS
198463,Hada Labo Prem Lotion Intense,REVIEW,4,0,0.333,0,12.333,3.667,3.667,3.667,0.0,PASS
688304,Neut H/B Night Concentrate 50G,REVIEW,4,0,0.333,0,12.333,3.667,3.667,3.667,0.0,PASS
298034,Nivea Body Nourish Moist 400Ml,REVIEW,4,0,0.333,0,12.333,3.667,3.667,3.667,0.0,PASS
298018,Nivea Body Nourish Moist 250Ml,REVIEW,3,0,0.333,0,12.333,2.667,2.667,2.667,0.0,PASS
233048,Nivea Apd R/O Prl&Beauty 50Ml,REVIEW,6,0,0.333,0,12.333,5.667,5.667,5.667,0.0,PASS
342483,Nivea Apd B&W Pure 150Ml,REVIEW,4,0,0.333,0,12.333,3.667,3.667,3.667,0.0,PASS
23449,Bondi Sands Eraser Foam 200Ml,REVIEW,3,0,0.333,0,12.333,2.667,2.667,2.667,0.0,PASS
190121,E/Pure Buffing Body Mitt,REVIEW,5,0,0.333,0,12.333,4.667,4.667,4.667,0.0,PASS
42901,Moogoo Milk Wash 1L,REVIEW,1,3,0.333,0,12.333,3.667,3.667,3.667,0.0,PASS
933619,Ego Qv Face Foaming Cleanser,REVIEW,3,0,0.333,0,12.333,2.667,2.667,2.667,0.0,PASS
195424,Npmu Fat Oil Slick Going Viral,REVIEW,4,0,1.0,7,32.294,3.0,10.0,10.0,0.0,PASS
196196,Hairification P/Grow Sp 300Ml,REVIEW,4,0,0.321,0,11.893,3.679,3.679,3.679,0.0,PASS
189276,Frank Clearing Body Wash 360Ml,REVIEW,7,0,0.321,0,11.893,6.679,6.679,6.679,0.0,PASS
188951,Loreal R/Lift Pressed Crm50Ml,REVIEW,4,0,0.286,2,10.821,3.714,5.714,5.714,0.0,PASS
65559,No7 L&L Serum 30Ml,REVIEW,6,0,0.317,0,11.746,5.683,5.683,5.683,0.0,PASS
350165,Mf Masc False Lash Black,REVIEW,3,0,1.0,6,32.214,2.0,8.0,8.0,0.0,PASS
7682,Bioderma A/Derm Intens Bm 200,REVIEW,4,0,0.304,0,11.232,3.696,3.696,3.696,0.0,PASS
52115,Rexona W Apd Adv Shwr/F 220Ml,REVIEW,5,0,3.5,22,107.091,1.5,23.5,23.5,0.0,PASS
521310,May Fit Me Concealer Medium,REVIEW,3,0,1.0,7,32.087,2.0,9.0,9.0,0.0,PASS
49295,Tena Liner Ultra Long 22,REVIEW,6,0,0.298,0,11.011,5.702,5.702,5.702,0.0,PASS
63031,May Ssmi Spiced Ed Exhilarator,REVIEW,2,0,1.0,7,32.0,1.0,8.0,8.0,0.0,PASS
194045,Csc Spot Treament 10Ml,REVIEW,3,0,1.0,6,32.0,2.0,8.0,8.0,0.0,PASS
194049,Csc Moisture+ Eye Gel 15Ml,REVIEW,3,0,1.0,6,32.0,2.0,8.0,8.0,0.0,PASS
94273,Tbh Pocket Patches Pop Prncss,REVIEW,6,0,0.286,0,10.571,5.714,5.714,5.714,0.0,PASS
73683,White Glo Tp Profess 115G,REVIEW,7,0,0.286,0,10.571,6.714,6.714,6.714,0.0,PASS
90154,Npmu Lip Iv Drippin' In Rose,REVIEW,3,0,0.286,0,10.571,2.714,2.714,2.714,0.0,PASS
97991,Rim Lst Fnsh Ll Rose Mauve,REVIEW,4,0,0.286,0,10.571,3.714,3.714,3.714,0.0,PASS
27980,Urbane Mess Hair Sty/Fibre 85G,REVIEW,4,0,0.286,0,10.571,3.714,3.714,3.714,0.0,PASS
192258,Moogoo Foaming Face Cleanser,REVIEW,1,4,0.286,0,10.571,4.714,4.714,4.714,0.0,PASS
958824,Ogx Mini Coconut Milk Cd 88.7M,REVIEW,5,0,0.286,0,10.571,4.714,4.714,4.714,0.0,PASS
27194,Lrp Anth D/T Tint Spf50 50Ml,REVIEW,11,0,0.286,0,10.571,10.714,10.714,10.714,0.0,PASS
199845,Boost Lab Ngt Recov Cream 50Ml,REVIEW,5,0,0.286,0,10.571,4.714,4.714,4.714,0.0,PASS
189272,Frank Clearing Face Wash 140Ml,REVIEW,4,0,0.286,0,10.571,3.714,3.714,3.714,0.0,PASS
65916,Batiste Eden Dry Shampoo 350Ml,REVIEW,4,0,0.286,0,10.571,3.714,3.714,3.714,0.0,PASS
92467,U By Kotex Zero Sup Wing 10 Pk,REVIEW,8,0,0.286,0,10.571,7.714,7.714,7.714,0.0,PASS
54777,Moogoo Sunscreen Tint Spf40,REVIEW,1,4,0.286,0,10.571,4.714,4.714,4.714,0.0,PASS
191670,Rexona M R/O Adv Sport 50Ml,REVIEW,6,0,0.286,0,10.571,5.714,5.714,5.714,0.0,PASS
188810,Avene Hyalyron Nt Crm 40Ml,REVIEW,6,0,0.286,0,10.571,5.714,5.714,5.714,0.0,PASS
199060,Npmu Epic Ink El Mlk Chocolate,REVIEW,4,0,0.286,0,10.571,3.714,3.714,3.714,0.0,PASS
40167,Npmu Suede Matte Ll Shade 55N,REVIEW,0,0,0.286,2,10.571,0.0,2.0,2.0,0.0,PASS
71228,Lrp Tol Derm Eye Cream 20Ml,REVIEW,4,0,0.286,0,10.571,3.714,3.714,3.714,0.0,PASS
70356,Npmu Bwm Sr N Calm Conc Fair,REVIEW,3,0,0.286,0,10.571,2.714,2.714,2.714,0.0,PASS
87763,Innisfree Vitamin C Mask 25Ml,REVIEW,5,0,0.286,0,10.571,4.714,4.714,4.714,0.0,PASS
371246,Nivea D/Cont Res Roll On 50Ml,REVIEW,3,0,0.286,0,10.571,2.714,2.714,2.714,0.0,PASS
11896,Lrp Serozinc 150Ml,REVIEW,5,0,0.286,0,10.571,4.714,4.714,4.714,0.0,PASS
96640,Npmu Wndr Pwd Sugar Serve,REVIEW,1,3,0.286,0,10.571,3.714,3.714,3.714,0.0,PASS
96641,Npmu Wndr Pwd Cheeky Cherry,REVIEW,4,0,0.286,0,10.571,3.714,3.714,3.714,0.0,PASS
186518,Bondi Face Spf50+ Fluid 50Ml,REVIEW,4,0,0.286,0,10.571,3.714,3.714,3.714,0.0,PASS
97994,Rim Lst Fnsh Ll Chai Latte,REVIEW,2,3,0.286,0,10.571,4.714,4.714,4.714,0.0,PASS
197891,May Super Lock Brow Glue,REVIEW,2,6,0.271,0,10.043,7.729,7.729,7.729,0.0,PASS
192198,Bioderma Sensibio Oil Clns 150,REVIEW,5,0,0.27,0,9.984,4.73,4.73,4.73,0.0,PASS
356859,Rexona M Apd Clin Sport 45Ml,REVIEW,3,0,0.268,0,9.911,2.732,2.732,2.732,0.0,PASS
958816,Ogx Mini Coconut Milk Sp 88.7M,REVIEW,4,0,0.265,0,9.816,3.735,3.735,3.735,0.0,PASS
55681,Batiste Bare Dry Spoo 200Ml,REVIEW,4,0,0.265,0,9.816,3.735,3.735,3.735,0.0,PASS
33268,Tom Org Mini Tampons 16 Pk,REVIEW,4,0,0.265,0,9.816,3.735,3.735,3.735,0.0,PASS
22900,U By Kotex Sport Tampons Reg16,REVIEW,13,0,0.262,0,9.69,12.738,12.738,12.738,0.0,PASS
437883,Benzac Daily Foam Clnsr 130Ml,REVIEW,3,0,0.257,0,9.514,2.743,2.743,2.743,0.0,PASS
90152,Npmu Lip Iv Mocha Me Wet,REVIEW,4,0,0.257,0,9.514,3.743,3.743,3.743,0.0,PASS
31831,Loreal R/Lift Lsr Spf Crm 50Ml,REVIEW,4,0,0.257,0,9.514,3.743,3.743,3.743,0.0,PASS
190114,E/Pure Massaging Body Brush,REVIEW,7,0,0.254,0,9.397,6.746,6.746,6.746,0.0,PASS
43540,Aveeno S/Rel Moist Repair 311G,REVIEW,3,0,0.254,0,9.397,2.746,2.746,2.746,0.0,PASS
380675,Sukin Hydrat Mist Toner 125Ml,REVIEW,3,0,0.253,0,9.351,2.747,2.747,2.747,0.0,PASS
15847,Npmu Lg Butter Ginger Snap,REVIEW,0,0,0.252,2,9.328,0.0,2.0,2.0,0.0,PASS
186490,Avene Xeracalm Clns Oil 400Ml,REVIEW,5,0,0.25,0,9.25,4.75,4.75,4.75,0.0,PASS
65489,Q+A Niacinamide Toner 100Ml,REVIEW,6,0,0.25,0,9.25,5.75,5.75,5.75,0.0,PASS
282995,Tena Extra Long Liner 24Pk,REVIEW,4,0,0.25,0,9.25,3.75,3.75,3.75,0.0,PASS
41315,Rexona M Clin R/O Sport 50Ml,REVIEW,3,0,0.25,0,9.25,2.75,2.75,2.75,0.0,PASS
92333,No7 Mnp Nrsh Night Cream 50Ml,REVIEW,5,0,0.25,0,9.25,4.75,4.75,4.75,0.0,PASS
90155,Npmu Lip Iv Blush Rush,REVIEW,4,0,0.25,0,9.25,3.75,3.75,3.75,0.0,PASS
63475,Loreal R/Lift Lsr Retin 30Ml,REVIEW,3,0,0.248,0,9.161,2.752,2.752,2.752,0.0,PASS
69802,Batiste Div Dark Dry Sp 350Ml,REVIEW,6,0,0.245,0,9.061,5.755,5.755,5.755,0.0,PASS
415278,Batiste Dry Spoo Medium 200Ml,REVIEW,4,0,0.245,0,9.061,3.755,3.755,3.755,0.0,PASS
94059,Npmu Bmelt Blsh Buta With Time,REVIEW,3,0,0.245,0,9.061,2.755,2.755,2.755,0.0,PASS
184852,Epzen Bathing Bubbles 500Ml,REVIEW,4,0,0.245,0,9.061,3.755,3.755,3.755,0.0,PASS
521213,Rosehip By Essano 20Ml,REVIEW,3,0,1.0,7,31.667,2.0,9.0,9.0,0.0,PASS
95025,Essano Coll Night Cream 50Ml,REVIEW,3,0,0.857,5,27.381,2.143,7.143,7.143,0.0,PASS
67327,B/Lab Retinol Night 30Ml,REVIEW,4,0,0.238,0,8.81,3.762,3.762,3.762,0.0,PASS
260851,Neut O/F Emur 112Ml,REVIEW,7,0,0.238,0,8.81,6.762,6.762,6.762,0.0,PASS
205729,C/Counc Activ Spf50+ 110Ml,REVIEW,3,0,0.238,0,8.81,2.762,2.762,2.762,0.0,PASS
190113,E/Pure Exfoliating Body Mitt,REVIEW,5,0,0.238,0,8.81,4.762,4.762,4.762,0.0,PASS
190840,Lrp Eff Peeling Gel 400Ml,REVIEW,8,0,0.238,0,8.81,7.762,7.762,7.762,0.0,PASS
189518,Npmu Butter Lg Bit Of Honey,REVIEW,3,0,1.179,8,37.004,1.821,9.821,9.821,0.0,PASS
193213,May Ls Sky High Primer,REVIEW,3,0,1.196,8,37.529,1.804,9.804,9.804,0.0,PASS
52116,Rexona W Apd Adv Inv/P 220Ml,REVIEW,9,0,1.0,7,31.636,8.0,15.0,15.0,0.0,PASS
643335,Bioderma Sebium 500Ml,REVIEW,4,0,0.234,0,8.649,3.766,3.766,3.766,0.0,PASS
57933,May Lifter Gloss 005 Petal,REVIEW,3,0,1.0,7,31.632,2.0,9.0,9.0,0.0,PASS
199053,Npmu Wondr Stck Dual Medium,REVIEW,3,0,2.0,12,61.625,1.0,13.0,13.0,0.0,PASS
55881,Avene Cleanance Starter Kit,REVIEW,3,0,0.857,5,27.339,2.143,7.143,7.143,0.0,PASS
22490,Avene Hydrance Aq Crm-Gel 50Ml,REVIEW,3,0,0.232,0,8.589,2.768,2.768,2.768,0.0,PASS
188862,Avene Hyalyron Firm Crm 50Ml,REVIEW,0,3,0.232,0,8.589,2.768,2.768,2.768,0.0,PASS
199946,Loreal Brght Dark Spt Exf Peel,REVIEW,3,0,0.857,5,27.314,2.143,7.143,7.143,0.0,PASS
27982,Urbane Mess Hair Groom/Wax 85G,REVIEW,3,0,0.229,0,8.457,2.771,2.771,2.771,0.0,PASS
70359,Npmu Bwm Sr N Calm Conc Golden,REVIEW,4,0,1.0,7,31.588,3.0,10.0,10.0,0.0,PASS
396176,Batiste Dry Spoo Tropical 120G,REVIEW,3,0,0.224,0,8.306,2.776,2.776,2.776,0.0,PASS
192807,White Glo Stainx5 T/Paste 115G,REVIEW,3,0,0.224,0,8.306,2.776,2.776,2.776,0.0,PASS
37411,Nivea Body Chry&Jojo Oil 400Ml,REVIEW,2,0,1.0,6,31.556,1.0,7.0,7.0,0.0,PASS
195988,May Tat Liner Gel Penc Brown,REVIEW,1,3,0.221,0,8.193,3.779,3.779,3.779,0.0,PASS
193126,Npmu Ult Es Pal I Know Tha,REVIEW,3,0,1.0,7,31.529,2.0,9.0,9.0,0.0,PASS
90934,Cetaphil Gen Ex Sa Lot 236M,REVIEW,2,0,1.714,9,52.929,0.286,9.286,9.286,0.0,PASS
96608,Npmu Make Em Wndr Fdn Nude,REVIEW,3,0,1.25,8,39.0,1.75,9.75,9.75,0.0,PASS
188032,Skin Control Pore Patch Nose6P,REVIEW,4,0,0.214,0,7.929,3.786,3.786,3.786,0.0,PASS
188636,Bio Oil Body Lotion 250Ml,REVIEW,3,0,0.214,0,7.929,2.786,2.786,2.786,0.0,PASS
96597,Npmu Ling Ll Stain After Hours,REVIEW,0,6,0.214,0,7.929,5.786,5.786,5.786,0.0,PASS
93925,Fraim Satin Sleep Turban,REVIEW,7,0,0.214,0,7.929,6.786,6.786,6.786,0.0,PASS
94647,Tena Pants Discreet Wht M 12Pk,REVIEW,3,0,0.214,0,7.929,2.786,2.786,2.786,0.0,PASS
38417,Moogoo Oil Cleans Method 100Ml,REVIEW,1,4,0.214,0,7.929,4.786,4.786,4.786,0.0,PASS
65635,No7 R&R Cleanse Lotion 200Ml,REVIEW,3,0,0.214,0,7.929,2.786,2.786,2.786,0.0,PASS
93915,Fraim Satin Cus Scrunchies 2Pk,REVIEW,8,0,0.214,0,7.929,7.786,7.786,7.786,0.0,PASS
51409,Bondi Aero Mousse 200G,REVIEW,7,0,0.214,0,7.929,6.786,6.786,6.786,0.0,PASS
735752,T.N Dickinson Witch Hazel 240,REVIEW,3,0,0.214,0,7.929,2.786,2.786,2.786,0.0,PASS
666842,Bondi Sands Gradual Milk 375Ml,REVIEW,3,0,0.214,0,7.929,2.786,2.786,2.786,0.0,PASS
94279,Aveeno Calm+Res Oat Serum 30Ml,REVIEW,4,0,0.214,0,7.929,3.786,3.786,3.786,0.0,PASS
62855,Olay Luminous Vitamin C Serum,REVIEW,4,0,0.209,0,7.726,3.791,3.791,3.791,0.0,PASS
52118,Rexona W Apd A/Inv Fresh 220Ml,REVIEW,7,0,1.0,7,31.454,6.0,13.0,13.0,0.0,PASS
894710,Palmers Body C/B Oil 250Ml,REVIEW,3,0,0.206,0,7.634,2.794,2.794,2.794,0.0,PASS
667915,Esi Ne Ballet Slippers,REVIEW,3,0,0.206,0,7.634,2.794,2.794,2.794,0.0,PASS
55511,Ogx Argan Oil Dry Spoo 200Ml,REVIEW,3,0,0.206,0,7.634,2.794,2.794,2.794,0.0,PASS
189359,Aveeno F/G Shampoo 354Ml,REVIEW,3,0,0.204,0,7.552,2.796,2.796,2.796,0.0,PASS
189517,Npmu Fat Oil Follow Back,REVIEW,4,0,1.0,7,31.4,3.0,10.0,10.0,0.0,PASS
191880,Cetaphil Moist Lotn Pump 236Ml,REVIEW,4,0,0.2,0,7.4,3.8,3.8,3.8,0.0,PASS
191997,Ego Qv Face Revit Eye Crm 30G,REVIEW,4,0,0.2,0,7.4,3.8,3.8,3.8,0.0,PASS
42830,Sukin Rosehip Facial Scrub,REVIEW,6,0,0.198,0,7.319,5.802,5.802,5.802,0.0,PASS
62911,Rim Scndl Eye Def Intense Blck,REVIEW,4,0,1.0,7,31.375,3.0,10.0,10.0,0.0,PASS
34109,Rim E/Liner Kohl Jet Black,REVIEW,3,0,1.0,6,31.375,2.0,8.0,8.0,0.0,PASS
90163,Npmu Bmelt Hlight Bright Butta,REVIEW,3,0,0.196,0,7.268,2.804,2.804,2.804,0.0,PASS
24924,Olay Regen M/Sculpt Fc Crm 50G,REVIEW,3,0,0.194,0,7.173,2.806,2.806,2.806,0.0,PASS
199069,Npmu Btrmlt Blsh Feeling Butta,REVIEW,4,0,0.19,0,7.047,3.81,3.81,3.81,0.0,PASS
7235,Palmers Oil Body Ltn 400Ml,REVIEW,3,0,0.19,0,7.047,2.81,2.81,2.81,0.0,PASS
94287,Bioderma Snsbio Clns Oil 300Ml,REVIEW,5,0,0.19,0,7.047,4.81,4.81,4.81,0.0,PASS
584258,Neut Extra Gentle Cln 200Ml,REVIEW,3,0,0.19,0,7.047,2.81,2.81,2.81,0.0,PASS
321338,Nivea Body Exp/Hydra Lot 400Ml,REVIEW,6,0,0.19,0,7.047,5.81,5.81,5.81,0.0,PASS
197809,U By Kotex Teen Regular Wing 1,REVIEW,7,0,0.19,0,7.047,6.81,6.81,6.81,0.0,PASS
188739,Hada Labo Tokyo Hydra Gel 50Ml,REVIEW,3,0,0.19,0,7.047,2.81,2.81,2.81,0.0,PASS
