regime_error_profile_key,stock_position_regime,sku_demand_regime,supplier_replenishment_regime,promo_convexity_regime,cash_efficiency_regime,customer_basket_trust_regime,release_ready_flag,promo_demand_source_quality,promo_start_soh_source_quality,row_count,actual_units_total,forecast_units_total,WAPE,bias_pct,MAE,RMSE,missed_demand_units,leftover_units,cash_tied_above_optimal,average_distance_to_optimal_before,average_distance_to_optimal_after,distance_to_optimal_improvement,release_ready_count,unsafe_count,constraint_block_count,unknown_soh_count,recommended_confidence_cap,candidate_count,segment_bias_control_status
SEVERELY_OVERSTOCKED|INTERMITTENT_LOW_VOLUME|OVERNIGHT_REPLENISHMENT|NORMAL|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|HIGH|LOW,SEVERELY_OVERSTOCKED,INTERMITTENT_LOW_VOLUME,OVERNIGHT_REPLENISHMENT,NORMAL,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,HIGH,LOW,1,3.0,1.968509,0.3438303333333333,-34.38303333333333,1.031491,1.031491,0.0,0.0,0.0,2.0,1.0,1.0,1,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
SEVERELY_OVERSTOCKED|INTERMITTENT_LOW_VOLUME|UNKNOWN_REPLENISHMENT|LOW_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|YES|MEDIUM|LOW,SEVERELY_OVERSTOCKED,INTERMITTENT_LOW_VOLUME,UNKNOWN_REPLENISHMENT,LOW_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,YES,MEDIUM,LOW,1,1.0,2.162737,1.162737,116.27369999999999,1.162737,1.162737,0.0,4.0,19.28,5.0,4.0,1.0,1,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
SEVERELY_OVERSTOCKED|INTERMITTENT_LOW_VOLUME|OVERNIGHT_REPLENISHMENT|NORMAL|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|YES|HIGH|LOW,SEVERELY_OVERSTOCKED,INTERMITTENT_LOW_VOLUME,OVERNIGHT_REPLENISHMENT,NORMAL,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,YES,HIGH,LOW,1,1.0,1.816658,0.8166580000000001,81.6658,0.8166580000000001,0.8166580000000001,0.0,3.0,14.46,4.0,3.0,1.0,1,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
SEVERELY_OVERSTOCKED|INTERMITTENT_LOW_VOLUME|UNKNOWN_REPLENISHMENT|HIGH_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|MEDIUM|LOW,SEVERELY_OVERSTOCKED,INTERMITTENT_LOW_VOLUME,UNKNOWN_REPLENISHMENT,HIGH_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,MEDIUM,LOW,1,2.0,4.15544,1.0777199999999998,107.77199999999998,2.1554399999999996,2.1554399999999996,0.0,2.0,9.64,4.0,2.0,2.0,1,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
SEVERELY_OVERSTOCKED|INTERMITTENT_LOW_VOLUME|UNKNOWN_REPLENISHMENT|HIGH_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|NO|LOW|LOW,SEVERELY_OVERSTOCKED,INTERMITTENT_LOW_VOLUME,UNKNOWN_REPLENISHMENT,HIGH_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,NO,LOW,LOW,1,4.0,3.586743,0.10331425000000005,-10.331425000000005,0.4132570000000002,0.4132570000000002,0.0,6.0,28.92,10.0,6.0,4.0,0,0,1,0,23.0,0,BIAS_CONTROLLED
OVERSTOCKED|STABLE_BASE_DEMAND|UNKNOWN_REPLENISHMENT|LOW_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|NO|LOW|LOW,OVERSTOCKED,STABLE_BASE_DEMAND,UNKNOWN_REPLENISHMENT,LOW_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,NO,LOW,LOW,1,2.0,1.945908,0.027046000000000014,-2.7046000000000014,0.05409200000000003,0.05409200000000003,0.0,2.625,12.652,4.625,2.625,2.0,0,0,1,0,23.0,0,BIAS_CONTROLLED
UNDERSTOCKED|INTERMITTENT_LOW_VOLUME|LONG_LEAD_COSMETICS|LOW_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_RISK|YES|HIGH|LOW,UNDERSTOCKED,INTERMITTENT_LOW_VOLUME,LONG_LEAD_COSMETICS,LOW_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_RISK,YES,HIGH,LOW,1,1.0,3.89,2.89,289.0,2.89,2.89,0.0,3.0,14.46,2.0,3.0,-1.0,1,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
OVERSTOCKED|INTERMITTENT_LOW_VOLUME|LONG_LEAD_COSMETICS|LOW_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|LOW|LOW,OVERSTOCKED,INTERMITTENT_LOW_VOLUME,LONG_LEAD_COSMETICS,LOW_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,LOW,LOW,1,2.0,3.798581,0.8992905,89.92905,1.798581,1.798581,0.0,0.0,0.0,2.0,0.0,2.0,0,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
OVERSTOCKED|STABLE_BASE_DEMAND|LONG_LEAD_COSMETICS|LOW_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|MEDIUM|LOW,OVERSTOCKED,STABLE_BASE_DEMAND,LONG_LEAD_COSMETICS,LOW_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,MEDIUM,LOW,1,3.0,2.16482,0.27839333333333327,-27.83933333333333,0.8351799999999998,0.8351799999999998,0.0,0.0,0.0,1.9290000000000003,1.071,0.858,1,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
OVERSTOCKED|INTERMITTENT_LOW_VOLUME|LONG_LEAD_COSMETICS|NORMAL|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|HIGH|LOW,OVERSTOCKED,INTERMITTENT_LOW_VOLUME,LONG_LEAD_COSMETICS,NORMAL,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,HIGH,LOW,1,3.0,1.88494,0.37168666666666667,-37.16866666666667,1.11506,1.11506,0.0,0.0,0.0,1.0,2.0,-1.0,0,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
OVERSTOCKED|INTERMITTENT_LOW_VOLUME|LONG_LEAD_COSMETICS|NORMAL|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|LOW|LOW,OVERSTOCKED,INTERMITTENT_LOW_VOLUME,LONG_LEAD_COSMETICS,NORMAL,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,LOW,LOW,1,1.0,1.623325,0.6233249999999999,62.33249999999999,0.6233249999999999,0.6233249999999999,0.0,0.0,0.0,1.0,0.0,1.0,0,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
OVERSTOCKED|INTERMITTENT_LOW_VOLUME|LONG_LEAD_COSMETICS|NORMAL|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|MEDIUM|LOW,OVERSTOCKED,INTERMITTENT_LOW_VOLUME,LONG_LEAD_COSMETICS,NORMAL,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,MEDIUM,LOW,1,2.0,1.623325,0.18833750000000005,-18.833750000000006,0.3766750000000001,0.3766750000000001,0.0,0.0,0.0,1.0,1.0,0.0,1,0,1,0,5.0,0,BIAS_MODERATE_REVIEW
OVERSTOCKED|INTERMITTENT_LOW_VOLUME|OVERNIGHT_REPLENISHMENT|HIGH_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|HIGH|LOW,OVERSTOCKED,INTERMITTENT_LOW_VOLUME,OVERNIGHT_REPLENISHMENT,HIGH_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,HIGH,LOW,1,2.0,3.557144,0.778572,77.8572,1.557144,1.557144,0.0,0.0,0.0,1.0,1.0,0.0,1,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
OVERSTOCKED|INTERMITTENT_LOW_VOLUME|OVERNIGHT_REPLENISHMENT|LOW_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_RISK|NO|UNSAFE|LOW,OVERSTOCKED,INTERMITTENT_LOW_VOLUME,OVERNIGHT_REPLENISHMENT,LOW_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_RISK,NO,UNSAFE,LOW,1,1.0,0.013054,0.986946,-98.6946,0.986946,0.986946,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
OVERSTOCKED|INTERMITTENT_LOW_VOLUME|OVERNIGHT_REPLENISHMENT|NORMAL|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|UNSAFE|LOW,OVERSTOCKED,INTERMITTENT_LOW_VOLUME,OVERNIGHT_REPLENISHMENT,NORMAL,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,UNSAFE,LOW,1,1.0,0.910554,0.08944600000000003,-8.944600000000003,0.08944600000000003,0.08944600000000003,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1,0,5.0,0,BIAS_CONTROLLED
OVERSTOCKED|INTERMITTENT_LOW_VOLUME|UNKNOWN_REPLENISHMENT|HIGH_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|UNSAFE|LOW,OVERSTOCKED,INTERMITTENT_LOW_VOLUME,UNKNOWN_REPLENISHMENT,HIGH_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,UNSAFE,LOW,1,1.0,2.498224,1.498224,149.8224,1.498224,1.498224,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
UNDERSTOCKED|STABLE_BASE_DEMAND|LONG_LEAD_COSMETICS|HIGH_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|MEDIUM|LOW,UNDERSTOCKED,STABLE_BASE_DEMAND,LONG_LEAD_COSMETICS,HIGH_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,MEDIUM,LOW,1,2.0,2.429477,0.21473849999999994,21.473849999999995,0.4294769999999999,0.4294769999999999,0.0,0.0,0.0,1.1429999999999998,0.143,1.0,0,0,0,0,12.0,0,BIAS_MODERATE_REVIEW
UNDERSTOCKED|INTERMITTENT_LOW_VOLUME|UNKNOWN_REPLENISHMENT|NORMAL|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|NO|UNSAFE|LOW,UNDERSTOCKED,INTERMITTENT_LOW_VOLUME,UNKNOWN_REPLENISHMENT,NORMAL,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,NO,UNSAFE,LOW,1,10.0,1.43439,0.8565609999999999,-85.6561,8.56561,8.56561,7.0,0.0,0.0,2.01,2.01,0.0,0,1,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
OVERSTOCKED|INTERMITTENT_LOW_VOLUME|UNKNOWN_REPLENISHMENT|LOW_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|MEDIUM|LOW,OVERSTOCKED,INTERMITTENT_LOW_VOLUME,UNKNOWN_REPLENISHMENT,LOW_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,MEDIUM,LOW,1,2.0,2.51717,0.25858500000000006,25.858500000000006,0.5171700000000001,0.5171700000000001,0.0,0.0,0.0,1.0,1.0,0.0,1,0,1,0,5.0,0,BIAS_MODERATE_REVIEW
OVERSTOCKED|INTERMITTENT_LOW_VOLUME|UNKNOWN_REPLENISHMENT|NORMAL|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|NO|UNSAFE|LOW,OVERSTOCKED,INTERMITTENT_LOW_VOLUME,UNKNOWN_REPLENISHMENT,NORMAL,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,NO,UNSAFE,LOW,1,6.0,1.43439,0.7609349999999999,-76.09349999999999,4.5656099999999995,4.5656099999999995,3.0,0.0,0.0,0.9900000000000002,2.01,-1.02,0,1,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
OVERSTOCKED|STABLE_BASE_DEMAND|LONG_LEAD_COSMETICS|HIGH_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|LOW|LOW,OVERSTOCKED,STABLE_BASE_DEMAND,LONG_LEAD_COSMETICS,HIGH_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,LOW,LOW,1,1.0,2.839018,1.8390179999999998,183.90179999999998,1.8390179999999998,1.8390179999999998,0.0,0.0,0.0,0.8570000000000002,0.143,0.714,0,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
UNDERSTOCKED|INTERMITTENT_LOW_VOLUME|UNKNOWN_REPLENISHMENT|LOW_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|NO|HIGH|LOW,UNDERSTOCKED,INTERMITTENT_LOW_VOLUME,UNKNOWN_REPLENISHMENT,LOW_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,NO,HIGH,LOW,1,2.0,5.72,1.8599999999999999,186.0,3.7199999999999998,3.7199999999999998,0.0,4.0,19.28,1.0,4.0,-3.0,0,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
OVERSTOCKED|STABLE_BASE_DEMAND|LONG_LEAD_COSMETICS|HIGH_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|YES|HIGH|LOW,OVERSTOCKED,STABLE_BASE_DEMAND,LONG_LEAD_COSMETICS,HIGH_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,YES,HIGH,LOW,1,5.0,4.858955,0.02820900000000002,-2.8209000000000017,0.1410450000000001,0.1410450000000001,0.0,0.0,0.0,2.25,2.75,-0.5,1,0,1,0,23.0,0,BIAS_CONTROLLED
SEVERELY_OVERSTOCKED|INTERMITTENT_LOW_VOLUME|UNKNOWN_REPLENISHMENT|HIGH_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|YES|HIGH|LOW,SEVERELY_OVERSTOCKED,INTERMITTENT_LOW_VOLUME,UNKNOWN_REPLENISHMENT,HIGH_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,YES,HIGH,LOW,1,5.0,3.5,0.3,-30.0,1.5,1.5,0.0,5.0,24.1,10.0,5.0,5.0,1,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
OVERSTOCKED|STABLE_BASE_DEMAND|UNKNOWN_REPLENISHMENT|HIGH_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|NO|HIGH|LOW,OVERSTOCKED,STABLE_BASE_DEMAND,UNKNOWN_REPLENISHMENT,HIGH_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,NO,HIGH,LOW,1,8.0,3.409942,0.57375725,-57.375725,4.590058,4.590058,2.0,0.0,0.0,2.428,3.572,-1.144,0,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
UNDERSTOCKED|INTERMITTENT_LOW_VOLUME|UNKNOWN_REPLENISHMENT|HIGH_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|YES|MEDIUM|LOW,UNDERSTOCKED,INTERMITTENT_LOW_VOLUME,UNKNOWN_REPLENISHMENT,HIGH_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,YES,MEDIUM,LOW,1,3.0,2.152353,0.28254899999999994,-28.254899999999992,0.8476469999999998,0.8476469999999998,0.0,0.0,0.0,2.016,2.016,0.0,1,0,0,0,12.0,0,BIAS_DANGEROUS_BLOCK
UNDERSTOCKED|INTERMITTENT_LOW_VOLUME|UNKNOWN_REPLENISHMENT|HIGH_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|NO|UNSAFE|LOW,UNDERSTOCKED,INTERMITTENT_LOW_VOLUME,UNKNOWN_REPLENISHMENT,HIGH_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,NO,UNSAFE,LOW,1,1.0,4.15123,3.15123,315.123,3.15123,3.15123,0.0,3.0,14.46,2.0,3.0,-1.0,0,1,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
OVERSTOCKED|STABLE_BASE_DEMAND|LONG_LEAD_COSMETICS|LOW_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|NO|MEDIUM|LOW,OVERSTOCKED,STABLE_BASE_DEMAND,LONG_LEAD_COSMETICS,LOW_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,NO,MEDIUM,LOW,1,4.0,1.757701,0.56057475,-56.057475000000004,2.242299,2.242299,1.0,0.0,0.0,0.6789999999999998,2.321,-1.642,0,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
OVERSTOCKED|STABLE_BASE_DEMAND|LONG_LEAD_COSMETICS|NORMAL|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|MEDIUM|LOW,OVERSTOCKED,STABLE_BASE_DEMAND,LONG_LEAD_COSMETICS,NORMAL,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,MEDIUM,LOW,1,1.0,2.151364,1.151364,115.13640000000001,1.151364,1.151364,0.0,0.0,0.0,0.6629999999999998,0.337,0.326,1,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
UNDERSTOCKED|INTERMITTENT_LOW_VOLUME|OVERNIGHT_REPLENISHMENT|NORMAL|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|YES|HIGH|LOW,UNDERSTOCKED,INTERMITTENT_LOW_VOLUME,OVERNIGHT_REPLENISHMENT,NORMAL,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,YES,HIGH,LOW,1,4.0,2.41662,0.395845,-39.5845,1.58338,1.58338,1.0,0.0,0.0,2.041,2.041,0.0,1,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
OVERSTOCKED|STABLE_BASE_DEMAND|OVERNIGHT_REPLENISHMENT|HIGH_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|UNSAFE|LOW,OVERSTOCKED,STABLE_BASE_DEMAND,OVERNIGHT_REPLENISHMENT,HIGH_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,UNSAFE,LOW,1,1.0,2.3325,1.3325,133.25,1.3325,1.3325,0.0,0.857,4.131,1.8570000000000002,0.857,1.0,0,1,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
UNDERSTOCKED|INTERMITTENT_LOW_VOLUME|OVERNIGHT_REPLENISHMENT|LOW_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|MEDIUM|LOW,UNDERSTOCKED,INTERMITTENT_LOW_VOLUME,OVERNIGHT_REPLENISHMENT,LOW_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,MEDIUM,LOW,1,1.0,1.79467,0.79467,79.467,0.79467,0.79467,0.0,1.0,4.82,2.0,1.0,1.0,1,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
OVERSTOCKED|STABLE_BASE_DEMAND|OVERNIGHT_REPLENISHMENT|HIGH_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|NO|HIGH|LOW,OVERSTOCKED,STABLE_BASE_DEMAND,OVERNIGHT_REPLENISHMENT,HIGH_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,NO,HIGH,LOW,1,4.0,3.116465,0.22088375000000005,-22.088375000000006,0.8835350000000002,0.8835350000000002,1.0,0.0,0.0,0.8570000000000002,2.143,-1.286,0,0,1,0,5.0,0,BIAS_MODERATE_REVIEW
UNDERSTOCKED|INTERMITTENT_LOW_VOLUME|OVERNIGHT_REPLENISHMENT|LOW_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|MEDIUM|LOW,UNDERSTOCKED,INTERMITTENT_LOW_VOLUME,OVERNIGHT_REPLENISHMENT,LOW_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,MEDIUM,LOW,1,1.0,2.152353,1.1523530000000002,115.23530000000002,1.1523530000000002,1.1523530000000002,0.0,1.0,4.82,1.0,1.0,0.0,0,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
UNDERSTOCKED|INTERMITTENT_LOW_VOLUME|OVERNIGHT_REPLENISHMENT|LOW_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_RISK|YES|HIGH|LOW,UNDERSTOCKED,INTERMITTENT_LOW_VOLUME,OVERNIGHT_REPLENISHMENT,LOW_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_RISK,YES,HIGH,LOW,1,1.0,1.514314,0.5143139999999999,51.4314,0.5143139999999999,0.5143139999999999,0.0,1.0,4.82,2.0,1.0,1.0,1,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
UNDERSTOCKED|INTERMITTENT_LOW_VOLUME|OVERNIGHT_REPLENISHMENT|HIGH_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|NO|HIGH|LOW,UNDERSTOCKED,INTERMITTENT_LOW_VOLUME,OVERNIGHT_REPLENISHMENT,HIGH_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,NO,HIGH,LOW,1,1.0,4.062056,3.062056,306.2056,3.062056,3.062056,0.0,3.0,14.46,1.0,3.0,-2.0,0,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
OVERSTOCKED|STABLE_BASE_DEMAND|OVERNIGHT_REPLENISHMENT|NORMAL|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|UNSAFE|LOW,OVERSTOCKED,STABLE_BASE_DEMAND,OVERNIGHT_REPLENISHMENT,NORMAL,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,UNSAFE,LOW,1,2.0,0.934359,0.5328204999999999,-53.28204999999999,1.0656409999999998,1.0656409999999998,0.0,0.0,0.0,0.8570000000000002,1.143,-0.286,0,1,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
UNDERSTOCKED|INTERMITTENT_LOW_VOLUME|LONG_LEAD_COSMETICS|NORMAL|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|NO|UNSAFE|LOW,UNDERSTOCKED,INTERMITTENT_LOW_VOLUME,LONG_LEAD_COSMETICS,NORMAL,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,NO,UNSAFE,LOW,1,4.0,1.619073,0.59523175,-59.523174999999995,2.380927,2.380927,1.0,0.0,0.0,2.061,2.061,0.0,0,1,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
OVERSTOCKED|STABLE_BASE_DEMAND|UNKNOWN_REPLENISHMENT|HIGH_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|MEDIUM|LOW,OVERSTOCKED,STABLE_BASE_DEMAND,UNKNOWN_REPLENISHMENT,HIGH_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,MEDIUM,LOW,1,2.0,2.168297,0.08414849999999996,8.414849999999996,0.16829699999999992,0.16829699999999992,0.0,0.0,0.0,0.6920000000000002,1.308,-0.616,1,0,1,0,23.0,0,BIAS_CONTROLLED
SEVERELY_OVERSTOCKED|INTERMITTENT_LOW_VOLUME|UNKNOWN_REPLENISHMENT|HIGH_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|YES|MEDIUM|LOW,SEVERELY_OVERSTOCKED,INTERMITTENT_LOW_VOLUME,UNKNOWN_REPLENISHMENT,HIGH_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,YES,MEDIUM,LOW,1,1.0,1.934715,0.934715,93.47149999999999,0.934715,0.934715,0.0,3.0,14.46,4.0,3.0,1.0,1,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
