store_number,promotion_id,sku_number,ats_confidence_label,ats_do_not_learn_zero_sales_flag,ats_false_zero_demand_risk,ats_stockout_censoring_risk,available_to_sell_confidence_score,ats_missing_reason,ats_evidence_source_count,ats_censoring_risk_reason,ats_zero_sales_learnable_flag,ats_zero_sales_not_learnable_reason,ats_evidence_score,ats_evidence_label,ats_calibration_eligibility_support_flag
772,772|190093|2026-02-19|2026-03-04|772-190093-20260219|Allocation Report - WK34&35 AUTUMN PART 1,190093,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.023,WEAK,NO
772,772|190268|2026-02-19|2026-03-04|772-190268-20260219|Allocation Report - WK34&35 AUTUMN PART 1,190268,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0146,WEAK,NO
772,772|191317|2026-02-19|2026-03-04|772-191317-20260219|Allocation Report - WK34&35 AUTUMN PART 1,191317,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.027,WEAK,NO
772,772|195641|2026-02-19|2026-03-04|772-195641-20260219|Allocation Report - WK34&35 AUTUMN PART 1,195641,LOW,YES,NO,YES,0.0,STOCK_OR_DEMAND_QUALITY_WEAK,5,STOCKOUT_SUSPECTED,YES,,0.0,WEAK,NO
772,772|199068|2026-02-19|2026-03-04|772-199068-20260219|Allocation Report - WK34&35 AUTUMN PART 1,199068,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0232,WEAK,NO
772,772|22926|2026-02-19|2026-03-04|772-22926-20260219|Allocation Report - WK34&35 AUTUMN PART 1,22926,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0198,WEAK,NO
772,772|31522|2026-02-19|2026-03-04|772-31522-20260219|Allocation Report - WK34&35 AUTUMN PART 1,31522,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0238,WEAK,NO
772,772|369403|2026-02-19|2026-03-04|772-369403-20260219|Allocation Report - WK34&35 AUTUMN PART 1,369403,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0222,WEAK,NO
772,772|399795|2026-02-19|2026-03-04|772-399795-20260219|Allocation Report - WK34&35 AUTUMN PART 1,399795,LOW,YES,NO,YES,0.0,STOCK_OR_DEMAND_QUALITY_WEAK,5,STOCKOUT_SUSPECTED,YES,,0.0,WEAK,NO
772,772|92334|2026-02-19|2026-03-04|772-92334-20260219|Allocation Report - WK34&35 AUTUMN PART 1,92334,LOW,YES,NO,YES,0.0,STOCK_OR_DEMAND_QUALITY_WEAK,5,STOCKOUT_SUSPECTED,YES,,0.0,WEAK,NO
772,772|95116|2026-02-19|2026-03-04|772-95116-20260219|Allocation Report - WK34&35 AUTUMN PART 1,95116,LOW,YES,NO,YES,0.0,STOCK_OR_DEMAND_QUALITY_WEAK,5,STOCKOUT_SUSPECTED,YES,,0.0,WEAK,NO
772,772|187759|2026-03-05|2026-03-18|772-187759-20260305|Allocation Report - OP21 FEMALE FOUNDERS,187759,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0356,WEAK,NO
772,772|190082|2026-03-05|2026-03-18|772-190082-20260305|Allocation Report - OP21 FEMALE FOUNDERS,190082,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0178,WEAK,NO
772,772|190129|2026-03-05|2026-03-18|772-190129-20260305|Allocation Report - OP21 FEMALE FOUNDERS,190129,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0128,WEAK,NO
772,772|196029|2026-03-05|2026-03-18|772-196029-20260305|Allocation Report - OP21 FEMALE FOUNDERS,196029,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0234,WEAK,NO
772,772|196472|2026-03-05|2026-03-18|772-196472-20260305|Allocation Report - OP21 FEMALE FOUNDERS,196472,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0132,WEAK,NO
772,772|198651|2026-03-05|2026-03-18|772-198651-20260305|Allocation Report - OP21 FEMALE FOUNDERS,198651,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0268,WEAK,NO
772,772|318051|2026-03-05|2026-03-18|772-318051-20260305|Allocation Report - OP21 FEMALE FOUNDERS,318051,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.014,WEAK,NO
772,772|73371|2026-03-05|2026-03-18|772-73371-20260305|Allocation Report - OP21 FEMALE FOUNDERS,73371,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0282,WEAK,NO
772,772|90024|2026-03-05|2026-03-18|772-90024-20260305|Allocation Report - OP21 FEMALE FOUNDERS,90024,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.025,WEAK,NO
772,772|94457|2026-03-05|2026-03-18|772-94457-20260305|Allocation Report - OP21 FEMALE FOUNDERS,94457,LOW,YES,NO,YES,0.0,STOCK_OR_DEMAND_QUALITY_WEAK,5,STOCKOUT_SUSPECTED,YES,,0.0,WEAK,NO
